t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01363849,-63.2354,0.05423325,0.5958927,0.3178319,0.09911199
0.02727699,-61.53525,0.0578554,0.5951939,0.3183006,0.09824773
0.04091548,-59.89365,0.06343125,0.5940027,0.3190864,0.09740643
0.05455398,-58.30859,0.0706631,0.5922976,0.32019,0.09658725
0.06819247,-56.75415,0.07935542,0.5900487,0.3216126,0.09578942
0.08183097,-55.25302,0.08951915,0.5872363,0.3233548,0.09501249
0.09546946,-53.82524,0.1011338,0.5838401,0.3254149,0.09425588
0.109108,-52.4193,0.1140658,0.5798218,0.3277916,0.09351878
0.1212868,-51.12225,0.1266987,0.5756672,0.3301862,0.09287685
0.1334656,-49.81227,0.1405331,0.57094,0.3328502,0.09225085
0.1456444,-48.50178,0.1556453,0.5656015,0.335792,0.091641
0.1578232,-47.16551,0.1720578,0.5596145,0.3390181,0.09104738
0.1722496,-45.49661,0.1932891,0.5516179,0.3432244,0.09036575
0.186676,-43.72169,0.2167651,0.542534,0.3478825,0.08970893
0.2011023,-41.78964,0.2428698,0.5322235,0.3530428,0.089079
0.2155287,-39.59492,0.2721164,0.5205108,0.3587761,0.0884789
0.2279667,-37.39215,0.300444,0.5091085,0.3642605,0.08798887
0.2404047,-34.83565,0.3323694,0.4962878,0.3703474,0.08752834
0.2528427,-31.835,0.3686109,0.481887,0.3771584,0.0871023
0.2652807,-28.26564,0.4099791,0.4658006,0.3848508,0.08671707
0.2752139,-24.91874,0.4472369,0.4517345,0.3917544,0.08644389
0.2851472,-21.06094,0.4885843,0.4367009,0.3994602,0.08620652
0.2950805,-16.63827,0.5340396,0.4209037,0.4080928,0.08601028
0.3050138,-11.62968,0.5832217,0.4046368,0.417776,0.08586085
0.3149471,-6.077372,0.6353354,0.388241,0.428625,0.08576406
0.3248804,-0.1293462,0.6886398,0.3720046,0.440704,0.08572467
0.3348137,5.976163,0.7410104,0.3561467,0.4539992,0.08574514
0.344747,11.89973,0.7902871,0.340801,0.4684184,0.08582549
0.3534583,16.65241,0.8293301,0.3278141,0.4818492,0.08594294
