t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01138717,-63.97659,0.05332076,0.5960572,0.31772,0.09925428
0.02277434,-62.91693,0.05444228,0.5958624,0.3178519,0.09852051
0.0341615,-61.87977,0.0562376,0.5955302,0.3180756,0.09779878
0.04554867,-60.87483,0.05865464,0.5950545,0.3183926,0.09708883
0.05693584,-59.88708,0.06164649,0.5944309,0.3188032,0.09639026
0.06832301,-58.91876,0.06517812,0.5936563,0.3193074,0.09570291
0.07971017,-57.96872,0.06922483,0.5927258,0.3199056,0.09502656
0.09109734,-57.03558,0.07376734,0.5916344,0.3205981,0.09436101
0.1156063,-55.07512,0.08514874,0.5887155,0.3224097,0.09296422
0.1401153,-53.16927,0.09870334,0.5849667,0.3246645,0.09161509
0.1646243,-51.29545,0.1144512,0.5803178,0.3273705,0.09031274
0.1891333,-49.41513,0.1324196,0.5746939,0.3305379,0.08905669
0.2160251,-47.28066,0.1548125,0.5672926,0.3345649,0.0877323
0.242917,-45.00652,0.1804658,0.5584171,0.33922,0.08646715
0.2698089,-42.47885,0.2101133,0.5477941,0.3445927,0.08526714
0.2967007,-39.51418,0.2447355,0.5350657,0.3508134,0.08414116
0.3172865,-36.80172,0.2755447,0.523607,0.3562753,0.08333794
0.3378723,-33.53932,0.3112141,0.510314,0.3624942,0.08259587
0.3584581,-29.52005,0.3529768,0.4949395,0.3696665,0.08192813
0.3790439,-24.49862,0.4024067,0.4773686,0.3780717,0.08135317
0.3948607,-19.796,0.446629,0.4624383,0.385588,0.0809891
0.4106775,-14.19535,0.4967347,0.4465833,0.3942342,0.08070672
0.4264943,-7.650169,0.5524226,0.4301872,0.4042,0.08051994
0.4423112,-0.2908479,0.6125413,0.413666,0.4156566,0.08044293
0.4544134,5.69889,0.6602019,0.4011821,0.4255031,0.08046586
0.4665157,11.72257,0.7075251,0.3889385,0.4362632,0.08056175
0.478618,17.48376,0.7528784,0.3769947,0.447859,0.08072905
0.4907202,22.6803,0.7948138,0.3653806,0.4601611,0.0809629
0.5028225,27.0681,0.8321487,0.3541032,0.4729857,0.08125458
0.5149248,30.53209,0.8643696,0.3431626,0.486137,0.08159372
0.527027,33.05273,0.8914208,0.3325539,0.4994325,0.0819698
0.5391293,34.73492,0.9135797,0.3222704,0.5126935,0.08237144
0.5499797,35.67611,0.9297603,0.3133202,0.5244247,0.08274431
0.5608302,36.15202,0.9429763,0.304618,0.5359472,0.08312488
0.5716806,36.23555,0.9536905,0.2961573,0.5472151,0.08350934
0.5825311,36.02585,0.9623098,0.287932,0.5581785,0.08389316
