t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.009620224,-63.87301,0.05329511,0.5960616,0.317717,0.0993705
0.01924045,-62.72196,0.05434842,0.5958803,0.3178397,0.09875201
0.02886067,-61.59636,0.05604488,0.595571,0.3180475,0.09814455
0.03848089,-60.5043,0.05834265,0.5951281,0.3183418,0.09754787
0.04810112,-59.43291,0.06120488,0.594547,0.318723,0.09696162
0.05772134,-58.384,0.06460472,0.5938236,0.3191915,0.09638563
0.06734157,-57.35646,0.06852293,0.5929526,0.3197479,0.09581967
0.07696179,-56.34905,0.07294465,0.5919285,0.3203925,0.09526356
0.1003998,-53.96696,0.08574167,0.5887606,0.3223339,0.09394866
0.1238377,-51.67442,0.1013953,0.5845629,0.324807,0.09268876
0.1472757,-49.44136,0.1199268,0.579237,0.3278209,0.09148237
0.1707137,-47.21415,0.1413539,0.5726843,0.3313859,0.09032851
0.1957436,-44.75746,0.1675494,0.5642033,0.335824,0.08915449
0.2207735,-42.13462,0.1976908,0.5539679,0.3409735,0.08804389
0.2458034,-39.19911,0.2326091,0.5416805,0.3469409,0.08700342
0.2708332,-35.71746,0.2733983,0.5269821,0.3538824,0.08604336
0.2882213,-32.82197,0.3060508,0.5151266,0.3594035,0.0854321
0.3056093,-29.38546,0.3431864,0.5017297,0.3656369,0.08487571
0.3229974,-25.24534,0.3856501,0.4867409,0.3727424,0.08438473
0.3403854,-20.23257,0.4343614,0.4702708,0.3809309,0.08397314
0.3577734,-14.20452,0.4901162,0.4526165,0.3904501,0.08365766
0.3751615,-7.030309,0.5525882,0.4343386,0.4015749,0.08345783
0.3925495,1.151108,0.6199944,0.4159752,0.4145114,0.08339108
0.4099375,9.807187,0.6891185,0.3979473,0.4293529,0.08347063
0.4213867,15.3624,0.7333781,0.3863978,0.4401355,0.08360563
0.4328359,20.49953,0.7749492,0.3751379,0.4515968,0.08380191
0.444285,24.99938,0.8127415,0.3641816,0.4635974,0.08405329
0.4557342,28.71075,0.8460716,0.3535327,0.4759794,0.08435183
0.4648841,31.07119,0.8692984,0.345241,0.4860316,0.08461781
0.4740341,32.91213,0.8895518,0.3371407,0.4961364,0.08490298
0.483184,34.26799,0.906996,0.3292287,0.5062251,0.08520304
0.492334,35.20264,0.9218553,0.3215013,0.5162329,0.08551357
0.5014839,35.792,0.934412,0.3139549,0.5261046,0.08583057
0.5106339,36.08178,0.9449658,0.3065854,0.5358086,0.08615156
0.5197838,36.1179,0.9537929,0.2993889,0.545319,0.08647431
0.5289338,35.95343,0.9611444,0.2923616,0.5546106,0.08679646
0.5384369,35.6203,0.967466,0.2852383,0.5640092,0.08712828
0.54794,35.14348,0.9726707,0.2782892,0.5731461,0.08745622
0.5574431,34.54518,0.9769462,0.2715101,0.5820166,0.08777921
0.5669462,33.85098,0.9804537,0.2648972,0.5906153,0.08809604
0.5780069,32.95168,0.9837482,0.2574044,0.6002771,0.08845564
0.5890677,31.96132,0.986354,0.2501251,0.6095733,0.08880476
0.6001284,30.88956,0.9884059,0.2430537,0.6185104,0.08914271
0.6111891,29.75548,0.9900138,0.2361842,0.6270918,0.08946844
0.6234376,28.44967,0.9913799,0.2288065,0.6361846,0.08981376
0.6356861,27.08627,0.9923975,0.2216625,0.6448628,0.09014271
0.6479345,25.66676,0.9931367,0.2147452,0.6531411,0.09045494
0.660183,24.20948,0.9936483,0.208048,0.6610283,0.09074958
0.6727083,22.6999,0.993974,0.2014204,0.6686983,0.0910318
