t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.07611777,-63.53271,0.05421029,0.5959033,0.3178223,0.09503582
0.1522355,-62.09709,0.05744148,0.5952771,0.3182441,0.09018623
0.2283533,-60.60133,0.06216348,0.5942342,0.3189423,0.0854487
0.3044711,-59.12166,0.06850149,0.5927033,0.3199462,0.08082664
0.3681411,-57.91511,0.07505853,0.5909969,0.3210359,0.07704911
0.4318112,-56.7788,0.08251643,0.5889438,0.3223338,0.07334796
0.4954813,-55.76598,0.09085034,0.5865549,0.3238328,0.06972082
0.5591513,-54.73268,0.09988796,0.5837942,0.3255304,0.06616221
0.6118591,-53.78676,0.1079461,0.5811804,0.3270987,0.06326931
0.6645668,-52.74047,0.1167442,0.5782456,0.3288307,0.06043054
0.7172745,-51.54495,0.12641,0.5749472,0.3307424,0.05764965
0.7699823,-50.2809,0.1372144,0.5712071,0.332865,0.05493425
0.8185889,-49.01415,0.148378,0.5673017,0.3350331,0.05249359
0.8671956,-47.60779,0.1608576,0.5628964,0.3374248,0.05011854
0.9158023,-46.09507,0.1749461,0.5578943,0.3400755,0.04781711
0.9644089,-44.3362,0.1909288,0.5521885,0.3430217,0.04559689
0.9995157,-42.79036,0.2039057,0.5475415,0.3453648,0.04405045
1.034622,-40.97283,0.2185557,0.5423128,0.3479412,0.04256353
1.069729,-38.83439,0.2353387,0.5363622,0.3508055,0.04114741
1.104836,-36.31686,0.2547092,0.52955,0.3540153,0.0398135
1.139943,-33.33001,0.2771799,0.5217374,0.3576397,0.03857499
1.17505,-29.75011,0.3035701,0.5127382,0.3617816,0.03745149
1.210156,-25.39412,0.3348427,0.5024504,0.3665768,0.03646839
1.245263,-19.98843,0.3720313,0.490918,0.3721933,0.0356567
1.257175,-17.85849,0.3861959,0.4867515,0.3743216,0.0354269
1.269086,-15.57856,0.4012259,0.4824754,0.3765795,0.03522338
1.280998,-13.14978,0.4171502,0.4781062,0.3789764,0.03504795
1.292909,-10.55841,0.4339854,0.4736618,0.3815217,0.03490244
1.304821,-7.804438,0.4517391,0.4691609,0.3842251,0.0347888
1.316732,-4.899832,0.4703968,0.4646213,0.3870955,0.03470888
1.328643,-1.846389,0.4899208,0.4600597,0.3901406,0.03466441
1.340555,1.342385,0.5102565,0.4554908,0.3933677,0.03465712
1.356326,5.739606,0.5382824,0.4494516,0.3979289,0.03470697
1.372096,10.24479,0.5673199,0.4434443,0.402826,0.03482723
1.387867,14.73658,0.5970314,0.4374852,0.4080573,0.03501903
1.403638,19.09809,0.6269817,0.4315863,0.4136054,0.03528084
1.419568,23.24366,0.6569988,0.4256957,0.4195043,0.03561308
1.435499,27.00543,0.6863231,0.4198773,0.4256627,0.03600826
1.45143,30.30271,0.7145369,0.4141334,0.4320356,0.03645948
1.46736,33.0902,0.7413051,0.408465,0.4385766,0.03695918
