t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.0315255,-61.79144,0.05479876,0.5957955,0.317897,0.09797011
0.063051,-58.80277,0.06015722,0.5947734,0.3185694,0.09603828
0.0945765,-56.0731,0.06865956,0.5929888,0.3197032,0.09419844
0.126102,-53.48148,0.07997383,0.5903801,0.3212951,0.09244347
0.1555545,-51.10729,0.0929466,0.5871339,0.3231943,0.09087574
0.185007,-48.90468,0.10832,0.5830311,0.325499,0.08937555
0.2144595,-46.8407,0.1260773,0.5780153,0.328209,0.08794025
0.243912,-44.72565,0.1461325,0.5720436,0.3313207,0.08656721
0.2703944,-42.68952,0.166238,0.5657828,0.3344783,0.08538675
0.2968767,-40.52757,0.1886815,0.5585514,0.3380183,0.08426204
0.3233591,-38.13421,0.2138176,0.5502311,0.3419856,0.08319776
0.3498415,-35.43733,0.2421232,0.5406783,0.3464445,0.08220091
0.3704442,-33.04069,0.2667535,0.5322918,0.3503108,0.08147831
0.3910469,-30.25423,0.2941294,0.5229785,0.3545883,0.08080906
0.4116496,-27.0001,0.324747,0.5126885,0.359354,0.08020159
0.4322523,-23.20312,0.3591886,0.5014273,0.3647063,0.07966668
0.4479294,-19.87527,0.3883247,0.4922528,0.3692435,0.07931609
0.4636065,-16.10189,0.4202039,0.4826435,0.3742435,0.07902113
0.4792836,-11.84769,0.454936,0.472703,0.3797685,0.07878893
0.4949606,-7.067233,0.4925296,0.4625522,0.3858854,0.07862753
0.5106377,-1.797633,0.5327991,0.4523188,0.3926569,0.07854485
0.5263148,3.846011,0.575197,0.4421089,0.4001318,0.07854817
0.5419919,9.712953,0.6188976,0.432004,0.4083303,0.07864227
0.557669,15.53667,0.6627888,0.4220582,0.4172318,0.07882818
0.5689179,19.52096,0.6936709,0.415037,0.4240192,0.07901662
0.5801667,23.22491,0.7235295,0.4081194,0.4311021,0.07924833
0.5914156,26.5487,0.751966,0.4013086,0.4384367,0.07951978
0.6026645,29.44251,0.7786483,0.3946062,0.445971,0.0798263
0.6139134,31.88862,0.8033274,0.3880122,0.4536471,0.08016236
0.6251623,33.8693,0.8258999,0.3815262,0.4614169,0.08052329
0.6364112,35.40546,0.84634,0.375147,0.4692354,0.08090448
0.6476601,36.56223,0.8646734,0.3688736,0.4770558,0.08130085
0.6583592,37.38597,0.8802349,0.3630036,0.484457,0.0816875
0.6690584,37.95362,0.8941092,0.3572267,0.491805,0.08208159
0.6797576,38.28835,0.9064367,0.3515415,0.4990838,0.08248119
0.6904568,38.44729,0.9173427,0.3459467,0.5062716,0.08288348
0.7001571,38.49705,0.9261125,0.3409514,0.5126959,0.08324864
0.7098573,38.45451,0.9339335,0.3360283,0.5190303,0.08361378
0.7195576,38.32051,0.9409001,0.3311764,0.5252702,0.08397811
0.7292579,38.12318,0.9470993,0.3263947,0.5314111,0.08434083
0.7426988,37.79208,0.9545708,0.3198833,0.5397494,0.08483937
0.7561396,37.3819,0.9609185,0.3135023,0.5478919,0.08533293
0.7695805,36.893,0.9663093,0.307249,0.5558397,0.08582094
0.7830214,36.33946,0.970884,0.3011211,0.5635878,0.08630197
0.7962886,35.74849,0.9747185,0.2951927,0.571038,0.0867689
0.8095558,35.10817,0.9779759,0.2893818,0.5782939,0.08722753
0.822823,34.42794,0.9807394,0.283686,0.5853559,0.0876771
0.8360902,33.7457,0.9830857,0.2781031,0.5922286,0.08811754
0.8539898,32.7884,0.9857019,0.270746,0.6012071,0.08869675
