t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.02334678,-62.69064,0.05398533,0.5959423,0.3177956,0.09848632
0.04669356,-60.37297,0.05697809,0.5954007,0.3181566,0.09702695
0.07004034,-58.16216,0.06174247,0.5944691,0.3187687,0.09562077
0.09338712,-56.07191,0.06821726,0.593097,0.3196415,0.09426538
0.1167339,-54.06319,0.07635888,0.5912423,0.3207788,0.09295802
0.1400807,-52.13183,0.08609849,0.5888834,0.3221782,0.09169691
0.1634275,-50.26413,0.09742234,0.585984,0.3238414,0.09048046
0.1867742,-48.44172,0.1103234,0.5825083,0.3257702,0.08930735
0.2226805,-45.66203,0.133224,0.5759606,0.3292588,0.08758543
0.2585868,-42.83859,0.1601064,0.5677935,0.3334109,0.08596408
0.294493,-39.82846,0.1915206,0.5577759,0.3382948,0.08444896
0.3303993,-36.38361,0.2281761,0.5456449,0.3440114,0.08305014
0.365312,-32.35163,0.2701455,0.5315296,0.3505485,0.0818211
0.4002247,-27.1783,0.3204635,0.51466,0.3583253,0.08075135
0.4351374,-20.30819,0.3814346,0.4949968,0.367761,0.07988716
0.4700501,-11.26718,0.4557845,0.4731571,0.3794881,0.07929879
0.4857904,-6.379984,0.4942253,0.4629096,0.3857267,0.0791467
0.5015307,-1.002144,0.5353293,0.4525928,0.3926397,0.07907569
0.517271,4.759743,0.5785169,0.4423126,0.4002703,0.07909248
0.5330113,10.71409,0.6228998,0.4321478,0.4086342,0.07920158
0.5487516,16.59756,0.667311,0.42215,0.4177132,0.07940439
0.5644919,22.08853,0.7104117,0.4123461,0.4274345,0.07969689
0.5802322,26.91357,0.7510084,0.4027501,0.4376907,0.08007093
0.5959725,30.89176,0.7881525,0.3933677,0.4483454,0.08051459
0.603518,32.47237,0.8045315,0.3889455,0.4535486,0.08074766
0.6110636,33.84249,0.8199414,0.384572,0.4587926,0.08099184
0.6186091,35.00879,0.8343709,0.380247,0.4640626,0.08124563
0.6261546,35.98536,0.8478224,0.3759701,0.4693443,0.08150749
0.6337001,36.79051,0.8603134,0.3717409,0.4746242,0.08177595
0.6412456,37.43776,0.8718769,0.3675589,0.4798921,0.08204988
0.6487911,37.94252,0.8825525,0.3634239,0.4851387,0.08232818
0.6563366,38.32402,0.8923833,0.3593352,0.490355,0.08260982
0.6668147,38.68936,0.9047223,0.3537335,0.4975333,0.08300452
0.6772927,38.88307,0.915665,0.3482191,0.5046257,0.08340214
0.6877707,38.92797,0.9253489,0.3427907,0.5116229,0.08380133
0.6982487,38.86427,0.9338989,0.337447,0.5185134,0.08420043
0.7089268,38.72287,0.94157,0.3320871,0.5254165,0.08460561
0.7196049,38.50495,0.9483122,0.3268126,0.5321989,0.08500884
0.7302829,38.21951,0.9542342,0.3216221,0.5388583,0.08540952
0.740961,37.88359,0.9594323,0.3165143,0.5453916,0.08580686
0.753603,37.44096,0.9647692,0.3105722,0.55296,0.08627201
0.766245,36.94459,0.9693396,0.3047422,0.5603505,0.08673118
0.7788869,36.39595,0.9732525,0.2990221,0.5675644,0.08718394
0.7915289,35.80946,0.9766016,0.2934099,0.574601,0.0876295
0.8059231,35.11487,0.9798307,0.2871488,0.5823962,0.08812708
0.8203173,34.37542,0.9825337,0.2810221,0.5899673,0.0886143
0.8347116,33.58555,0.9847948,0.2750271,0.5973192,0.08909089
0.8491058,32.76442,0.9866836,0.2691609,0.6044525,0.08955589
0.863856,31.91205,0.9882932,0.2632808,0.6115361,0.09001937
0.8786062,31.02485,0.9896262,0.2575303,0.6183996,0.09047
0.8933564,30.09503,0.9907269,0.2519067,0.6250493,0.09090765
0.9081066,29.14291,0.9916297,0.2464075,0.6314865,0.09133146
0.9226418,28.20284,0.9923529,0.2411075,0.6376233,0.09173469
0.937177,27.23837,0.992937,0.2359232,0.6435638,0.09212406
0.9517121,26.24317,0.9934024,0.2308522,0.6493139,0.09249954
0.9662473,25.23353,0.9937634,0.2258922,0.6548756,0.09286047
0.9807901,24.22546,0.9940316,0.2210385,0.6602535,0.09320638
0.9953328,23.20102,0.9942201,0.2162914,0.6654526,0.09353749
1.009876,22.15493,0.9943389,0.2116488,0.6704784,0.09385384
1.024418,21.10049,0.9943933,0.2071086,0.6753334,0.09415494
1.039089,20.04202,0.9943868,0.2026302,0.6800603,0.09444273
1.05376,18.9736,0.994326,0.1982518,0.6846228,0.0947149
1.068431,17.89079,0.9942156,0.1939716,0.6890261,0.09497155
1.083101,16.80452,0.9940565,0.1897875,0.693273,0.0952123
1.097893,15.71709,0.9938464,0.1856647,0.6973989,0.09543858
1.112685,14.625,0.9935907,0.1816358,0.7013746,0.09564872
1.127477,13.52462,0.9932912,0.1776992,0.705205,0.09584287
1.142269,12.42469,0.992946,0.1738532,0.7088928,0.09602076
1.157106,11.33074,0.9925512,0.1700847,0.7124514,0.09618262
1.171944,10.23637,0.99211,0.1664039,0.7158746,0.09632824
1.186782,9.138705,0.9916225,0.1628094,0.7191668,0.09645777
1.20162,8.044438,0.9910852,0.1592996,0.7223306,0.09657106
1.216342,6.968765,0.9904987,0.1558998,0.7253451,0.09666725
1.231063,5.895795,0.9898598,0.1525806,0.7282403,0.09674762
1.245785,4.82343,0.9891673,0.1493406,0.7310199,0.09681234
1.260506,3.756383,0.9884166,0.1461787,0.7336863,0.09686133
1.274784,2.731007,0.9876282,0.1431856,0.7361665,0.09689375
1.289063,1.710248,0.9867799,0.1402638,0.738546,0.09691156
1.303341,0.6927854,0.9858696,0.1374121,0.7408275,0.09691492
1.317619,-0.3185139,0.9848922,0.1346298,0.7430133,0.0969038
1.330655,-1.233981,0.9839373,0.1321495,0.7449268,0.09688103
1.34369,-2.144439,0.982921,0.1297255,0.7467645,0.09684635
1.356725,-3.05045,0.9818408,0.1273572,0.7485281,0.09679989
1.36976,-3.9508,0.9806928,0.125044,0.7502192,0.09674166
