t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.04305888,-62.94266,0.05390141,0.5959576,0.3177875,0.09720313
0.08611777,-61.024,0.056621,0.5954627,0.3181185,0.09449261
0.1291767,-59.31088,0.06083713,0.5946311,0.3186653,0.09186232
0.1722355,-57.69466,0.06633115,0.5934615,0.3194191,0.08930541
0.2152944,-56.10032,0.07302856,0.5919339,0.3203791,0.08681806
0.2583533,-54.54091,0.08090673,0.5900324,0.3215486,0.08439974
0.3014122,-52.9668,0.08993996,0.5877373,0.3229295,0.08204918
0.3444711,-51.40661,0.1002205,0.5849931,0.3245344,0.07976672
0.3896085,-49.79305,0.1123948,0.5815593,0.3264696,0.07744604
0.4347459,-48.20228,0.1258945,0.5776152,0.3286487,0.07519842
0.4798833,-46.62178,0.1407906,0.5731544,0.3310757,0.07302563
0.5250207,-44.91337,0.1573203,0.5680099,0.3337848,0.07092849
0.5635475,-43.23129,0.1729597,0.5629472,0.3363536,0.06920216
0.6020743,-41.28581,0.1904062,0.5571885,0.3391988,0.06754643
0.6406011,-39.01528,0.2101748,0.5505792,0.3423793,0.06597325
0.6791279,-36.38991,0.2327741,0.542958,0.34596,0.06449488
0.7186126,-33.20647,0.2596253,0.5339265,0.3501403,0.06309581
0.7580973,-29.26954,0.2910895,0.5234251,0.3549521,0.06183628
0.797582,-24.32629,0.3283232,0.5113347,0.360567,0.06074839
0.8370667,-18.05797,0.3730688,0.4977352,0.3672513,0.059881
0.8546495,-14.78372,0.3959331,0.4912678,0.3706598,0.05958182
0.8722322,-11.19313,0.4206649,0.4846153,0.3743686,0.05934294
0.889815,-7.242136,0.4472603,0.4778313,0.3784036,0.05916957
0.9073978,-2.9277,0.4757463,0.4709735,0.3827994,0.05906869
0.9249805,1.685516,0.5060607,0.464094,0.3875881,0.05904711
0.9425633,6.534454,0.5378989,0.4572296,0.3927841,0.05910898
0.960146,11.52463,0.5708735,0.4504111,0.3983933,0.05925719
0.9777288,16.46932,0.6044987,0.4436597,0.4044097,0.05949277
0.9936903,20.75691,0.6350845,0.4375997,0.410204,0.05978052
1.009652,24.72511,0.6652261,0.4316116,0.4162811,0.06013418
1.025613,28.25968,0.6944847,0.4256986,0.4226019,0.06054812
1.041575,31.32054,0.7224657,0.4198624,0.4291191,0.06101486
1.054096,33.39966,0.7433098,0.4153383,0.4343356,0.06141246
1.066617,35.16089,0.7630807,0.4108617,0.4396216,0.06183406
1.079138,36.58804,0.7817119,0.4064326,0.444956,0.06227598
1.09166,37.71804,0.7991541,0.4020506,0.4503154,0.06273396
1.104181,38.60579,0.8153914,0.3977155,0.455679,0.06320406
1.116702,39.29692,0.8304555,0.3934269,0.4610344,0.06368402
1.129223,39.82749,0.844387,0.3891843,0.4663705,0.06417161
1.141744,40.19796,0.8572349,0.3849874,0.4716767,0.06466474
1.153266,40.42909,0.868146,0.3811656,0.476524,0.06512155
1.164787,40.57438,0.8782385,0.3773816,0.4813339,0.06558048
1.176309,40.62582,0.8875661,0.3736353,0.4861038,0.06604093
1.18783,40.6243,0.8961745,0.3699261,0.4908285,0.0665017
1.199351,40.60284,0.9041103,0.3662538,0.495504,0.06696181
1.210873,40.55099,0.911428,0.362618,0.5001318,0.06742149
1.222394,40.47077,0.9181748,0.3590184,0.5047117,0.06788059
1.233915,40.35055,0.9243916,0.3554546,0.5092417,0.06833851
1.247622,40.17057,0.9311481,0.3512608,0.5145615,0.06888058
1.26133,39.96511,0.9372736,0.3471166,0.5198081,0.06942001
1.275037,39.72421,0.942829,0.3430214,0.5249834,0.06995696
1.288744,39.45768,0.9478639,0.3389746,0.5300844,0.07049048
1.301747,39.18188,0.9522023,0.3351801,0.5348539,0.07099302
1.31475,38.90767,0.9561533,0.3314281,0.539556,0.07149187
1.327753,38.65143,0.9597494,0.3277184,0.5441892,0.07198645
1.340756,38.37356,0.9630257,0.3240503,0.5487571,0.07247735
1.352695,38.07548,0.9657791,0.3207186,0.5528961,0.07292521
1.364634,37.75631,0.9683054,0.3174214,0.5569787,0.07336928
1.376573,37.42407,0.9706226,0.3141582,0.5610042,0.07380915
1.388512,37.10736,0.972749,0.3109287,0.5649743,0.07424507
1.402669,36.75291,0.9750459,0.3071425,0.569612,0.07475699
1.416826,36.36963,0.977122,0.3034027,0.5741755,0.07526368
1.430983,35.95031,0.978999,0.2997086,0.5786664,0.07576522
1.44514,35.51354,0.9806944,0.2960598,0.5830827,0.07626073
1.458671,35.10424,0.9821591,0.2926139,0.5872315,0.07672775
1.472203,34.67435,0.9834878,0.2892085,0.5913136,0.07718908
1.485735,34.21279,0.9846938,0.2858429,0.5953314,0.07764502
1.499266,33.75249,0.9857868,0.2825168,0.599283,0.0780948
1.511683,33.32329,0.9866988,0.2794992,0.6028509,0.07850191
1.524099,32.89343,0.9875313,0.2765142,0.606364,0.07890359
1.536515,32.4938,0.98829,0.2735613,0.6098215,0.0792994
1.548931,32.08731,0.9889823,0.2706402,0.6132266,0.07969001
1.560367,31.66972,0.9895662,0.2679777,0.6163176,0.08004529
1.571803,31.23739,0.9901016,0.2653416,0.6193639,0.08039569
1.583239,30.80532,0.9905925,0.2627318,0.6223664,0.08074135
1.594674,30.38582,0.9910418,0.2601479,0.6253255,0.08108213
1.607019,29.9339,0.9914828,0.2573875,0.6284701,0.08144408
1.619364,29.46048,0.9918827,0.2546567,0.6315654,0.08180034
1.631709,28.97045,0.9922452,0.2519553,0.6346131,0.08215117
1.644054,28.47995,0.992572,0.2492829,0.6376119,0.08249599
1.655541,28.0255,0.9928457,0.2468221,0.6403579,0.08281111
1.667028,27.57499,0.9930929,0.244386,0.6430628,0.083121
1.678515,27.1343,0.9933152,0.2419743,0.6457268,0.0834256
1.690003,26.68739,0.9935144,0.2395868,0.6483511,0.08372504
1.705149,26.06952,0.9937445,0.2364755,0.651751,0.08411187
1.720295,25.44285,0.9939395,0.2334052,0.6550823,0.08448922
1.735441,24.81732,0.9941021,0.2303757,0.6583459,0.08485703
1.750587,24.19281,0.9942349,0.2273864,0.6615432,0.0852153
1.763377,23.64151,0.9943261,0.2248929,0.6641932,0.08551068
1.776167,23.10249,0.9943985,0.2224275,0.6667966,0.08579903
1.788957,22.60395,0.9944523,0.2199898,0.6693533,0.08608002
1.801747,22.09819,0.99449,0.2175796,0.6718662,0.0863544
1.814537,21.55398,0.9945121,0.2151964,0.6743357,0.08662211
1.827327,20.99511,0.9945192,0.2128402,0.6767615,0.0868828
1.840116,20.41813,0.9945128,0.2105105,0.6791453,0.08713681
1.852906,19.8445,0.9944919,0.2082072,0.6814857,0.08738354
1.863739,19.38312,0.9944628,0.2062768,0.6834342,0.0875867
1.874571,18.91595,0.9944243,0.2043651,0.6853529,0.08778473
1.885403,18.43044,0.9943757,0.2024717,0.687241,0.08797734
1.896235,17.95574,0.9943178,0.2005967,0.6890997,0.08816472
1.908203,17.46104,0.9942444,0.1985459,0.6911209,0.08836613
1.920172,16.95608,0.994161,0.1965171,0.693108,0.08856151
1.93214,16.43596,0.9940674,0.1945099,0.6950611,0.0887507
1.944108,15.91589,0.9939635,0.1925242,0.6969804,0.08893365
