t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01670172,-64.56107,0.05303353,0.5961042,0.3176881,0.09890133
0.03340344,-64.04288,0.05334789,0.5960525,0.3177233,0.09781083
0.05010515,-63.53255,0.05387857,0.595963,0.3177844,0.09672917
0.06680687,-63.04542,0.05461014,0.5958333,0.3178725,0.09565617
0.08350859,-62.56067,0.05552186,0.595663,0.3179872,0.09459137
0.1002103,-62.08291,0.05660535,0.5954532,0.3181279,0.09353479
0.116912,-61.61183,0.05785083,0.5952036,0.3182947,0.09248631
0.1336137,-61.14709,0.05924974,0.5949138,0.3184873,0.09144582
0.1855716,-59.73684,0.06449547,0.5937524,0.3192514,0.08825877
0.2375296,-58.37476,0.07100345,0.5921853,0.320265,0.08514534
0.2894875,-57.04946,0.07868832,0.5901945,0.3215289,0.08210352
0.3414454,-55.7422,0.08747868,0.5877606,0.3230441,0.07913166
0.3983778,-54.30239,0.09835157,0.5845553,0.3249966,0.07595459
0.4553103,-52.83004,0.1106406,0.5807332,0.3272691,0.07286193
0.5122428,-51.28313,0.1245452,0.5762145,0.3298862,0.06985731
0.5691752,-49.59522,0.1403287,0.570894,0.3328822,0.06694637
0.6327733,-47.42807,0.1608162,0.5637865,0.3367534,0.06381857
0.6963713,-44.81764,0.1852383,0.5551354,0.3412855,0.06084169
0.7599694,-41.46449,0.2154254,0.5443358,0.3467006,0.05805423
0.8235674,-36.87134,0.2545425,0.5303843,0.3533838,0.05551989
0.8547952,-33.94468,0.2784083,0.5219756,0.3573027,0.05439597
0.886023,-30.38432,0.3064097,0.5122685,0.3617805,0.05337302
0.9172509,-26.00275,0.3395527,0.5011378,0.3669642,0.05247336
0.9484787,-20.58508,0.3790507,0.488603,0.3730499,0.05172642
0.9688549,-16.38134,0.4088485,0.4797532,0.3776195,0.05133828
0.9892311,-11.57661,0.4421312,0.4705148,0.3827504,0.05104208
1.009607,-6.154589,0.4789622,0.4610271,0.3885182,0.05085009
1.029984,-0.1613593,0.5191357,0.4514301,0.394992,0.05077436
1.05036,6.287617,0.5621262,0.4418494,0.4022248,0.05082544
1.070736,12.91079,0.6069086,0.4323634,0.4102368,0.0510104
1.091112,19.35348,0.652183,0.4230239,0.4189991,0.05132962
1.111488,25.2441,0.6964606,0.4138584,0.4284252,0.05177509
1.123723,28.36812,0.7219221,0.4084431,0.4343477,0.05209688
1.135957,31.11111,0.746235,0.4030952,0.4404282,0.05245454
1.148191,33.44191,0.769205,0.397815,0.4466321,0.05284352
1.160425,35.36927,0.7906842,0.3926024,0.4529219,0.05325858
1.172659,36.93379,0.8105803,0.3874572,0.4592594,0.05369421
1.184893,38.14518,0.8288927,0.3823787,0.4656199,0.05414679
1.197127,39.02988,0.8456528,0.3773662,0.4719804,0.05461289
1.209361,39.65975,0.8609015,0.3724192,0.4783147,0.05508829
1.220582,40.07633,0.8736179,0.3679388,0.4840821,0.05552935
1.231803,40.34386,0.8852092,0.3635123,0.4898034,0.05597421
1.243024,40.48129,0.8957561,0.359139,0.4954716,0.05642165
1.254245,40.52428,0.9053331,0.3548184,0.5010783,0.05687009
1.266049,40.50162,0.9144443,0.3503292,0.5069027,0.05734149
1.277853,40.40867,0.9226592,0.345897,0.5126505,0.05781217
1.289657,40.25327,0.9300616,0.3415209,0.5183197,0.05828156
1.301461,40.05397,0.9367269,0.3372003,0.5239068,0.05874882
1.315107,39.78913,0.9436057,0.3322737,0.5302607,0.05928546
1.328754,39.48044,0.949695,0.3274192,0.5365027,0.05981812
1.3424,39.12905,0.9550848,0.3226359,0.542633,0.06034644
