t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.02551995,-61.81563,0.05552857,0.5956612,0.3179868,0.09835691
0.0510399,-58.85617,0.06266372,0.5942368,0.3189223,0.09679237
0.07655985,-56.12898,0.07363233,0.5917676,0.3204891,0.09530103
0.1020798,-53.52581,0.08809409,0.5881587,0.3226887,0.09387823
0.1241856,-51.28185,0.103443,0.5840114,0.3251148,0.09269913
0.1462915,-49.10742,0.1214643,0.578813,0.3280392,0.09156893
0.1683973,-46.99092,0.1421967,0.5724756,0.331471,0.09048674
0.1905031,-44.82021,0.1656987,0.5649093,0.3354226,0.08945227
0.2126089,-42.50931,0.1922629,0.5559789,0.339932,0.08846733
0.2347148,-40.0118,0.2222864,0.5455064,0.3450519,0.08753531
0.2568206,-37.16377,0.2563912,0.5332742,0.3508715,0.08666205
0.2789264,-33.75358,0.2957231,0.5189828,0.3575475,0.08585785
0.2940689,-30.95962,0.3264863,0.5078321,0.3627303,0.08535445
0.3092115,-27.71835,0.3609796,0.4954871,0.3685132,0.0848966
0.324354,-23.93486,0.3997443,0.4819597,0.3750107,0.08449186
0.3394965,-19.4464,0.4433005,0.4673733,0.382365,0.08414972
0.354639,-14.11703,0.49207,0.4519561,0.3907431,0.08388156
0.3697815,-7.951913,0.5459336,0.436068,0.4003347,0.08370085
0.384924,-1.058134,0.6038355,0.4200698,0.4112822,0.08361941
0.4000665,6.311899,0.6637223,0.4042644,0.4236555,0.08364607
0.4149456,13.56329,0.721736,0.3891291,0.4371915,0.08378255
0.4298247,20.22386,0.7758503,0.3744658,0.4519011,0.0840227
0.4447038,25.84241,0.8236848,0.3603129,0.4674948,0.08435383
0.4595829,30.12375,0.8639287,0.3466785,0.4836403,0.08475905
0.4688737,32.10282,0.8850575,0.3384221,0.4938369,0.0850403
0.4781645,33.57994,0.9032822,0.3303602,0.5040303,0.08533756
0.4874553,34.58196,0.9188369,0.322489,0.5141596,0.08564682
0.4967461,35.21668,0.931978,0.3148047,0.524164,0.08596374
0.5060369,35.58608,0.9429996,0.3073034,0.5339938,0.08628448
0.5153277,35.66509,0.9522141,0.2999809,0.5436288,0.08660728
0.5246185,35.48464,0.9598902,0.292833,0.5530489,0.08693019
0.5339093,35.1465,0.9662542,0.285856,0.5622292,0.08725076
0.5420724,34.77781,0.9709269,0.2798637,0.5700844,0.08752896
0.5502355,34.31712,0.9748823,0.2739977,0.5777461,0.08780377
0.5583986,33.77331,0.9782278,0.2682553,0.5852131,0.08807466
0.5665618,33.16053,0.981052,0.2626339,0.5924818,0.08834083
0.5761727,32.37433,0.9838135,0.2561676,0.600783,0.08864729
0.5857837,31.52895,0.9860679,0.2498618,0.6088114,0.08894588
0.5953946,30.6259,0.9879019,0.2437126,0.6165703,0.08923606
0.6050056,29.66217,0.989389,0.2377165,0.6240627,0.08951724
0.6204117,28.02158,0.9912007,0.2284149,0.6355252,0.08994783
0.6358178,26.29976,0.9924496,0.2194827,0.6463337,0.09035244
0.6512239,24.51139,0.9932624,0.2109061,0.6565132,0.09072999
0.66663,22.67823,0.9937473,0.2026718,0.6660886,0.09107958
0.6728158,21.93978,0.993868,0.1994592,0.669769,0.0912119
0.6790015,21.19554,0.9939504,0.1962989,0.6733585,0.09133963
0.6851873,20.43736,0.9939978,0.1931901,0.6768591,0.09146278
0.6913731,19.66964,0.9940115,0.1901323,0.6802715,0.09158122
0.6975588,18.89905,0.9939924,0.1871246,0.6835963,0.09169481
0.7037446,18.12129,0.9939432,0.1841663,0.6868359,0.09180361
0.7099304,17.33745,0.9938657,0.1812566,0.6899921,0.09190762
0.7161161,16.55375,0.9937605,0.178395,0.693066,0.09200679
0.7235235,15.62299,0.9935985,0.1750306,0.6966407,0.09211911
0.7309309,14.69134,0.9933999,0.1717329,0.7001032,0.09222453
0.7383382,13.7528,0.9931663,0.1685007,0.7034564,0.09232307
0.7457456,12.80965,0.9928967,0.1653331,0.7067022,0.09241465
0.755264,11.59212,0.9924976,0.161356,0.7107187,0.09252204
0.7647823,10.37192,0.9920375,0.1574818,0.714566,0.09261781
0.7743007,9.160078,0.9915133,0.1537084,0.7182484,0.09270189
0.783819,7.962728,0.9909262,0.1500339,0.7217724,0.09277448
0.7929202,6.819066,0.9903082,0.146611,0.7250001,0.0928334
0.8020213,5.681668,0.9896284,0.1432751,0.7280917,0.09288192
0.8111225,4.560896,0.9888819,0.1400248,0.7310503,0.09292
0.8202236,3.442368,0.9880689,0.1368585,0.733881,0.09294784
0.8271632,2.588401,0.9874037,0.1344998,0.7359563,0.09296231
0.8341027,1.738705,0.9866957,0.1321886,0.7379609,0.09297086
0.8410423,0.8881952,0.9859434,0.1299242,0.739896,0.09297352
0.8479818,0.04213117,0.9851441,0.1277063,0.7417632,0.0929703
0.8549214,-0.7914581,0.9842963,0.1255342,0.743564,0.09296125
0.861861,-1.625905,0.9833977,0.1234074,0.7452999,0.0929464
0.8688005,-2.465107,0.9824454,0.1213256,0.746972,0.09292575
0.8757401,-3.292792,0.9814371,0.1192882,0.7485816,0.09289933
0.8835013,-4.212898,0.9802406,0.1170616,0.7503095,0.092863
0.8912626,-5.122189,0.9789688,0.1148894,0.7519631,0.0928196
0.8990239,-6.002889,0.9776191,0.112771,0.7535445,0.09276922
0.9067852,-6.885384,0.9761893,0.1107056,0.7550558,0.09271197
0.9143952,-7.754889,0.9747043,0.1087315,0.7564708,0.09264918
0.9220051,-8.616075,0.9731324,0.1068076,0.7578209,0.0925798
0.9296151,-9.485939,0.9714702,0.1049334,0.7591075,0.09250389
0.9372251,-10.34716,0.9697105,0.1031086,0.7603315,0.09242142
0.9454234,-11.25188,0.9677016,0.1011976,0.7615817,0.09232532
0.9536218,-12.15265,0.965572,0.0993429,0.7627632,0.09222182
0.9618201,-13.04851,0.9633143,0.09754403,0.7638772,0.09211094
0.9700184,-13.93315,0.9609239,0.0958005,0.7649254,0.09199278
0.9830604,-15.30559,0.9568311,0.09313988,0.7664615,0.09178999
0.9961023,-16.64837,0.9523821,0.09061493,0.7678436,0.09156955
1.009144,-17.97401,0.9475668,0.08822288,0.7690787,0.09133191
1.022186,-19.28926,0.9423413,0.0859631,0.7701703,0.09107712
1.038104,-20.89469,0.9353581,0.08338251,0.7713137,0.09074303
1.054023,-22.47433,0.9276415,0.08099551,0.7722551,0.09038363
1.069941,-24.00373,0.9191219,0.07879993,0.773001,0.08999912
1.085859,-25.49927,0.909797,0.07678936,0.7735628,0.0895905
1.101206,-26.91597,0.9000493,0.07501965,0.7739409,0.08917464
1.116553,-28.3233,0.8894591,0.073415,0.7741604,0.0887371
1.1319,-29.73874,0.8779487,0.07197376,0.7742247,0.08827789
