t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.04977438,-63.9936,0.05346939,0.5960316,0.3177374,0.09674015
0.09954877,-62.96286,0.05500676,0.5957544,0.317925,0.09353302
0.1493232,-61.91605,0.05743949,0.5952776,0.3182459,0.09037987
0.1990975,-60.91709,0.06066906,0.5945936,0.3187012,0.08727923
0.2488719,-59.96015,0.06459251,0.5937012,0.319288,0.08422831
0.2986463,-59.01489,0.06914184,0.5925976,0.3200052,0.08122621
0.3484207,-58.12305,0.0742607,0.5912802,0.3208511,0.0782714
0.3981951,-57.29017,0.07987239,0.5897525,0.3218201,0.0753612
0.4456733,-56.50795,0.0855993,0.5880987,0.3228538,0.07262395
0.4931516,-55.67818,0.09176861,0.5862514,0.3239986,0.06992657
0.5406298,-54.79286,0.09848533,0.584196,0.3252627,0.06727179
0.588108,-53.89257,0.1057827,0.5818892,0.3266577,0.06466065
0.6355863,-53.02182,0.1136161,0.5793118,0.3281853,0.0620921
0.6830645,-52.05766,0.1220934,0.5764539,0.3298525,0.05956883
0.7305428,-50.94017,0.1314019,0.5732641,0.3316798,0.05709591
0.778021,-49.76172,0.1417009,0.5696907,0.3336873,0.0546782
0.8281515,-48.39918,0.1539099,0.565414,0.3360324,0.05219146
0.878282,-46.875,0.1675789,0.5605886,0.3386232,0.04977687
0.9284124,-45.2229,0.1829164,0.5551356,0.3414898,0.04744179
0.9785429,-43.20977,0.2005406,0.5488382,0.3447043,0.04520007
1.010222,-41.6394,0.2133141,0.5442797,0.3469663,0.04384191
1.041901,-39.84662,0.2276407,0.5391846,0.3494418,0.04253714
1.07358,-37.76797,0.2438142,0.5334587,0.352168,0.0412933
1.105259,-35.32873,0.2622885,0.5269761,0.3552003,0.04012117
1.136938,-32.40276,0.2836347,0.519602,0.3586101,0.03903442
1.168617,-28.99097,0.3084192,0.511219,0.3624738,0.03804749
1.200296,-25.01994,0.3372802,0.5017805,0.366887,0.03717816
1.231975,-20.17533,0.3709496,0.4913429,0.3719718,0.03644884
1.260786,-14.78705,0.4065006,0.481098,0.3773151,0.03593245
1.289597,-8.462193,0.4473742,0.470352,0.3834987,0.03558547
1.318407,-1.227909,0.4935453,0.4593483,0.3906497,0.03543384
1.347218,6.719341,0.5443131,0.4483035,0.3988677,0.03550083
1.359757,10.31195,0.5674982,0.4435291,0.4027933,0.03560293
1.372296,13.8745,0.5910905,0.4387858,0.4069282,0.03574991
1.384835,17.33412,0.6148834,0.4340793,0.4112656,0.03594134
1.397374,20.68325,0.6386411,0.4294137,0.4157922,0.03617559
1.409913,23.88282,0.6621336,0.4247918,0.4204927,0.03645064
1.422452,26.83642,0.6851573,0.4202149,0.4253507,0.03676428
1.434991,29.50514,0.7075122,0.4156841,0.430345,0.03711322
