t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01983864,-62.37971,0.05395029,0.5959492,0.3177913,0.09871689
0.03967728,-59.79208,0.05687352,0.5954223,0.318141,0.09748564
0.05951592,-57.33306,0.06157152,0.5945082,0.3187349,0.09630469
0.07935456,-55.012,0.06799979,0.593158,0.3195815,0.09517157
0.0991932,-52.7936,0.07613262,0.5913269,0.3206839,0.09408359
0.1190318,-50.67259,0.08592374,0.5889852,0.3220413,0.09303885
0.1388705,-48.63555,0.09736236,0.5860955,0.3236547,0.09203556
0.1587091,-46.66525,0.1104375,0.5826235,0.3255242,0.0910722
0.1912401,-43.50925,0.1353546,0.5755983,0.3291424,0.08957548
0.2237711,-40.36911,0.1647858,0.566778,0.3334694,0.08818107
0.256302,-37.09259,0.199142,0.5559963,0.3385607,0.08689251
0.288833,-33.41702,0.2389176,0.5431054,0.3444989,0.08571733
0.3199409,-29.25604,0.2829619,0.5286647,0.3511156,0.08471509
0.3510488,-24.0593,0.3345744,0.5120112,0.3588912,0.08385763
0.3821567,-17.39128,0.3953248,0.4933335,0.36816,0.08318183
0.4132645,-8.926044,0.4666989,0.473245,0.379386,0.08274008
0.4332829,-2.448989,0.5185059,0.4600033,0.3878887,0.08260819
0.4533012,4.686553,0.573757,0.4467845,0.3975199,0.08261353
0.4733195,12.13062,0.6307287,0.4337548,0.4083161,0.0827654
0.4933378,19.3458,0.6871238,0.4210129,0.4202193,0.08306442
0.5053136,23.28975,0.7194699,0.4135463,0.4278059,0.08331
0.5172893,26.81536,0.7501578,0.4062025,0.4356763,0.08360031
0.5292651,29.84332,0.7788058,0.3989831,0.4437708,0.08393015
0.5412408,32.3501,0.8051388,0.3918883,0.4520234,0.08429321
0.5532166,34.37099,0.828996,0.3849174,0.460363,0.08468235
0.5651923,35.90803,0.8503993,0.378069,0.4687424,0.08509279
0.5771681,36.98951,0.8694393,0.3713414,0.4771191,0.08552005
0.5891439,37.7236,0.8862237,0.3647329,0.4854427,0.0859583
0.5989739,38.14437,0.898428,0.3593964,0.4922057,0.08632268
0.608804,38.40257,0.9093523,0.3541378,0.4988994,0.08669038
0.618634,38.51956,0.9191098,0.3489561,0.5055146,0.08706015
0.6284641,38.52965,0.9278053,0.3438503,0.5120408,0.08743055
0.6390027,38.45586,0.9360646,0.3384596,0.5189294,0.08782692
0.6495413,38.29811,0.9433458,0.3331535,0.5257041,0.08822204
0.66008,38.06637,0.9497597,0.3279308,0.5323621,0.08861527
0.6706186,37.7797,0.9554049,0.3227902,0.5388995,0.08900575
0.682819,37.40064,0.9610975,0.3169399,0.546313,0.08945339
0.6950194,36.96653,0.9660038,0.3111961,0.5535624,0.08989603
0.7072198,36.47974,0.9702311,0.3055568,0.5606483,0.09033323
0.7194202,35.95443,0.9738723,0.3000203,0.5675696,0.09076423
0.7334797,35.32022,0.9774461,0.293765,0.5753402,0.09125229
0.7475393,34.64038,0.9804536,0.2876409,0.5828968,0.09173106
0.7615989,33.91026,0.9829833,0.2816453,0.5902434,0.09220026
0.7756585,33.14817,0.9851089,0.2757756,0.5973804,0.09265898
0.7902669,32.34372,0.9869555,0.2698074,0.604574,0.09312351
0.8048753,31.50308,0.9884922,0.2639696,0.6115501,0.093576
0.8194837,30.61837,0.9897681,0.2582593,0.6183145,0.09401631
0.8340921,29.71032,0.9908223,0.2526739,0.6248682,0.09444356
0.8484877,28.81313,0.9916753,0.2472896,0.6311213,0.09485094
0.8628833,27.89024,0.9923729,0.2420215,0.6371795,0.0952452
0.877279,26.93503,0.992938,0.2368674,0.6430484,0.09562631
