t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01149956,-63.98144,0.05332266,0.5960569,0.3177202,0.0992469
0.02299913,-62.92592,0.05444924,0.5958611,0.3178528,0.0985058
0.03449869,-61.89278,0.05625195,0.5955272,0.3180776,0.09777682
0.04599826,-60.89185,0.05867802,0.595049,0.3183964,0.09705969
0.05749782,-59.90793,0.06167994,0.5944222,0.3188091,0.09635402
0.06899739,-58.94333,0.06522212,0.5936437,0.3193159,0.09565963
0.08049695,-57.99685,0.06927953,0.5927087,0.3199172,0.0949763
0.09199651,-57.06713,0.07383265,0.591612,0.3206133,0.09430384
0.1165684,-55.12739,0.08514563,0.5887037,0.3224194,0.09290246
0.1411403,-53.2407,0.09859913,0.5849746,0.3246644,0.09154836
0.1657121,-51.38482,0.1142134,0.580356,0.3273563,0.0902407
0.190284,-49.52185,0.132016,0.5747741,0.3305052,0.08897904
0.2172774,-47.40423,0.154218,0.5674242,0.3345119,0.08764656
0.2442707,-45.14816,0.1796447,0.5586145,0.3391423,0.0863731
0.271264,-42.6414,0.2090241,0.548074,0.3444849,0.08516448
0.2982574,-39.70304,0.2433292,0.5354468,0.350669,0.08402955
0.3190421,-36.99918,0.2740487,0.5240069,0.3561309,0.08321458
0.3398267,-33.74472,0.3096493,0.5107188,0.362353,0.08246119
0.3606114,-29.73015,0.3513866,0.495324,0.3695336,0.08178268
0.3813961,-24.70566,0.4008747,0.4776919,0.3779568,0.08119785
0.3972541,-20.02711,0.4449018,0.4627865,0.3854412,0.08082939
0.413112,-14.45,0.494839,0.4469359,0.3940525,0.08054245
0.42897,-7.923308,0.5504158,0.4305227,0.4039822,0.08035101
0.4448279,-0.5708325,0.6105163,0.4139674,0.4154047,0.08026943
0.4570105,5.450809,0.6584395,0.401401,0.4252711,0.08028929
0.4691931,11.5184,0.7060887,0.3890745,0.4360649,0.08038308
0.4813756,17.33095,0.7517999,0.3770503,0.4477088,0.08054933
0.4935582,22.57951,0.7940897,0.3653594,0.4600727,0.08078321
0.5057408,27.01258,0.8317389,0.3540092,0.4729701,0.08107591
0.5179233,30.51063,0.8642146,0.3430002,0.4862015,0.08141685
0.5301059,33.0524,0.8914541,0.3323273,0.4995805,0.08179533
0.5422885,34.74432,0.9137382,0.3219837,0.5129249,0.08219973
0.5531793,35.68546,0.9299445,0.3130086,0.5246945,0.08257411
0.5640702,36.15859,0.9431705,0.3042831,0.5362532,0.08295619
0.5749611,36.23716,0.9538837,0.2958006,0.5475551,0.08334216
0.585852,36.02127,0.9624943,0.2875551,0.5585497,0.08372742
0.595102,35.67246,0.9684422,0.2807333,0.5676192,0.08405125
0.6043521,35.18772,0.9733618,0.2740741,0.5764402,0.08437121
0.6136021,34.58803,0.9774222,0.2675735,0.5850083,0.08468626
0.6228521,33.8964,0.9807691,0.261228,0.5933187,0.08499532
