t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.008246315,-64.51379,0.05316211,0.5960835,0.3177022,0.09945774
0.01649263,-63.99063,0.05382005,0.5959685,0.3177805,0.09891969
0.02473895,-63.47331,0.05486137,0.5957721,0.3179138,0.09838599
0.03298526,-62.96934,0.05624311,0.5954924,0.3181026,0.09785658
0.04123158,-62.4684,0.05792371,0.5951294,0.3183463,0.09733134
0.04947789,-61.97264,0.0598712,0.5946827,0.3186446,0.09681025
0.05772421,-61.48179,0.06206134,0.5941515,0.3189977,0.09629327
0.06597052,-60.99556,0.0644737,0.5935347,0.3194053,0.09578036
0.08197989,-60.06343,0.0697266,0.5920895,0.3203521,0.09479608
0.09798925,-59.14533,0.07568309,0.5903096,0.3215044,0.09382676
0.1139986,-58.23869,0.08230246,0.5881852,0.3228623,0.09287221
0.130008,-57.33968,0.08954343,0.585706,0.324426,0.09193227
0.1488055,-56.2875,0.09880613,0.5823262,0.3265257,0.09084711
0.167603,-55.23288,0.1089394,0.5784157,0.3289143,0.08978194
0.1864005,-54.16663,0.1200068,0.5739435,0.3315983,0.08873694
0.205198,-53.07519,0.1320639,0.568874,0.3345862,0.0877124
0.2272282,-51.73967,0.1475712,0.562112,0.3384915,0.08653845
0.2492585,-50.31747,0.1648947,0.5543628,0.3428659,0.08539502
0.2712888,-48.76548,0.1844951,0.5454764,0.3477628,0.08428467
0.2933191,-47.01625,0.2069245,0.5352552,0.3532543,0.08321089
0.3179963,-44.7096,0.2365727,0.5218531,0.3602601,0.08205836
0.3426734,-41.86086,0.2726213,0.505804,0.3683695,0.08096857
0.3673506,-38.14859,0.3178253,0.4862202,0.3779701,0.07995883
0.3920277,-33.0877,0.3766426,0.461852,0.3897155,0.07905697
0.4032059,-30.17543,0.4093011,0.4488654,0.3959869,0.07869421
0.414384,-26.74718,0.446483,0.434578,0.4030174,0.07836684
0.4255621,-22.71217,0.4886136,0.4190566,0.4109535,0.07808101
0.4367403,-18.00015,0.5359047,0.4025184,0.4199649,0.07784399
0.4479184,-12.57934,0.5882101,0.3853165,0.4302295,0.07766378
0.4590965,-6.48861,0.6442023,0.3678972,0.4419003,0.07754825
0.4702747,0.09222415,0.7017355,0.3506506,0.4550568,0.07750351
0.4814528,6.811691,0.7580956,0.3338609,0.4696844,0.07753319
0.4898895,11.68904,0.7979666,0.3216,0.4816244,0.07760505
0.4983262,16.18931,0.8342138,0.309729,0.4941996,0.0777165
0.5067629,20.15701,0.8660609,0.2982622,0.5072578,0.07786355
0.5151997,23.48072,0.8932069,0.2872011,0.5206377,0.07804143
0.5236364,26.10482,0.9157639,0.2765386,0.5341687,0.07824451
0.5320731,28.05686,0.9340526,0.2662654,0.5476891,0.07846684
0.5405098,29.38813,0.9485475,0.2563703,0.5610623,0.07870293
0.5489465,30.15642,0.9598661,0.2468414,0.5741765,0.07894783
0.5595994,30.43303,0.9706572,0.2353138,0.5902233,0.07926246
0.5702523,30.09499,0.9783713,0.2243256,0.6055919,0.07957674
0.5809051,29.27479,0.9837389,0.2138529,0.6202089,0.07988508
0.591558,28.05317,0.9874179,0.2038733,0.6340231,0.08018244
0.6037151,26.27095,0.9902247,0.1930602,0.6487689,0.08050274
0.6158721,24.18656,0.9919761,0.1828296,0.6624468,0.08079953
0.6280292,21.86951,0.9929709,0.1731516,0.6750901,0.08107023
0.6401863,19.38652,0.9933859,0.1640006,0.6867223,0.08131176
0.6514623,16.987,0.9933477,0.155963,0.6966348,0.0815075
0.6627383,14.51748,0.9930007,0.1483378,0.7057561,0.0816758
0.6740143,11.99803,0.9923838,0.1411071,0.7141305,0.08181628
0.6852903,9.457551,0.9914817,0.1342558,0.7217932,0.08192825
0.696208,7.001637,0.9903068,0.1279708,0.7285668,0.08200904
0.7071257,4.553577,0.9888457,0.1220154,0.7347467,0.08206306
0.7180434,2.120894,0.9870802,0.1163779,0.7403685,0.0820906
0.7289611,-0.2843289,0.9849588,0.1110495,0.7454619,0.08209174
0.7395254,-2.575966,0.9825122,0.10618,0.7499135,0.08206789
0.7500898,-4.831941,0.979652,0.1015845,0.753925,0.08202003
0.7606541,-7.049944,0.9763335,0.0972563,0.7575212,0.0819486
0.7712185,-9.226077,0.9724926,0.09319052,0.7607242,0.08185398
0.783515,-11.70241,0.9672715,0.08878292,0.763984,0.08171516
0.7958115,-14.11868,0.9611616,0.08471758,0.7667711,0.08154628
0.808108,-16.475,0.954059,0.08098804,0.7691148,0.08134813
0.8204045,-18.77083,0.945836,0.07758916,0.771041,0.08112141
0.838795,-22.0996,0.9312343,0.07310878,0.7731974,0.08073079
0.8571855,-25.29862,0.9133933,0.06933637,0.774546,0.08028021
0.8755761,-28.36887,0.8918065,0.06625178,0.7751481,0.07977162
0.8939666,-31.33595,0.8661964,0.06382323,0.7750659,0.07920753
0.9129329,-34.33246,0.8355968,0.06196287,0.7743286,0.07857065
0.9318992,-37.24037,0.7997311,0.06074208,0.7729545,0.0778778
0.9508656,-40.05096,0.7578916,0.06014165,0.770971,0.0771293
0.9698319,-42.81962,0.710652,0.06011699,0.7684295,0.07632777
0.9863866,-45.23736,0.6656139,0.06053582,0.7657905,0.07558659
1.002941,-47.61779,0.6166185,0.06137198,0.7627616,0.07480573
1.019496,-49.94307,0.5639963,0.06262237,0.7593584,0.07398555
1.036051,-52.20346,0.508853,0.06427537,0.7556075,0.07312746
1.052478,-54.36265,0.4530381,0.06630317,0.7515701,0.07224014
1.068905,-56.39339,0.3972884,0.06871552,0.7472418,0.07131851
1.085333,-58.26119,0.3430685,0.07150047,0.7426544,0.07036484
1.10176,-59.94078,0.2920533,0.07463588,0.737845,0.06938212
1.118971,-61.48009,0.2436762,0.07826504,0.7326108,0.06832507
1.136182,-62.78909,0.2013365,0.08220854,0.7272182,0.06724373
1.153393,-63.87618,0.1654659,0.08642259,0.7217074,0.06614192
1.170603,-64.75993,0.1360074,0.09086032,0.7161159,0.06502336
1.18255,-65.26731,0.119052,0.09404713,0.7122048,0.06423887
1.194497,-65.69748,0.1046785,0.09730492,0.7082799,0.06344888
1.206443,-66.05883,0.09262885,0.1006204,0.7043492,0.06265426
1.21839,-66.35916,0.08260004,0.1039812,0.7004201,0.06185579
1.230336,-66.60573,0.07428304,0.1073761,0.696499,0.06105416
1.242283,-66.80514,0.0674532,0.1107952,0.6925911,0.06024997
1.25423,-66.96317,0.06189494,0.1142296,0.6887012,0.05944374
1.266176,-67.08491,0.05738571,0.1176713,0.6848333,0.05863594
1.278629,-67.17794,0.05358823,0.1212589,0.680829,0.05779272
1.291081,-67.24075,0.05057375,0.1248399,0.6768559,0.05694864
1.303533,-67.27712,0.04821194,0.1284084,0.6729169,0.05610405
1.315985,-67.29032,0.04637283,0.1319589,0.6690145,0.05525926
1.329075,-67.2823,0.04488436,0.1356668,0.664954,0.05437129
1.342165,-67.25459,0.04378229,0.1393453,0.6609385,0.05348366
1.355255,-67.20961,0.0430005,0.1429902,0.6569698,0.05259663
1.368345,-67.14944,0.0424741,0.1465981,0.6530494,0.05171041
1.383322,-67.06427,0.04211806,0.1506769,0.6486249,0.05069768
1.398299,-66.96383,0.04198631,0.1546996,0.644267,0.0496865
1.413275,-66.85009,0.04204157,0.1586631,0.639977,0.04867707
1.428252,-66.72471,0.04224647,0.1625647,0.635756,0.04766959
1.446405,-66.55915,0.04265413,0.1672078,0.6307335,0.04645125
1.464559,-66.38068,0.04321554,0.1717534,0.625815,0.04523625
1.482712,-66.1911,0.04390928,0.1761992,0.6210013,0.04402482
1.500866,-65.99192,0.04471294,0.1805431,0.6162932,0.04281714
1.524615,-65.71898,0.04590283,0.1860695,0.6102938,0.04124309
1.548365,-65.43415,0.047239,0.1914162,0.6044762,0.03967604
1.572115,-65.13939,0.04870897,0.1965818,0.5988405,0.03811623
1.595864,-64.83637,0.05029783,0.2015651,0.5933866,0.0365639
1.628455,-64.40962,0.05264655,0.2081055,0.5861973,0.03444621
1.661046,-63.97281,0.0551975,0.2143021,0.5793468,0.03234329
1.693636,-63.52836,0.05795235,0.2201561,0.5728319,0.03025539
1.726227,-63.07827,0.06088835,0.2256692,0.5666495,0.02818275
1.762672,-62.57019,0.06434578,0.2314333,0.5601252,0.02588325
