t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.02553229,-61.81656,0.0544924,0.5958557,0.3178561,0.09835617
0.05106458,-58.79479,0.05895461,0.5950222,0.3184042,0.09679198
0.07659686,-55.94086,0.06607916,0.5935589,0.3193327,0.09530303
0.1021292,-53.27391,0.0757412,0.5913994,0.3206475,0.0938849
0.1293555,-50.64715,0.08874348,0.5882615,0.3224728,0.0924454
0.1565819,-48.12444,0.1044524,0.5841941,0.3247312,0.09107644
0.1838083,-45.624,0.1228937,0.5791146,0.3274281,0.08977558
0.2110346,-43.17574,0.144154,0.5729335,0.3305765,0.08854209
0.238261,-40.80604,0.1683243,0.5655846,0.3341899,0.08737545
0.2654874,-38.30288,0.1953492,0.5570237,0.3382707,0.08627509
0.2927137,-35.47885,0.2255466,0.5471406,0.3428664,0.08524601
0.3199401,-32.22182,0.259775,0.5357596,0.348086,0.08429934
0.3464265,-28.53785,0.2978348,0.5231188,0.3538892,0.08347095
0.3729129,-24.06724,0.341501,0.5088992,0.3605558,0.08275024
0.3993993,-18.51965,0.3918918,0.4932148,0.3683092,0.08216187
0.4258856,-11.64371,0.4499691,0.4764185,0.377431,0.08173751
0.4431792,-6.381475,0.4922704,0.465111,0.3842751,0.08156634
0.4604729,-0.5708489,0.5376597,0.4537252,0.3919192,0.08149139
0.4777665,5.652687,0.5853619,0.4423964,0.4004163,0.0815211
0.4950601,12.03923,0.6341453,0.4312215,0.4097743,0.08166003
0.5123537,18.24378,0.6824462,0.4202604,0.4199572,0.08190886
0.5296473,23.86274,0.7285713,0.409541,0.4308495,0.08225993
0.5469409,28.58964,0.7710979,0.3990767,0.4422916,0.08270017
0.5642345,32.27421,0.8090646,0.3888713,0.4541056,0.08321348
0.573861,33.86749,0.8280282,0.3833015,0.4607731,0.08352407
0.5834875,35.15334,0.8454213,0.3778104,0.4674675,0.08384846
0.5931139,36.16028,0.8612729,0.3723973,0.4741626,0.08418382
0.6027404,36.92377,0.8756432,0.3670613,0.4808359,0.08452766
0.6123669,37.48445,0.8886134,0.3618015,0.4874668,0.08487754
0.6219934,37.86682,0.9002839,0.3566168,0.4940427,0.08523195
0.6316198,38.09605,0.9107605,0.3515064,0.500554,0.08558967
0.6412463,38.20896,0.9201393,0.3464692,0.5069881,0.08594904
0.6507782,38.23561,0.9284392,0.3415526,0.5132732,0.08630513
0.66031,38.1731,0.9358566,0.336706,0.5194707,0.08666102
0.6698419,38.02877,0.9424786,0.3319282,0.5255769,0.08701604
0.6793738,37.82773,0.9483847,0.3272184,0.5315873,0.08736941
0.6904507,37.53657,0.9544468,0.3218293,0.5384479,0.08777719
0.7015277,37.20293,0.9597482,0.3165293,0.5451752,0.08818148
0.7126046,36.84533,0.9643823,0.3113169,0.5517684,0.08858184
0.7236816,36.43401,0.9684331,0.3061906,0.5582277,0.08897785
0.7342783,35.98189,0.97183,0.301366,0.564281,0.08935215
0.7448751,35.51651,0.9748142,0.2966178,0.5702105,0.08972156
0.7554718,35.03829,0.9774352,0.2919449,0.5760176,0.09008584
0.7660685,34.52719,0.9797376,0.287346,0.5817035,0.09044483
0.7766653,33.96507,0.9817611,0.2828201,0.5872709,0.09079851
0.787262,33.39482,0.983536,0.2783659,0.5927173,0.09114611
0.7978588,32.83488,0.9850899,0.2739825,0.5980419,0.09148707
0.8084555,32.25342,0.9864518,0.2696687,0.60325,0.09182183
0.8181175,31.67939,0.9875477,0.2657952,0.6079014,0.09212197
0.8277794,31.09759,0.988517,0.2619779,0.6124571,0.09241647
0.8374414,30.5206,0.9893722,0.258216,0.6169174,0.09270508
0.8471034,29.94157,0.9901266,0.2545088,0.6212856,0.09298803
0.8573708,29.3303,0.99083,0.2506282,0.6258291,0.09328255
0.8676383,28.69388,0.991443,0.2468075,0.6302726,0.09357064
0.8779058,28.00808,0.9919757,0.2430459,0.6346184,0.09385228
0.8881733,27.31745,0.9924348,0.2393425,0.6388652,0.09412693
0.8980087,26.68892,0.9928106,0.2358487,0.6428398,0.09438301
0.907844,26.05071,0.993133,0.2324069,0.6467286,0.09463289
0.9176794,25.39014,0.9934081,0.2290161,0.6505343,0.09487673
0.9275147,24.71548,0.9936382,0.2256757,0.6542559,0.09511405
0.9372747,24.05468,0.993824,0.2224102,0.6578653,0.09534273
0.9470346,23.38322,0.9939728,0.219193,0.6613945,0.09556488
0.9567946,22.68689,0.9940873,0.2160234,0.6648445,0.09578038
0.9665545,21.98462,0.9941695,0.2129009,0.668216,0.09598907
0.9817458,20.91299,0.9942356,0.208133,0.6733082,0.09629983
0.9969371,19.82788,0.9942377,0.203475,0.6782203,0.09659424
1.012128,18.72028,0.9941843,0.1989246,0.6829601,0.09687272
1.02732,17.60941,0.9940747,0.1944799,0.6875283,0.09713445
1.040232,16.68505,0.9939372,0.1907833,0.6912777,0.09734329
1.053145,15.74744,0.9937633,0.1871602,0.6949098,0.09754004
1.066058,14.78695,0.9935533,0.1836093,0.6984269,0.09772458
1.07897,13.84711,0.993308,0.1801295,0.7018316,0.09789686
1.092071,12.90088,0.9930236,0.1766705,0.7051739,0.09805919
1.105171,11.93328,0.9927036,0.1732822,0.7084064,0.09820897
1.118272,10.98269,0.992348,0.1699634,0.7115317,0.09834626
1.131372,10.05584,0.9919568,0.1667129,0.7145532,0.09847119
1.141512,9.324864,0.9916287,0.1642433,0.7168223,0.09855945
1.151652,8.588597,0.9912782,0.1618135,0.7190315,0.09864028
1.161792,7.867866,0.9909053,0.1594231,0.7211822,0.09871373
1.171932,7.14839,0.9905091,0.1570715,0.7232756,0.09877985
1.182072,6.41012,0.9900863,0.1547585,0.7253116,0.09883843
1.192211,5.681266,0.9896387,0.1524834,0.727292,0.09888963
1.202351,4.968082,0.9891683,0.1502458,0.729219,0.0989337
1.212491,4.242779,0.9886712,0.1480453,0.7310926,0.09897049
1.219041,3.757757,0.9883337,0.1466436,0.7322742,0.09899023
1.225591,3.28839,0.9879838,0.1452571,0.7334338,0.09900686
1.232141,2.838094,0.9876214,0.1438859,0.7345719,0.09902041
1.23869,2.37901,0.987247,0.1425296,0.7356889,0.09903097
1.24524,1.916199,0.9868605,0.1411882,0.7367853,0.09903856
1.25179,1.461679,0.986461,0.1398617,0.737861,0.09904313
1.25834,0.9948998,0.986048,0.1385499,0.7389162,0.09904468
1.264889,0.522404,0.9856208,0.1372528,0.7399509,0.09904316
1.266939,0.3789729,0.9854841,0.1368498,0.7402706,0.09904205
1.268989,0.2374693,0.9853461,0.1364482,0.7405883,0.09904065
1.27104,0.0958456,0.9852066,0.136048,0.7409041,0.09903896
1.27309,-0.04431731,0.9850659,0.1356493,0.741218,0.09903699
1.27514,-0.184555,0.9849238,0.135252,0.74153,0.09903472
1.27719,-0.3278149,0.9847803,0.134856,0.7418401,0.09903217
1.27924,-0.4719951,0.9846353,0.1344615,0.7421483,0.09902932
