t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01537535,-64.51646,0.05307523,0.5960974,0.3176927,0.09898893
0.0307507,-63.96115,0.05350871,0.596025,0.317742,0.09798599
0.04612605,-63.41415,0.05422724,0.5959002,0.3178271,0.09699174
0.0615014,-62.88952,0.05520705,0.59572,0.3179491,0.09600601
0.07687675,-62.36804,0.05641976,0.5954841,0.3181077,0.09502839
0.0922521,-61.85384,0.05785126,0.5951933,0.3183023,0.09405889
0.1076275,-61.34654,0.0594872,0.5948473,0.3185327,0.09309738
0.1230028,-60.84575,0.06131526,0.5944454,0.3187988,0.09214378
0.1633228,-59.55934,0.06694013,0.5931218,0.3196663,0.0896798
0.2036428,-58.30715,0.07369324,0.5913956,0.3207796,0.08726795
0.2439627,-57.08027,0.08150931,0.5892492,0.3221401,0.08490716
0.2842827,-55.86437,0.09033353,0.5866632,0.3237493,0.08259655
0.3294149,-54.4938,0.1013878,0.5832175,0.3258499,0.08006924
0.3745471,-53.09229,0.1138046,0.5791375,0.3282808,0.07760543
0.4196793,-51.62513,0.127775,0.5743474,0.331065,0.07520768
0.4648114,-50.03792,0.1435412,0.5687488,0.3342346,0.07287987
0.515613,-48.01172,0.1639962,0.561284,0.3383319,0.07035205
0.5664145,-45.61387,0.1881956,0.5522965,0.3430924,0.06793603
0.617216,-42.60685,0.2177807,0.5412422,0.3487164,0.06565751
0.6680176,-38.59531,0.2554612,0.5272379,0.355539,0.06355763
0.6984344,-35.48024,0.28356,0.5169508,0.3604084,0.06241096
0.7288511,-31.57287,0.3173476,0.5047744,0.3660668,0.06137042
0.7592679,-26.58354,0.3584337,0.4904509,0.3727604,0.06046369
0.7896847,-20.18121,0.4088518,0.4739892,0.3808406,0.05972962
0.804202,-16.52167,0.4368184,0.4654671,0.3853115,0.05945403
0.8187192,-12.42109,0.4674642,0.4566369,0.3902499,0.05923485
0.8332365,-7.870548,0.5007761,0.4476021,0.395709,0.05907845
0.8477537,-2.89519,0.5365735,0.4384678,0.4017375,0.05899118
0.862271,2.440415,0.5744819,0.4293315,0.4083757,0.05897887
0.8767882,7.998409,0.6138317,0.4202632,0.4156447,0.05904591
0.8913055,13.58951,0.6537704,0.411313,0.4235385,0.0591942
0.9058227,18.98619,0.6933085,0.4025121,0.4320193,0.05942243
0.919128,23.55723,0.7282864,0.3945901,0.440248,0.05969787
0.9324332,27.59651,0.7613434,0.3868122,0.4488378,0.06003059
0.9457384,30.99298,0.7919475,0.3791808,0.4577057,0.06041321
0.9590436,33.72003,0.8197325,0.3716961,0.4667594,0.06083672
0.9690443,35.35241,0.8386463,0.3661661,0.4736299,0.06117609
0.979045,36.64137,0.8558831,0.3607174,0.4805234,0.06153003
0.9890457,37.61409,0.871492,0.3553491,0.4874127,0.06189557
0.9990464,38.32075,0.8855407,0.3500604,0.4942703,0.0622695
1.009047,38.81594,0.8981231,0.3448502,0.5010727,0.06264894
1.019048,39.12093,0.9093609,0.3397174,0.5078076,0.06303235
1.029048,39.26208,0.9193722,0.3346609,0.5144638,0.06341824
1.039049,39.27756,0.9282676,0.3296798,0.5210292,0.06380489
1.049841,39.19218,0.9367406,0.3243881,0.528001,0.06422134
1.060632,39.00909,0.9441774,0.3191814,0.5348529,0.0646363
1.071424,38.7416,0.9506989,0.3140586,0.5415814,0.065049
1.082215,38.41154,0.9564124,0.3090182,0.5481818,0.06545845
1.094608,37.97897,0.9621027,0.3033298,0.5555997,0.06592359
1.107001,37.48716,0.9669869,0.2977466,0.5628458,0.06638296
1.119394,36.94015,0.9711777,0.2922666,0.569921,0.06683606
1.131788,36.35222,0.9747727,0.286888,0.5768243,0.0672821
1.146253,35.6331,0.9783272,0.2807358,0.5846637,0.06779279
1.160719,34.86615,0.9812974,0.2747163,0.5922742,0.0682927
1.175184,34.04783,0.9837777,0.2688268,0.5996603,0.06878146
