t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01714765,-64.78821,0.05304476,0.5961029,0.3176889,0.09887005
0.0342953,-64.49029,0.05339273,0.5960452,0.3177283,0.09774465
0.05144295,-64.19545,0.05397116,0.5959419,0.3177991,0.09662459
0.0685906,-63.91954,0.05474549,0.5957884,0.3179036,0.09550978
0.08573826,-63.64143,0.05567692,0.5955848,0.3180411,0.09439981
0.1028859,-63.36593,0.05675123,0.5953341,0.3182101,0.09329478
0.1200336,-63.09284,0.05795047,0.5950363,0.3184102,0.09219465
0.1371812,-62.82196,0.05925903,0.5946913,0.3186412,0.09109937
0.1700043,-62.30868,0.0620181,0.5938997,0.3191688,0.08901622
0.2028274,-61.80142,0.06507607,0.5929347,0.3198078,0.0869505
0.2356505,-61.29896,0.06840012,0.591795,0.3205575,0.08490205
0.2684736,-60.79946,0.07195026,0.5904794,0.3214169,0.08287072
0.3060794,-60.2282,0.07625961,0.5887534,0.3225358,0.0805643
0.3436852,-59.65615,0.08084442,0.5867889,0.3237985,0.07828022
0.381291,-59.08054,0.08571845,0.5845793,0.3252062,0.07601862
0.4188968,-58.49737,0.09088192,0.5821176,0.3267604,0.07377965
0.4642188,-57.77748,0.09749856,0.5788027,0.3288317,0.07111176
0.5095408,-57.03259,0.1046472,0.5750841,0.3311282,0.06847822
0.5548628,-56.25266,0.1124427,0.5709293,0.3336625,0.06588051
0.6001848,-55.42205,0.1209821,0.5662995,0.3364503,0.06332045
0.6509292,-54.40506,0.1316021,0.5604859,0.3398998,0.06050192
0.7016736,-53.26923,0.1437315,0.5539024,0.3437421,0.05773908
0.752418,-51.96332,0.157931,0.5463824,0.3480496,0.05503967
0.8031624,-50.40052,0.1749363,0.5376879,0.3529239,0.05241429
0.8436271,-48.88477,0.1913049,0.5296646,0.3573213,0.05038415
0.8840917,-47.03353,0.2110781,0.5203943,0.3622884,0.04842192
0.9245564,-44.6782,0.2356876,0.5094225,0.3680098,0.0465447
0.9650211,-41.54865,0.2675013,0.4960055,0.3747838,0.0447787
0.9884108,-39.23303,0.2905019,0.4867303,0.3793489,0.043823
1.011801,-36.39009,0.3180114,0.4759707,0.3845397,0.04292732
1.03519,-32.84069,0.3512674,0.4634043,0.3905364,0.04210593
1.05858,-28.35692,0.3918907,0.4487362,0.3975926,0.04137829
1.08197,-22.70871,0.4417047,0.4318065,0.4060258,0.04076881
1.10536,-15.47182,0.5023532,0.4130283,0.4162839,0.0403111
1.128749,-6.512845,0.5735069,0.3931305,0.4288103,0.04004172
1.152139,3.738562,0.6522132,0.3730343,0.4439658,0.03999625
1.164633,9.420496,0.6953626,0.3625315,0.4532074,0.04007359
1.177127,14.94525,0.7374679,0.3522477,0.4631861,0.04022113
1.189621,20.06143,0.7772434,0.3422134,0.4738102,0.04043523
1.202115,24.54681,0.8136417,0.332443,0.4849553,0.04070953
1.214609,28.25157,0.8458996,0.3229385,0.4964625,0.04103463
1.227103,31.12201,0.8737733,0.3136984,0.5081792,0.04140075
1.239597,33.17152,0.8973278,0.3047186,0.5199669,0.04179836
1.252091,34.50632,0.9168349,0.2959939,0.5316903,0.0422172
1.263249,35.21725,0.9312152,0.2884132,0.5420106,0.0426014
1.274406,35.53327,0.9431362,0.2810264,0.5521462,0.04299131
1.285564,35.51654,0.9529584,0.2738287,0.5620618,0.04338347
1.296721,35.2447,0.9610024,0.2668159,0.5717212,0.04377402
1.307023,34.82604,0.9671094,0.2605011,0.5803898,0.04413043
1.317325,34.2662,0.9721658,0.2543365,0.5888145,0.04448178
1.327627,33.58737,0.9763438,0.2483186,0.596991,0.04482688
1.337929,32.81424,0.9797906,0.2424442,0.6049145,0.04516448
1.350178,31.8021,0.9831087,0.2356418,0.6140024,0.04555457
1.362427,30.69768,0.9857362,0.2290322,0.6227351,0.04593168
1.374676,29.51169,0.9878072,0.2226101,0.6311193,0.046295
1.386925,28.2641,0.9894292,0.2163706,0.6391583,0.0466434
1.400376,26.84635,0.9907929,0.2097235,0.6475935,0.04700757
1.413827,25.37441,0.9918055,0.2032843,0.6556335,0.04735228
1.427278,23.85043,0.992535,0.197047,0.6632924,0.04767718
1.440729,22.2926,0.9930298,0.191006,0.6705787,0.04798137
1.454445,20.6884,0.9933282,0.1850424,0.6776339,0.04826935
