t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.02935655,-64.96899,0.05295263,0.5961163,0.3176799,0.09806353
0.0587131,-64.91145,0.05300057,0.5961094,0.3176846,0.09612916
0.08806965,-64.76233,0.05308119,0.5961007,0.3176908,0.09419758
0.1174262,-64.6137,0.05323095,0.5960783,0.3177062,0.09227055
0.1467828,-64.54383,0.0534483,0.5960384,0.3177334,0.09034803
0.1761393,-64.46782,0.05368917,0.5959914,0.3177653,0.08842827
0.2054959,-64.3745,0.05395353,0.5959372,0.3178021,0.08651133
0.2348524,-64.28433,0.05424606,0.5958746,0.3178446,0.08459756
0.2755067,-64.19783,0.05468313,0.5957755,0.3179116,0.08195179
0.3161609,-64.07409,0.05515676,0.5956628,0.3179878,0.07931167
0.3568151,-63.8805,0.05569479,0.5955317,0.3180766,0.0766791
0.3974694,-63.67876,0.05632356,0.5953745,0.3181829,0.07405542
0.4541067,-63.43281,0.05728854,0.5951116,0.3183588,0.0704134
0.5107439,-63.21712,0.05836101,0.59481,0.3185613,0.06678646
0.5673812,-63.06457,0.05955855,0.5944737,0.3187887,0.06317476
0.6240184,-62.90832,0.06076371,0.5941046,0.319037,0.05957454
0.6722848,-62.72912,0.06178896,0.5937547,0.3192689,0.0565151
0.7205512,-62.5363,0.06286753,0.5933812,0.3195169,0.0534661
0.7688175,-62.33823,0.06395728,0.5929931,0.3197762,0.05042694
0.8170839,-62.16458,0.06508171,0.5925724,0.3200558,0.04739806
0.8570665,-61.95894,0.06606678,0.5921879,0.3203088,0.04489738
0.8970492,-61.79982,0.0670882,0.5917815,0.3205758,0.0424043
0.9370318,-61.78277,0.06812052,0.5913582,0.3208539,0.03991778
0.9770145,-61.69957,0.06910832,0.5909253,0.3211376,0.03743519
1.014805,-61.49276,0.07005331,0.5904985,0.3214161,0.03509419
1.052596,-61.32848,0.07105848,0.5900477,0.3217098,0.03276101
1.090387,-61.17054,0.07208269,0.5895786,0.322015,0.03043421
1.128178,-61.01132,0.07313705,0.589089,0.3223328,0.02811406
1.175657,-60.81122,0.07454748,0.5884323,0.322756,0.0252094
1.223137,-60.60399,0.07601343,0.5877519,0.3231955,0.02231576
1.270616,-60.39124,0.0775124,0.5870584,0.3236471,0.01943337
1.318096,-60.17088,0.07906363,0.5863231,0.3241231,0.01656262
1.359092,-59.97272,0.08049839,0.5856302,0.324565,0.01409451
1.400087,-59.71897,0.08201595,0.5849079,0.325026,0.01163682
1.441083,-59.40805,0.08360758,0.5841605,0.3255046,0.009189946
1.482079,-59.13452,0.08532024,0.5833654,0.3260113,0.006755668
1.521335,-58.94964,0.08706945,0.5825505,0.3265254,0.00443602
1.560592,-58.71195,0.0888699,0.581704,0.3270584,0.002125843
1.599848,-58.40703,0.0907428,0.5808231,0.3276124,-0.0001737284
1.639105,-58.13063,0.09272697,0.5798959,0.3281931,-0.002461298
1.681786,-57.85834,0.09501612,0.5788259,0.3288573,-0.004935103
1.724467,-57.56947,0.09739002,0.5777173,0.3295456,-0.007396202
1.767148,-57.30896,0.09983787,0.5765781,0.3302556,-0.009844249
1.80983,-57.00714,0.1023754,0.5753827,0.3309961,-0.01227893
1.849165,-56.69032,0.1048379,0.5742058,0.3317152,-0.01450944
1.8885,-56.38083,0.1074266,0.5729802,0.3324629,-0.01672674
1.927835,-56.04432,0.1101367,0.5717126,0.3332371,-0.01893109
1.96717,-55.69856,0.1129915,0.5703821,0.3340446,-0.02112141
2.011931,-55.29687,0.1164435,0.5687741,0.3350102,-0.02359554
2.056692,-54.8886,0.1200869,0.5670817,0.3360207,-0.02605071
2.101452,-54.48542,0.1239215,0.565302,0.3370772,-0.02848651
2.146213,-54.02957,0.1279809,0.5634261,0.3381834,-0.03090184
2.197287,-53.442,0.1330037,0.5611391,0.339519,-0.03362938
2.248361,-52.75772,0.1385117,0.558687,0.3409404,-0.036323
2.299435,-51.89992,0.1446295,0.5560415,0.3424627,-0.03897755
2.35051,-50.90048,0.1516381,0.5531187,0.3441199,-0.04158401
2.403854,-49.85222,0.1600885,0.5497036,0.3460198,-0.04424873
2.457198,-48.76568,0.1696007,0.5459293,0.3480872,-0.04685575
2.510542,-47.48532,0.1803791,0.5417281,0.3503479,-0.04939813
2.563886,-45.84507,0.192884,0.5369651,0.3528552,-0.05186184
2.6049,-44.36373,0.2040657,0.5328026,0.3549967,-0.05369052
2.645913,-42.66582,0.2169065,0.5281101,0.3573595,-0.05545341
2.686926,-40.60696,0.2318082,0.5227632,0.3599911,-0.05713924
2.72794,-38.1342,0.2493363,0.5165842,0.3629609,-0.05873211
2.768953,-35.19748,0.2702694,0.5093767,0.3663633,-0.06021112
2.809966,-31.62903,0.2952369,0.5009317,0.3702827,-0.06155775
2.85098,-27.20203,0.3251651,0.4910943,0.3748511,-0.06274391
2.891993,-21.60181,0.3615948,0.47982,0.3802828,-0.06372513
2.913832,-18.04792,0.3842353,0.4732653,0.3836172,-0.06414536
2.93567,-14.07545,0.4093663,0.4664024,0.3873121,-0.06448322
2.957509,-9.650415,0.4371366,0.4593059,0.3914141,-0.0647286
2.979347,-4.762561,0.4675386,0.4520646,0.395964,-0.06487221
3.001186,0.5467628,0.500452,0.4447641,0.4010007,-0.06490464
3.023024,6.153536,0.5355523,0.4374639,0.406554,-0.06481749
3.044863,11.88923,0.5722774,0.4302118,0.4126314,-0.06460645
3.066701,17.53606,0.6098923,0.4230388,0.4192196,-0.06427095
3.083461,21.66822,0.6388083,0.4175985,0.424599,-0.06393155
3.10022,25.50847,0.6673175,0.4122194,0.4302302,-0.06352526
3.116979,28.94679,0.6950405,0.406904,0.43608,-0.06305758
3.133738,31.90205,0.7216238,0.4016536,0.4421061,-0.06253619
3.145921,33.7106,0.7400562,0.3978781,0.4465699,-0.06212871
3.158104,35.25765,0.7576525,0.3941372,0.4510855,-0.06170081
3.170287,36.57087,0.7743621,0.3904308,0.4556381,-0.06125547
3.18247,37.6389,0.790152,0.3867589,0.4602131,-0.06079571
3.194653,38.50215,0.8050038,0.3831212,0.4647955,-0.06032473
3.206836,39.18762,0.8189325,0.3795175,0.4693766,-0.05984435
3.219019,39.6808,0.8319634,0.3759474,0.4739488,-0.05935622
3.231201,40.0288,0.8441144,0.3724109,0.478501,-0.0588629
3.243057,40.28302,0.855123,0.3690014,0.4829032,-0.05837978
3.254912,40.46406,0.865375,0.3656231,0.4872764,-0.05789415
3.266767,40.58209,0.8749113,0.3622757,0.491617,-0.05740686
3.278622,40.63101,0.883774,0.3589589,0.4959222,-0.05691866
3.295593,40.59469,0.8953764,0.3542638,0.5020217,-0.05621877
3.312563,40.47517,0.9057955,0.3496303,0.5080358,-0.05552058
3.329534,40.30032,0.9151343,0.3450575,0.5139564,-0.0548265
3.346504,40.10895,0.9235104,0.3405446,0.5197874,-0.05413589
