t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.003805889,-64.97056,0.05294759,0.5961187,0.3176783,0.09974887
0.007611777,-64.92138,0.05299566,0.5961108,0.3176837,0.09949789
0.01141767,-64.87223,0.05307806,0.5960955,0.3176941,0.09924711
0.01522355,-64.82669,0.05319253,0.5960727,0.3177097,0.09899654
0.01902944,-64.78015,0.05333348,0.596043,0.3177299,0.09874614
0.02283533,-64.73371,0.05349649,0.5960063,0.3177548,0.09849593
0.02664122,-64.68735,0.05367849,0.5959626,0.3177844,0.0982459
0.03044711,-64.64107,0.05387676,0.595912,0.3178186,0.09799607
0.04112856,-64.51157,0.05449271,0.5957334,0.3179392,0.09729587
0.05181002,-64.38265,0.05518841,0.5955009,0.3180954,0.09659712
0.06249148,-64.25428,0.05595109,0.5952153,0.3182867,0.09589983
0.07317293,-64.12641,0.0567475,0.5948771,0.3185122,0.09520398
0.0845939,-63.99016,0.05761052,0.594458,0.3187905,0.09446154
0.09601486,-63.85444,0.05849866,0.59398,0.3191066,0.09372074
0.1074358,-63.71926,0.05941085,0.5934438,0.3194596,0.09298157
0.1188568,-63.58458,0.0603374,0.59285,0.3198489,0.09224403
0.1340924,-63.40565,0.06157914,0.5919694,0.3204233,0.09126266
0.149328,-63.2276,0.06284667,0.5909889,0.3210592,0.09028417
0.1645635,-63.05045,0.06414849,0.5899099,0.3217549,0.08930853
0.1797991,-62.87413,0.06546621,0.5887339,0.3225089,0.08833573
0.1973282,-62.6722,0.06697494,0.5872628,0.3234462,0.08721999
0.2148572,-62.47137,0.0685182,0.5856672,0.3244562,0.08610798
0.2323862,-62.27169,0.0701139,0.5839492,0.3255365,0.08499967
0.2499152,-62.07301,0.07172793,0.5821109,0.3266848,0.08389505
0.2681963,-61.86669,0.07339276,0.5800681,0.3279524,0.08274694
0.2864773,-61.66148,0.07509873,0.5778991,0.3292892,0.08160281
0.3047584,-61.45744,0.0768673,0.5756059,0.3306931,0.08046263
0.3230394,-61.25435,0.07865604,0.5731911,0.3321615,0.07932638
0.3416833,-61.04797,0.0804583,0.5706058,0.3337231,0.0781716
0.3603272,-60.8426,0.08230526,0.5678985,0.3353474,0.07702087
0.3789711,-60.63832,0.08421892,0.5650716,0.3370323,0.07587418
0.397615,-60.43486,0.08615515,0.5621276,0.3387755,0.07473151
0.4168192,-60.22582,0.08812781,0.5589756,0.3406295,0.07355868
0.4360233,-60.01769,0.09014975,0.5557042,0.3425411,0.07239007
0.4552275,-59.81055,0.09224492,0.5523156,0.3445083,0.07122569
0.4744316,-59.60406,0.0943658,0.5488128,0.3465289,0.0700655
0.4942831,-59.39088,0.0965355,0.545075,0.3486712,0.06887059
0.5141346,-59.17845,0.09876128,0.54122,0.3508666,0.06768014
0.533986,-58.96688,0.1010703,0.5372504,0.3531132,0.06649415
0.5538375,-58.75571,0.1034091,0.5331693,0.3554089,0.06531259
0.5742763,-58.53821,0.1057929,0.5288544,0.3578212,0.06410069
0.5947151,-58.32122,0.1082413,0.5244265,0.360282,0.06289347
0.6151538,-58.10491,0.110785,0.5198879,0.3627897,0.06169094
0.6355926,-57.88868,0.113364,0.5152421,0.3653421,0.06049308
0.656548,-57.66639,0.1159831,0.5103716,0.3680032,0.05926977
0.6775034,-57.44431,0.1186773,0.5053935,0.3707083,0.05805137
0.6984588,-57.22266,0.1214812,0.5003102,0.3734564,0.0568379
0.7194142,-57.00066,0.1243276,0.4951256,0.3762453,0.05562933
0.7408263,-56.7726,0.1272113,0.4897275,0.379135,0.05439947
0.7622385,-56.54434,0.1301834,0.4842286,0.3820651,0.05317476
0.7836506,-56.31618,0.1332828,0.4786308,0.385035,0.05195522
0.8050628,-56.08711,0.1364344,0.4729385,0.3880428,0.05074085
0.8268559,-55.85193,0.139619,0.4670522,0.3911408,0.04951015
0.8486491,-55.61603,0.1429088,0.4610725,0.3942767,0.04828485
0.8704422,-55.37981,0.1463485,0.455001,0.3974506,0.047065
0.8922354,-55.14196,0.149853,0.4488422,0.4006603,0.04585058
0.91431,-54.89794,0.1533837,0.4425199,0.4039464,0.04462602
0.9363847,-54.65256,0.1570409,0.4361117,0.4072693,0.04340714
0.9584593,-54.40629,0.1608763,0.4296188,0.4106298,0.04219399
0.9805339,-54.15745,0.164794,0.4230462,0.414026,0.04098658
1.002775,-53.9023,0.168729,0.4163487,0.4174822,0.0397759
1.025015,-53.64492,0.1728184,0.4095728,0.4209761,0.03857119
1.047256,-53.38591,0.1771219,0.4027188,0.4245092,0.03737255
1.069497,-53.12308,0.1815316,0.3957919,0.42808,0.03617998
1.09178,-52.85359,0.1859495,0.3887843,0.4316938,0.03499125
1.114063,-52.58071,0.1905582,0.3817044,0.4353486,0.03380883
1.136346,-52.30519,0.1954276,0.3745516,0.439047,0.03263285
1.15863,-52.02419,0.2004362,0.3673314,0.4427874,0.03146335
1.180828,-51.73582,0.2054451,0.3600774,0.4465544,0.03030478
1.203026,-51.44252,0.2106935,0.3527554,0.4503685,0.02915292
1.225225,-51.14515,0.2162637,0.3453632,0.4542338,0.02800796
1.247423,-50.84006,0.2220197,0.3379067,0.4581492,0.02686995
1.269409,-50.52645,0.2277707,0.3304644,0.4620755,0.02574979
1.291394,-50.20578,0.2338268,0.3229552,0.4660591,0.02463686
1.31338,-49.87906,0.2402863,0.3153754,0.4701057,0.02353139
1.335365,-49.54159,0.2469969,0.3077314,0.4742145,0.02243348
1.357011,-49.1939,0.2537009,0.3001486,0.4783204,0.02136002
1.378658,-48.83629,0.2607983,0.292497,0.4824983,0.02029443
1.400304,-48.47,0.268407,0.284771,0.4867559,0.01923704
1.42195,-48.08904,0.2763557,0.2769778,0.4910932,0.01818799
1.443135,-47.69575,0.2842969,0.2692924,0.4954152,0.01716952
1.46432,-47.28909,0.2927445,0.2615339,0.499829,0.01615975
1.485505,-46.87077,0.3018381,0.253696,0.5043446,0.01515909
1.50669,-46.43343,0.3113797,0.2457878,0.508962,0.01416774
1.5273,-45.98224,0.3208964,0.2380365,0.5135517,0.01321242
1.54791,-45.51487,0.3310402,0.2302115,0.5182562,0.01226676
1.56852,-45.03437,0.3419643,0.2223086,0.5230868,0.01133127
1.58913,-44.53275,0.3534221,0.214343,0.5280415,0.01040614
1.609069,-44.01967,0.364764,0.2065938,0.5329497,0.009521158
1.629008,-43.49285,0.3767826,0.1987905,0.5379898,0.008646736
1.648947,-42.95902,0.3896081,0.1909375,0.5431695,0.00778332
1.668886,-42.41217,0.4028918,0.1830642,0.5484784,0.006930903
1.688095,-41.86835,0.4157588,0.1754917,0.5537017,0.006120004
1.707303,-41.32963,0.4290721,0.1679355,0.5590411,0.005319694
1.726512,-40.81048,0.4428559,0.1604192,0.5644895,0.004530002
1.745721,-40.31163,0.456579,0.1529947,0.5700149,0.003750311
1.764228,-39.8533,0.4691943,0.145982,0.5753743,0.003007752
1.782736,-39.44917,0.481438,0.1391347,0.5807524,0.00227336
1.801243,-39.12253,0.4931518,0.1324981,0.586112,0.001546188
1.819751,-38.88171,0.5036173,0.1261407,0.5913886,0.0008244861
1.837784,-38.73949,0.5119061,0.120281,0.5963807,0.0001245341
1.855818,-38.72268,0.5183591,0.1147917,0.6011744,-0.0005738219
1.873851,-38.85279,0.5226896,0.1097233,0.6057025,-0.001272811
1.891885,-39.13545,0.524177,0.1051365,0.6098795,-0.001975321
1.910083,-39.58013,0.5221368,0.1010525,0.6136517,-0.002690907
1.92828,-40.20197,0.5164978,0.09755053,0.6169105,-0.003416068
1.946478,-41.00434,0.5070057,0.09466918,0.6195834,-0.00415394
1.964675,-41.97902,0.4932451,0.09244737,0.6215992,-0.004907819
1.985243,-43.27487,0.4723767,0.09076756,0.6230137,-0.005783033
2.00581,-44.75596,0.4458938,0.09000181,0.6234523,-0.006686705
2.026378,-46.38794,0.4140529,0.09017723,0.6228743,-0.007622383
2.046946,-48.13312,0.3778782,0.09130463,0.6212725,-0.00859267
2.063633,-49.60058,0.346353,0.09291898,0.6192339,-0.009406569
2.08032,-51.07993,0.3136169,0.095157,0.6165564,-0.01024496
2.097008,-52.5418,0.2805864,0.0980063,0.6132763,-0.01110781
2.113695,-53.96003,0.248422,0.101446,0.6094414,-0.01199459
2.130382,-55.31084,0.2180529,0.1054491,0.6051075,-0.01290436
2.147069,-56.57691,0.1903383,0.109981,0.6003355,-0.01383582
2.163757,-57.74753,0.1659516,0.1150018,0.5951878,-0.01478743
2.180444,-58.81643,0.1448128,0.1204698,0.5897246,-0.01575757
2.190385,-59.40431,0.1336163,0.1239216,0.586344,-0.01634363
2.200326,-59.95676,0.1235525,0.127506,0.5828838,-0.01693529
2.210267,-60.47478,0.1145873,0.1312135,0.5793551,-0.01753221
2.220208,-60.95946,0.1066036,0.1350344,0.5757679,-0.01813405
