t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.03486489,-64.78678,0.05300052,0.5961063,0.3176866,0.0977026
0.06972979,-64.39904,0.05328158,0.5960637,0.3177157,0.09541642
0.1045947,-64.01925,0.05381554,0.5959883,0.3177677,0.09314459
0.1394596,-63.67892,0.05454147,0.5958671,0.3178505,0.09088676
0.1743245,-63.3343,0.05540019,0.5956964,0.3179659,0.08864133
0.2091894,-62.9958,0.05641256,0.5954855,0.3181081,0.08640858
0.2440543,-62.66288,0.0575635,0.5952343,0.3182769,0.08418832
0.2789192,-62.33502,0.05883988,0.5949432,0.3184718,0.08198035
0.3588162,-61.59937,0.06217194,0.5941258,0.3190161,0.07696585
0.4387132,-60.88199,0.06601544,0.5930979,0.3196947,0.07201336
0.5186102,-60.17736,0.07031848,0.5918568,0.320507,0.06712181
0.5985072,-59.47709,0.07502644,0.5903993,0.321452,0.06229028
0.6864212,-58.70049,0.08063919,0.5885393,0.3226458,0.05704283
0.7743353,-57.90903,0.08674916,0.5863958,0.324006,0.05186879
0.8622493,-57.08969,0.09341493,0.5839481,0.3255406,0.04677031
0.9501634,-56.22335,0.1007002,0.58117,0.3272597,0.04175033
1.054726,-55.09653,0.1103338,0.5773814,0.3295673,0.03588866
1.159289,-53.82604,0.121335,0.5729804,0.3321987,0.03015728
1.263852,-52.33699,0.1342323,0.567813,0.3352204,0.02457592
1.368415,-50.50559,0.1498183,0.5616408,0.3387321,0.01917348
1.42352,-49.3433,0.1595045,0.5578656,0.3408284,0.01641203
1.478624,-47.99588,0.1705404,0.5536287,0.3431348,0.01372081
1.533729,-46.40488,0.1832947,0.5488136,0.3456961,0.01111158
1.588834,-44.48905,0.1982877,0.5432545,0.3485746,0.008600123
1.643938,-42.13702,0.2162691,0.5367228,0.35186,0.006208062
1.699043,-39.18387,0.2381358,0.5288928,0.3556603,0.003961493
1.754147,-35.37167,0.2653006,0.5193446,0.3601513,0.00190008
1.809252,-30.33674,0.2999205,0.5075654,0.3656051,8.231451e-05
1.835155,-27.41198,0.3195564,0.5011112,0.3686039,-0.0006663729
1.861057,-24.03518,0.3418143,0.4940493,0.3719488,-0.001333425
1.88696,-20.13396,0.3670666,0.48641,0.3757006,-0.001906297
1.912862,-15.63842,0.3956769,0.4782729,0.3799293,-0.002370455
1.938765,-10.4888,0.4279396,0.46976,0.3847095,-0.002710081
1.964667,-4.666218,0.4640113,0.4610178,0.390124,-0.002907026
1.99057,1.756571,0.5037204,0.4521806,0.3962421,-0.002944699
2.016472,8.601027,0.546466,0.4433567,0.4031075,-0.002810415
2.040278,15.02238,0.587558,0.4353257,0.4100851,-0.002529191
2.064083,21.17533,0.6292547,0.427401,0.4176736,-0.002097772
2.087888,26.69747,0.6703741,0.4196006,0.425805,-0.001525496
2.111694,31.3453,0.709728,0.4119332,0.434368,-0.0008313297
2.124138,33.37899,0.7292328,0.4079784,0.43897,-0.0004284075
2.136583,35.12118,0.7478867,0.4040606,0.4436367,-2.031815e-06
2.149027,36.57459,0.7656215,0.4001796,0.4483512,0.0004444793
2.161472,37.76609,0.7823848,0.3963354,0.4530955,0.0009074417
2.173916,38.73492,0.7981475,0.3925278,0.4578523,0.001383249
2.186361,39.49204,0.8129202,0.3887564,0.4626114,0.001869752
2.198805,40.05717,0.8267233,0.3850211,0.4673629,0.002364861
2.21125,40.47282,0.8395789,0.3813216,0.4720957,0.002866065
2.224074,40.78983,0.85187,0.3775465,0.4769432,0.003386588
2.236898,40.99621,0.863248,0.3738086,0.4817571,0.003910421
2.249722,41.10412,0.8737683,0.3701077,0.4865337,0.004436593
2.262546,41.14427,0.8834807,0.3664435,0.4912674,0.004963699
2.276089,41.14226,0.8929172,0.3626133,0.496215,0.005520089
2.289631,41.08797,0.9015775,0.3588232,0.5011096,0.006076036
2.303174,40.98537,0.9095221,0.3550727,0.50595,0.006631099
2.316717,40.85088,0.9168057,0.3513615,0.5107339,0.007184518
2.332417,40.67313,0.9244903,0.3471079,0.5162065,0.007823173
2.348117,40.46111,0.9314354,0.3429059,0.5216016,0.008458683
2.363816,40.21388,0.9377115,0.338755,0.5269191,0.009090747
2.379516,39.94442,0.9433816,0.3346544,0.5321578,0.0097187
2.397984,39.61688,0.9493534,0.3298945,0.5382176,0.01045124
2.416451,39.25673,0.9546529,0.3252025,0.5441692,0.01117733
2.434919,38.85644,0.9593565,0.3205775,0.550014,0.01189676
2.453387,38.43682,0.9635302,0.3160186,0.5557505,0.01260858
2.472792,38.00144,0.967409,0.3112985,0.5616597,0.01334722
2.492197,37.53269,0.9708312,0.3066492,0.5674526,0.01407698
2.511602,37.01531,0.9738516,0.3020697,0.5731316,0.01479792
2.531007,36.4842,0.9765158,0.2975589,0.5786946,0.01550872
2.549205,36.00326,0.9787263,0.2933904,0.5838047,0.01616499
2.567403,35.49524,0.9806918,0.2892805,0.5888164,0.01681219
2.585601,34.94781,0.9824399,0.2852286,0.593732,0.0174504
2.603799,34.39006,0.9839929,0.2812339,0.5985499,0.01807858
2.62117,33.87187,0.9853117,0.2774733,0.6030568,0.018668
2.638541,33.33362,0.9864889,0.2737635,0.6074779,0.01924817
2.655913,32.76672,0.9875397,0.2701036,0.611815,0.01981916
2.673284,32.19138,0.988476,0.2664931,0.6160673,0.02038023
2.690784,31.62246,0.9893142,0.2629052,0.620265,0.02093472
2.708284,31.03698,0.9900588,0.2593661,0.6243797,0.02147905
2.725785,30.42687,0.9907195,0.2558751,0.6284133,0.0220133
2.743285,29.81009,0.9913038,0.2524318,0.6323653,0.02253681
2.761031,29.19564,0.9918249,0.2489879,0.6362892,0.02305607
2.778778,28.56691,0.9922822,0.2455917,0.6401324,0.02356424
2.796524,27.91604,0.9926822,0.2422425,0.6438967,0.02406143
2.814271,27.26012,0.9930293,0.2389397,0.6475818,0.02454703
2.832133,26.61143,0.9933291,0.2356616,0.6512108,0.02502349
2.849996,25.95082,0.9935849,0.2324294,0.6547627,0.02548821
2.867858,25.27119,0.9938008,0.2292423,0.6582394,0.0259413
2.885721,24.58793,0.9939793,0.2260998,0.6616407,0.02638223
