t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01154968,-64.63784,0.05301199,0.5961076,0.3176858,0.09923977
0.02309936,-64.19013,0.0532657,0.5960662,0.317714,0.0984843
0.03464904,-63.74718,0.05370113,0.5959937,0.3177636,0.09773411
0.04619872,-63.32508,0.0543054,0.5958878,0.3178356,0.09698912
0.0577484,-62.90251,0.05505996,0.5957483,0.3179298,0.09624902
0.06929808,-62.48437,0.05595931,0.5955761,0.3180457,0.09551386
0.08084776,-62.0705,0.05699554,0.595371,0.3181832,0.09478359
0.09239744,-61.66073,0.05816171,0.5951327,0.3183423,0.09405816
0.131189,-60.31125,0.06294522,0.5940857,0.3190349,0.09165646
0.1699805,-58.99955,0.06896789,0.5926467,0.3199721,0.08930727
0.208772,-57.71819,0.07613536,0.5907985,0.3211554,0.08700938
0.2475636,-56.45486,0.0843712,0.5885223,0.3225862,0.08476172
0.2909895,-55.04271,0.09481547,0.5854391,0.3244847,0.08230433
0.3344153,-53.61532,0.1066329,0.5817442,0.3267078,0.0799095
0.3778412,-52.14329,0.1199618,0.5773728,0.3292735,0.07757886
0.4212671,-50.58048,0.1349788,0.5722431,0.3322063,0.07531507
0.4705158,-48.61495,0.1544653,0.5653507,0.3360288,0.07283499
0.5197644,-46.34777,0.1773018,0.5570699,0.3404642,0.07045897
0.569013,-43.58823,0.20482,0.5469551,0.3456733,0.0682075
0.6182617,-40.01653,0.2391127,0.5343075,0.3519143,0.06611248
0.6442727,-37.64866,0.2609915,0.5262774,0.3557561,0.0650847
0.6702837,-34.81479,0.2863448,0.5170414,0.3600861,0.06412438
0.6962948,-31.36964,0.3160466,0.5063946,0.3650261,0.06324535
0.7223058,-27.13158,0.3512232,0.4941726,0.3707425,0.06246613
0.7483168,-21.90363,0.3931324,0.4803124,0.3774433,0.06180979
0.7743278,-15.37892,0.4431359,0.4650803,0.3854073,0.06130682
0.8003389,-7.403297,0.5017172,0.4489318,0.3949305,0.06099165
0.8263499,1.884662,0.5680431,0.4324496,0.406295,0.0609004
0.8432366,8.399899,0.614109,0.4218467,0.4147623,0.06097658
0.8601234,14.93906,0.6608859,0.4114049,0.4240804,0.06116348
0.8770101,21.13573,0.7067986,0.4011708,0.4341843,0.0614585
0.8938969,26.63451,0.7502945,0.3911673,0.4449515,0.06185276
0.9046171,29.62663,0.776001,0.3849389,0.4520531,0.06214789
0.9153372,32.18178,0.7999551,0.3788063,0.4593065,0.06247273
0.9260574,34.28568,0.8220193,0.3727692,0.466666,0.0628228
0.9367776,35.96428,0.8421227,0.3668269,0.4740842,0.06319317
0.9474977,37.27119,0.860266,0.3609784,0.4815158,0.06357889
0.9582179,38.23214,0.8765372,0.3552225,0.4889315,0.06397674
0.9689381,38.88412,0.8910492,0.349558,0.4963055,0.06438373
0.9796583,39.29449,0.90392,0.3439837,0.5036099,0.06479642
0.9899061,39.5211,0.9148153,0.338738,0.5105066,0.06519357
1.000154,39.59907,0.9244746,0.3335723,0.5173121,0.06559224
1.010402,39.55006,0.933023,0.3284855,0.5240188,0.06599128
1.02065,39.40623,0.9405746,0.3234764,0.5306182,0.06638933
1.031861,39.17245,0.9478214,0.3180841,0.5377069,0.06682227
1.043072,38.86236,0.9541373,0.312782,0.5446583,0.06725214
1.054283,38.48509,0.9596387,0.3075686,0.5514707,0.0676783
1.065494,38.05795,0.9644282,0.3024424,0.5581413,0.06809993
1.078697,37.51129,0.9692791,0.2965151,0.5658131,0.06858968
1.091901,36.91182,0.9733973,0.2907046,0.5732888,0.06907182
1.105104,36.26052,0.9768926,0.2850085,0.5805708,0.06954591
1.118307,35.57172,0.9798583,0.2794246,0.587659,0.07001113
1.13327,34.76534,0.9826788,0.2732301,0.5954571,0.07052657
1.148232,33.91445,0.9850176,0.2671739,0.6030141,0.07102956
1.163194,33.01293,0.9869547,0.2612531,0.6103361,0.07151986
1.178156,32.08053,0.9885555,0.2554646,0.6174243,0.07199645
1.193311,31.12618,0.9898886,0.2497337,0.6243668,0.07246417
1.208465,30.13847,0.9909798,0.2441329,0.6310804,0.07291715
1.22362,29.11003,0.9918681,0.2386592,0.637572,0.07335529
1.238775,28.0604,0.9925834,0.23331,0.6438436,0.07377771
1.253727,27.02341,0.9931427,0.2281521,0.6498175,0.07417822
1.268678,25.96389,0.9935797,0.2231101,0.6555884,0.07456302
1.28363,24.87598,0.9939119,0.2181818,0.6611625,0.07493214
1.298582,23.77511,0.994151,0.2133647,0.6665426,0.0752849
1.313569,22.67438,0.9943061,0.2086455,0.6717433,0.07562148
1.328557,21.55941,0.9943883,0.2040336,0.6767595,0.07594143
1.343544,20.42539,0.9944057,0.1995267,0.6815975,0.07624482
1.358532,19.28477,0.994362,0.1951227,0.6862599,0.07653119
1.373641,18.14112,0.994258,0.1907851,0.6907853,0.07680218
1.38875,16.98986,0.9941001,0.186548,0.6951425,0.07705581
1.40386,15.82704,0.993892,0.1824093,0.6993372,0.07729221
1.418969,14.66265,0.9936328,0.1783673,0.7033721,0.07751105
1.434163,13.50045,0.9933189,0.1743981,0.7072717,0.07771307
1.449357,12.33596,0.9929551,0.170523,0.7110193,0.0778974
1.464552,11.166,0.992542,0.16674,0.7146199,0.07806421
1.479746,9.998292,0.9920765,0.1630476,0.7180764,0.07821328
1.4949,8.84377,0.991556,0.1594538,0.7213831,0.07834407
1.510053,7.690937,0.9909807,0.1559469,0.7245549,0.07845737
1.525207,6.537381,0.9903496,0.1525254,0.727596,0.07855336
1.540361,5.388698,0.9896578,0.149188,0.7305094,0.07863193
1.55521,4.273269,0.9889159,0.1459981,0.7332427,0.0786919
1.57006,3.162121,0.9881103,0.1428864,0.7358601,0.07873535
1.584909,2.053623,0.9872386,0.1398517,0.7383652,0.07876243
1.599758,0.9513619,0.9862951,0.1368931,0.7407605,0.07877312
1.613705,-0.07501404,0.9853382,0.1341828,0.7429121,0.0787682
1.627651,-1.09609,0.9843112,0.1315378,0.7449718,0.07874901
1.641597,-2.112708,0.9832108,0.1289574,0.7469421,0.07871568
1.655543,-3.123106,0.9820317,0.1264408,0.7488248,0.07866822
1.668925,-4.085089,0.9808211,0.1240856,0.7505508,0.07860944
1.682307,-5.041461,0.9795302,0.1217881,0.7522001,0.07853784
1.695689,-5.99275,0.9781552,0.1195475,0.7537745,0.07845352
1.709071,-6.938004,0.9766907,0.1173636,0.7552755,0.07835652
1.725852,-8.112712,0.9747185,0.1147044,0.7570563,0.07821703
1.742632,-9.278557,0.9725891,0.1121327,0.7587276,0.07805793
1.759413,-10.43717,0.9702939,0.1096475,0.7602927,0.07787946
1.776194,-11.58613,0.9678191,0.1072483,0.7617539,0.07768167
1.795605,-12.89953,0.9647124,0.10458,0.7633177,0.07742887
1.815015,-14.20167,0.961333,0.1020249,0.7647505,0.07715074
1.834426,-15.49505,0.9576643,0.09958212,0.7660567,0.07684762
1.853837,-16.77634,0.9536797,0.09725125,0.7672392,0.07651961
1.876566,-18.25736,0.9485747,0.09466385,0.7684704,0.07610399
1.899295,-19.72488,0.9429718,0.09222788,0.7695424,0.07565498
1.922025,-21.18196,0.9368359,0.0899421,0.7704604,0.075173
1.944754,-22.62583,0.930117,0.08780619,0.7712283,0.07465819
1.973254,-24.41968,0.9208015,0.0853383,0.7719855,0.07396673
2.001755,-26.1973,0.9104036,0.08310296,0.7725209,0.07322457
2.030255,-27.95853,0.8988126,0.08109889,0.7728408,0.07243194
2.058756,-29.71396,0.8859388,0.07932301,0.7729521,0.07158937
2.085325,-31.36069,0.8727202,0.07786914,0.7728748,0.07075955
2.111894,-33.00551,0.8581639,0.07661111,0.7726233,0.06988618
2.138464,-34.64438,0.8421229,0.07554903,0.7721987,0.06896871
2.165033,-36.30017,0.8245453,0.07467838,0.7716063,0.06800757
2.191603,-37.99939,0.8053982,0.07399423,0.7708511,0.06700325
2.218172,-39.7189,0.7844069,0.07350132,0.7699284,0.06595373
2.244742,-41.45323,0.7613611,0.07320175,0.7688363,0.06485761
2.271311,-43.23145,0.7362285,0.07309171,0.7675783,0.06371494
2.298172,-45.10348,0.7086973,0.07316966,0.7661411,0.06251242
2.325032,-47.0191,0.6786693,0.0734469,0.7645301,0.06125927
2.351892,-48.96623,0.6459378,0.07392934,0.7627421,0.05995347
2.378753,-50.96408,0.6106021,0.0746166,0.7607804,0.05859484
2.406497,-53.09462,0.5715858,0.07554148,0.7585763,0.05713606
2.434241,-55.23948,0.5298865,0.07670001,0.7561872,0.05561818
2.461985,-57.35828,0.485746,0.07810234,0.7536155,0.0540404
2.489729,-59.43259,0.4399493,0.07974868,0.7508727,0.05240463
2.519389,-61.57013,0.3903298,0.08177548,0.7477675,0.05059514
2.549049,-63.54046,0.341053,0.0840848,0.7444959,0.0487251
2.578709,-65.28696,0.2934044,0.08666943,0.7410775,0.0467994
2.608369,-66.7898,0.2488991,0.08950321,0.7375397,0.04482578
2.637077,-68.01092,0.2100792,0.09244997,0.7340289,0.04287803
2.665785,-68.9976,0.1758542,0.09557117,0.7304512,0.04089917
2.694494,-69.76594,0.1463913,0.09883606,0.7268253,0.03889514
2.723202,-70.35014,0.1216558,0.1022096,0.7231702,0.03687222
2.752524,-70.79717,0.1009208,0.1057325,0.719424,0.03479226
2.781846,-71.11684,0.08414003,0.1093113,0.7156742,0.03270167
2.811169,-71.33426,0.07073432,0.1129261,0.7119293,0.03060346
2.840491,-71.4752,0.06015789,0.1165575,0.7081981,0.0285006
2.871019,-71.56347,0.05156276,0.1203391,0.7043351,0.0263089
2.901546,-71.60401,0.04493755,0.1241129,0.7004973,0.0241159
2.932074,-71.6078,0.03988907,0.1278711,0.6966877,0.02192274
2.962602,-71.58492,0.03605589,0.1316063,0.6929094,0.01973054
2.988919,-71.54962,0.03349771,0.1348036,0.6896789,0.01784211
3.015237,-71.50242,0.03150257,0.1379781,0.6864739,0.01595527
3.041554,-71.44568,0.02996412,0.1411281,0.6832948,0.01407027
3.067872,-71.38141,0.02878634,0.1442522,0.6801423,0.01218736
3.096509,-71.30475,0.02782387,0.147621,0.6767424,0.01014109
3.125146,-71.22227,0.02713265,0.1509569,0.6733748,0.00809769
3.153783,-71.13498,0.02665848,0.1542594,0.6700395,0.006057292
3.18242,-71.04381,0.026352,0.1575277,0.6667366,0.004020034
3.215171,-70.93569,0.02615748,0.1612232,0.6629994,0.001694102
3.247923,-70.82399,0.02609824,0.1648733,0.6593049,-0.0006274691
3.280674,-70.70921,0.02614612,0.1684776,0.655653,-0.002944583
3.313425,-70.59183,0.02627495,0.1720361,0.6520438,-0.005257137
3.353128,-70.44659,0.02651169,0.1762882,0.6477257,-0.008054327
3.392831,-70.29835,0.02682112,0.1804728,0.64347,-0.01084458
3.432534,-70.14734,0.02718866,0.1845902,0.6392765,-0.01362781
3.472237,-69.99389,0.02760068,0.1886402,0.635145,-0.0164039
3.524876,-69.78728,0.02820091,0.1939061,0.6297629,-0.0200732
3.577514,-69.57693,0.02885302,0.1990547,0.6244887,-0.02372962
3.630153,-69.36289,0.02954819,0.2040871,0.6193217,-0.027373
3.682791,-69.14567,0.03028287,0.2090034,0.6142615,-0.03100312
3.746817,-68.87804,0.03123233,0.2148273,0.60825,-0.03540035
3.810843,-68.60611,0.0322292,0.2204822,0.6023942,-0.03977751
3.874869,-68.32977,0.03326504,0.22597,0.5966926,-0.04413444
3.938895,-68.04985,0.03435208,0.2312914,0.5911445,-0.04847081
4.00292,-67.76724,0.03550255,0.236447,0.5857493,-0.05278626
4.066946,-67.48149,0.0366996,0.2414392,0.580505,-0.05708077
4.130972,-67.19263,0.0379387,0.2462698,0.5754104,-0.06135422
4.194998,-66.90126,0.03923067,0.2509397,0.5704645,-0.06560638
4.269845,-66.55843,0.04082383,0.2561963,0.56487,-0.07054989
4.344692,-66.21289,0.04248474,0.2612378,0.5594749,-0.07546397
4.41954,-65.86468,0.04420533,0.2660672,0.5542767,-0.08034856
4.494387,-65.51478,0.04600423,0.2706858,0.5492739,-0.0852034
4.575981,-65.13257,0.04807456,0.2754824,0.544041,-0.0904617
4.657576,-64.74924,0.05023053,0.2800344,0.5390346,-0.09568451
4.739171,-64.36494,0.05246379,0.2843455,0.5342515,-0.1008719
4.820765,-63.98065,0.0547935,0.2884178,0.5296893,-0.1060237
4.912596,-63.5494,0.05755197,0.2927175,0.5248159,-0.1117792
5.004427,-63.11914,0.06042213,0.2967226,0.5202137,-0.1174899
5.096257,-62.68999,0.06339373,0.3004379,0.5158774,-0.123156
5.188088,-62.2629,0.06648863,0.3038664,0.5118031,-0.1287777
5.293271,-61.77726,0.0702093,0.3074441,0.5074534,-0.1351622
5.398455,-61.29482,0.07407662,0.3106563,0.5034338,-0.1414891
5.503638,-60.81536,0.07807853,0.3135097,0.4997361,-0.147759
5.608821,-60.33927,0.0822442,0.3160078,0.4963542,-0.1539722
5.729449,-59.79767,0.08726202,0.3184391,0.4928571,-0.1610279
5.850078,-59.25887,0.09248106,0.3204163,0.4897556,-0.1680101
5.970706,-58.72116,0.09788912,0.3219459,0.4870392,-0.1749192
6.091334,-58.18359,0.1035498,0.3230301,0.4847007,-0.1817553
