t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01365147,-64.19904,0.05335299,0.5960509,0.3177239,0.09910444
0.02730294,-63.30759,0.05456413,0.5958381,0.3178684,0.09822053
0.04095441,-62.43186,0.0564894,0.5954739,0.3181154,0.09734887
0.05460588,-61.59028,0.05905103,0.5949459,0.3184698,0.0964892
0.06825734,-60.75677,0.06217636,0.5942485,0.3189318,0.09564099
0.08190881,-59.93629,0.06581855,0.593384,0.3194992,0.09480418
0.09556028,-59.12766,0.06994303,0.5923482,0.3201722,0.09397861
0.1092118,-58.32949,0.07452244,0.5911366,0.3209512,0.09316412
0.1327231,-56.97388,0.08341339,0.5886239,0.3225419,0.09178691
0.1562344,-55.63584,0.09356247,0.5855458,0.3244511,0.09044165
0.1797457,-54.3041,0.1049849,0.5818665,0.3266843,0.08912816
0.203257,-52.96084,0.1176996,0.577546,0.3292487,0.08784641
0.2302454,-51.37342,0.1339668,0.571732,0.3326144,0.08641472
0.2572338,-49.70498,0.1523152,0.5648969,0.3364628,0.08502717
0.2842221,-47.90008,0.1731884,0.5568802,0.3408454,0.08368699
0.3112105,-45.87053,0.1971479,0.5474691,0.3458345,0.08239885
0.3411245,-43.21671,0.2285322,0.5350263,0.3522261,0.08104161
0.3710384,-39.90652,0.2666894,0.5197976,0.3597288,0.0797722
0.4009524,-35.527,0.3145412,0.5008703,0.3687509,0.07861609
0.4308663,-29.47492,0.3768673,0.4771054,0.3799974,0.07761534
0.4462985,-25.44075,0.4166558,0.4626139,0.3869931,0.07717889
0.4617307,-20.56221,0.4626609,0.4467079,0.3950484,0.07681123
0.4771629,-14.71118,0.5152023,0.4296815,0.4043842,0.07652581
0.4925951,-7.868326,0.5739545,0.4120155,0.4152392,0.0763381
0.5080273,-0.1474237,0.6376619,0.3942777,0.4278316,0.07626375
0.5234595,8.007771,0.7026545,0.3768556,0.4422265,0.07631282
0.5388916,15.95993,0.7648212,0.359997,0.4583079,0.07648656
0.5543238,22.9648,0.8204786,0.3438134,0.4757746,0.07677639
0.5649214,26.87585,0.8533777,0.3330973,0.4883256,0.07703289
0.5755189,29.98341,0.8815598,0.3227056,0.5011268,0.07732652
0.5861164,32.28902,0.9051025,0.3126326,0.5140188,0.07764905
0.5967139,33.86196,0.9243545,0.3028713,0.5268539,0.07799216
0.6073114,34.8228,0.9398785,0.2934135,0.5395024,0.07834782
0.6179089,35.26686,0.9522608,0.2842505,0.551888,0.07871091
0.6285065,35.28156,0.9620427,0.2753736,0.5639532,0.07907709
0.639104,34.96135,0.9697044,0.2667746,0.5756423,0.07944165
0.6486231,34.45793,0.9751401,0.2592808,0.5857888,0.0797645
0.6581423,33.78283,0.9794816,0.2519987,0.5955962,0.08008172
