t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01316969,-64.65335,0.05314818,0.5960866,0.3177001,0.09913307
0.02633938,-64.24272,0.05376045,0.5959792,0.3177732,0.09827124
0.03950907,-63.83645,0.0547197,0.5957929,0.3179001,0.09741493
0.05267876,-63.44666,0.05597992,0.5955239,0.3180822,0.09656408
0.06584845,-63.05704,0.05749372,0.5951727,0.3183185,0.09571842
0.07901814,-62.6711,0.05922321,0.5947409,0.3186078,0.09487797
0.09218783,-62.28855,0.06114182,0.5942282,0.3189498,0.09404269
0.1053575,-61.90908,0.06322652,0.5936341,0.3193444,0.09321254
0.1270684,-61.28922,0.06697465,0.5924762,0.3201085,0.09185508
0.1487793,-60.67551,0.07108212,0.5910934,0.3210138,0.09051131
0.1704902,-60.06651,0.075525,0.5894822,0.3220598,0.0891811
0.1922011,-59.46014,0.0802717,0.587639,0.3232459,0.08786438
0.2176982,-58.74812,0.08620511,0.5851724,0.3248176,0.08633517
0.2431953,-58.03339,0.09255936,0.5823695,0.326584,0.08482453
0.2686924,-57.31187,0.09936748,0.5792175,0.3285479,0.0833326
0.2941894,-56.57762,0.1066452,0.5757022,0.3307124,0.08185961
0.3242075,-55.68658,0.1158499,0.5710739,0.3335248,0.08015017
0.3542255,-54.75686,0.1259051,0.5658748,0.3366373,0.07846853
0.3842435,-53.77264,0.1370048,0.5600475,0.3400715,0.07681618
0.4142615,-52.70933,0.1493371,0.5535214,0.3438545,0.07519504
0.4475295,-51.39613,0.1647873,0.545351,0.3485029,0.07343813
0.4807974,-49.89553,0.1827558,0.5360101,0.3537068,0.07172818
0.5140654,-48.119,0.2042331,0.5251919,0.359592,0.07007329
0.5473333,-45.91704,0.2306222,0.5124391,0.3663438,0.06848496
0.568508,-44.1961,0.250932,0.5030101,0.3712171,0.06751615
0.5896827,-42.1288,0.2749265,0.4922525,0.3766604,0.06658727
0.6108574,-39.58429,0.303741,0.4798061,0.3828283,0.065707
0.6320321,-36.3795,0.3390036,0.4651871,0.3899473,0.06488757
0.6487485,-33.23015,0.3727703,0.4517536,0.3964421,0.06429433
0.6654649,-29.33404,0.4131071,0.4363384,0.4039285,0.06375977
0.6821814,-24.48897,0.4611683,0.418866,0.4126734,0.06329764
0.6988978,-18.51575,0.5179364,0.399591,0.423018,0.06292564
0.7156143,-11.30188,0.5838883,0.3791116,0.4353341,0.06266387
0.7323307,-2.926293,0.6561694,0.3583139,0.4499707,0.06253394
0.7490472,6.115159,0.7298577,0.3379191,0.4670565,0.06255016
0.7657636,14.83253,0.7989925,0.3183643,0.4864079,0.06271521
0.7758294,19.41612,0.8357658,0.3070742,0.4989461,0.06288197
0.7858952,23.32116,0.8678454,0.2961595,0.5119307,0.0630914
0.795961,26.46199,0.8949359,0.2856191,0.5251768,0.06333609
0.8060268,28.81614,0.9172058,0.2754466,0.5385112,0.06360847
0.8160926,30.42868,0.9351676,0.2656323,0.5517697,0.0639006
0.8261583,31.3948,0.9493886,0.2561656,0.5648234,0.06420566
0.8362241,31.80847,0.9604656,0.2470354,0.5775735,0.06451786
0.8462899,31.75543,0.9689935,0.2382311,0.5899387,0.06483181
0.8577177,31.23996,0.9763024,0.2286171,0.6034336,0.06518439
0.8691454,30.34302,0.981666,0.2193933,0.6163148,0.06552887
0.8805732,29.14315,0.9855489,0.2105446,0.6285617,0.06586179
0.8920009,27.70469,0.9883243,0.2020569,0.6401564,0.06617959
0.9036289,26.05499,0.9903096,0.1937774,0.6512781,0.06648435
0.9152569,24.25546,0.9916623,0.1858434,0.6617382,0.06676904
0.9268848,22.33437,0.9925321,0.1782415,0.6715574,0.06703242
0.9385128,20.32598,0.9930189,0.1709595,0.6807514,0.06727296
0.9504984,18.19755,0.9931875,0.1637763,0.6895925,0.0674956
0.962484,16.01858,0.9930841,0.156908,0.6978224,0.06769242
0.9744695,13.80051,0.992747,0.1503429,0.7054719,0.06786318
0.9864551,11.56465,0.9921811,0.1440706,0.7125646,0.06800727
0.9983917,9.339637,0.9913813,0.1381058,0.719098,0.06812378
1.010328,7.116453,0.9903595,0.1324124,0.7251334,0.06821375
1.022265,4.899611,0.9891106,0.1269817,0.7306979,0.0682774
1.034202,2.700143,0.9876056,0.1218066,0.7358134,0.06831472
1.045893,0.5722629,0.985849,0.1169798,0.7404083,0.06832578
1.057584,-1.530972,0.9838003,0.1123856,0.7446156,0.06831211
1.069275,-3.608181,0.9814334,0.1080187,0.7484556,0.0682741
1.080966,-5.654858,0.9787049,0.1038749,0.7519454,0.06821201
1.092414,-7.625639,0.9756376,0.1000303,0.7550387,0.06812814
1.103861,-9.564862,0.972147,0.09639239,0.7578282,0.0680219
1.115308,-11.47252,0.9681922,0.0929582,0.7603284,0.0678937
1.126756,-13.3475,0.963721,0.08972547,0.7625524,0.06774386
1.142843,-15.92597,0.9564573,0.08551938,0.7652341,0.06749741
1.15893,-18.44134,0.9479249,0.08170122,0.7674272,0.06721003
1.175017,-20.89619,0.9379683,0.07826529,0.7691614,0.06688277
1.191104,-23.29263,0.9264041,0.07520672,0.7704629,0.06651657
1.210124,-26.06237,0.9104662,0.07206723,0.7714785,0.0660348
1.229145,-28.76089,0.8916848,0.06943689,0.7719569,0.0655011
1.248165,-31.38963,0.8696599,0.06730595,0.7719259,0.06491631
1.267186,-33.97484,0.8442076,0.06565499,0.7714178,0.06428196
1.286207,-36.55112,0.8152699,0.06446128,0.7704632,0.06359963
1.305227,-39.10403,0.7821818,0.06372152,0.7690696,0.06286859
1.324248,-41.6321,0.7444709,0.06342926,0.767247,0.06208843
1.343268,-44.16994,0.7022786,0.06356628,0.7650172,0.06126009
1.361824,-46.68241,0.6570882,0.06409902,0.7624683,0.0604063
1.380379,-49.19919,0.6075515,0.06503694,0.7595492,0.0595059
1.398934,-51.69714,0.5538835,0.06638597,0.7562687,0.05855853
1.41749,-54.16114,0.4971223,0.06814361,0.7526471,0.05756518
1.436002,-56.55646,0.4388375,0.07030292,0.7487175,0.05652974
1.454514,-58.82654,0.3802518,0.07287538,0.7444927,0.05545125
1.473027,-60.92175,0.3231149,0.07585611,0.7400033,0.0543323
1.491539,-62.80499,0.2694586,0.07922693,0.7352864,0.05317664
1.510506,-64.48853,0.2200264,0.08305568,0.7302599,0.0519591
1.529473,-65.91736,0.1771904,0.08722644,0.7250772,0.05071231
1.54844,-67.10249,0.1414094,0.09169451,0.7197765,0.04944093
1.567407,-68.06742,0.1125331,0.09641106,0.7143931,0.04814941
1.578612,-68.54692,0.09844178,0.09929392,0.7111865,0.0473786
1.589818,-68.96675,0.08633273,0.1022373,0.7079667,0.04660284
1.601023,-69.33302,0.07601624,0.1052325,0.7047386,0.04582277
1.612228,-69.65142,0.06727733,0.1082716,0.7015062,0.04503896
1.623433,-69.92726,0.05989816,0.1113471,0.6982732,0.04425191
1.634639,-70.16532,0.05371115,0.1144523,0.6950428,0.04346208
1.645844,-70.36991,0.04855541,0.1175813,0.6918177,0.04266985
1.657049,-70.54481,0.04426702,0.1207285,0.6886006,0.04187559
