t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.007653814,-64.77911,0.05299675,0.5961104,0.3176839,0.09949567
0.01530763,-64.50023,0.0532,0.5960769,0.3177068,0.09899329
0.02296144,-64.22311,0.05354589,0.5960175,0.3177474,0.09849311
0.03061526,-63.95847,0.05402199,0.5959311,0.3178062,0.09799508
0.03826907,-63.69227,0.05461107,0.5958181,0.3178828,0.09749909
0.04592288,-63.42779,0.05530638,0.5956789,0.3179769,0.09700518
0.0535767,-63.16496,0.05609974,0.5955135,0.3180884,0.09651331
0.06123051,-62.90371,0.05698389,0.5953216,0.3182175,0.09602349
0.08378579,-62.14222,0.06005202,0.5946022,0.3186989,0.09459178
0.1063411,-61.39234,0.06373789,0.5936497,0.3193312,0.09317744
0.1288963,-60.65246,0.06796611,0.5924599,0.320114,0.09178023
0.1514516,-59.92014,0.07266625,0.5910286,0.3210469,0.09039994
0.1767421,-59.10453,0.07843924,0.5891301,0.3222714,0.08887216
0.2020325,-58.29196,0.08474477,0.5869116,0.3236858,0.08736535
0.227323,-57.47825,0.09158839,0.5843611,0.3252921,0.08587951
0.2526135,-56.65745,0.09897083,0.5814651,0.327093,0.08441471
0.2836371,-55.62966,0.1087826,0.5774171,0.3295733,0.08264688
0.3146607,-54.56733,0.1195625,0.5727815,0.3323657,0.08091195
0.3456843,-53.45205,0.1314901,0.5674998,0.3354904,0.07921142
0.3767079,-52.25553,0.1447542,0.5614987,0.3389733,0.07754725
0.4116115,-50.76222,0.1616437,0.5537561,0.343369,0.0757221
0.4465151,-49.05689,0.1812821,0.5447645,0.3483483,0.07395286
0.4814187,-47.0309,0.2047436,0.5341814,0.3540445,0.07224926
0.5163223,-44.50243,0.2336011,0.5214873,0.3606594,0.07062553
0.5354617,-42.80988,0.2525308,0.5133642,0.3647812,0.06977622
0.5546011,-40.82033,0.2743734,0.5041835,0.3693446,0.06896209
0.5737404,-38.44012,0.2998794,0.4937077,0.3744512,0.06818967
0.5928798,-35.54462,0.3300565,0.481642,0.3802418,0.06746773
0.6120192,-31.98625,0.3661742,0.467682,0.3869054,0.06680783
0.6311585,-27.51658,0.4097365,0.4515236,0.3946855,0.06622447
0.6502979,-21.87842,0.4620672,0.4331649,0.4039005,0.0657368
0.6694373,-14.87048,0.5241859,0.4130521,0.4149579,0.06536969
0.6833551,-8.847938,0.5755683,0.3977952,0.4244092,0.06519453
0.697273,-2.123079,0.6307955,0.3824267,0.4352079,0.06510866
0.7111908,5.051115,0.6877808,0.3672503,0.4474202,0.0651198
0.7251087,12.23894,0.7438063,0.3524661,0.4610066,0.0652311
0.7390265,18.87069,0.7958039,0.3381774,0.4758174,0.06544033
0.7529444,24.50154,0.8413851,0.3244188,0.4915297,0.06573475
0.7668622,28.8743,0.8792773,0.3111981,0.5077826,0.06609783
0.7807801,31.90284,0.9094058,0.2985073,0.5242387,0.06651256
0.7920836,33.45872,0.9287432,0.2885782,0.5375255,0.06687448
0.8033872,34.3411,0.9441278,0.2789779,0.5506023,0.06725017
0.8146908,34.65624,0.9562022,0.2696962,0.5633804,0.06763348
0.8259944,34.52184,0.9655613,0.2607238,0.5757756,0.0680178
0.8357599,34.13012,0.9719006,0.253214,0.5861284,0.0683464
0.8455255,33.52748,0.9769519,0.2459215,0.5961407,0.06867011
0.855291,32.75003,0.9809594,0.2388403,0.6058029,0.06898725
0.8650565,31.83267,0.9841295,0.2319646,0.6151064,0.06929608
0.8764364,30.62744,0.9869914,0.224204,0.6254895,0.0696435
0.8878164,29.29593,0.9891464,0.216706,0.6353886,0.06997646
0.8991963,27.85737,0.990749,0.209462,0.644814,0.07029392
0.9105762,26.33759,0.9919192,0.2024641,0.6537723,0.07059454
0.9229367,24.62316,0.9928029,0.1951333,0.6629832,0.07090059
0.9352972,22.84546,0.9933687,0.188074,0.6716768,0.07118504
0.9476577,21.01176,0.9936803,0.181277,0.6798748,0.0714475
0.9600182,19.14261,0.9937756,0.1747339,0.6875925,0.07168709
0.9725855,17.22651,0.9936741,0.1683334,0.6949623,0.07190644
0.9851528,15.29052,0.9934024,0.1621786,0.7018769,0.07210158
0.9977201,13.33722,0.9929764,0.1562613,0.7083584,0.07227254
1.010287,11.38057,0.9923935,0.1505747,0.7144231,0.07241896
1.022859,9.433393,0.9916441,0.1451103,0.7200889,0.07254055
1.035432,7.491789,0.9907348,0.1398634,0.7253753,0.07263771
1.048004,5.556549,0.9896613,0.1348277,0.7303011,0.07271068
1.060576,3.635958,0.9884041,0.1299981,0.7348809,0.07275943
1.072893,1.776087,0.9869719,0.1254619,0.7390457,0.07278371
1.08521,-0.06564435,0.9853341,0.1211142,0.7429082,0.0727852
1.097527,-1.889235,0.9834752,0.1169508,0.7464826,0.07276423
1.109844,-3.690724,0.9813677,0.1129685,0.7497804,0.07272095
1.120736,-5.262409,0.9792735,0.1095956,0.7524751,0.07266424
1.131627,-6.815697,0.9769491,0.1063597,0.754971,0.07259053
1.142519,-8.350679,0.9743763,0.1032589,0.7572758,0.07250003
1.15341,-9.866446,0.9715324,0.1002918,0.7593964,0.07239293
1.16856,-11.94089,0.9670767,0.09638436,0.7620517,0.07221668
1.18371,-13.97856,0.9619917,0.09272907,0.7643808,0.07200932
1.19886,-15.98132,0.9562147,0.08932244,0.7664003,0.07177149
1.21401,-17.94786,0.9496616,0.08616231,0.7681239,0.07150364
1.23346,-20.42055,0.9399799,0.08246283,0.7699245,0.07111659
1.25291,-22.83845,0.9287108,0.07916007,0.7712864,0.07068207
1.272359,-25.20433,0.9156608,0.07624845,0.7722329,0.07020105
1.291809,-27.52573,0.9006417,0.07372094,0.7727861,0.06967453
1.311594,-29.85687,0.8831982,0.07153387,0.7729677,0.06909345
1.331379,-32.15295,0.8632448,0.06972942,0.7727781,0.06846669
