t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.009121306,-64.71365,0.05304041,0.5961033,0.3176887,0.09939927
0.01824261,-64.35891,0.05337271,0.5960476,0.3177267,0.09880152
0.02736392,-64.00697,0.05392661,0.5959497,0.3177935,0.09820708
0.03648522,-63.67056,0.05467854,0.5958074,0.3178903,0.0976159
0.04560653,-63.33288,0.05559983,0.5956208,0.3180163,0.09702781
0.05472784,-62.9978,0.05667765,0.5953909,0.3181712,0.09644283
0.06384914,-62.66519,0.05789795,0.5951176,0.3183547,0.09586096
0.07297045,-62.33492,0.05924859,0.5948005,0.3185669,0.09528216
0.09458073,-61.5608,0.0629049,0.5938733,0.3191835,0.09392302
0.116191,-60.79736,0.0671431,0.5926949,0.3199603,0.09258078
0.1378013,-60.0428,0.07190578,0.5912601,0.320897,0.09125524
0.1594116,-59.29441,0.07713702,0.5895636,0.3219936,0.08994623
0.1841189,-58.44224,0.0836453,0.587295,0.3234433,0.08846969
0.2088262,-57.59025,0.09073294,0.5846628,0.3251042,0.08701456
0.2335334,-56.73318,0.09842263,0.5816509,0.3269796,0.08558093
0.2582407,-55.86346,0.1067299,0.5782415,0.3290735,0.08416897
0.2880328,-54.78386,0.1176129,0.5735699,0.3318974,0.08249577
0.3178249,-53.65605,0.1296259,0.5682315,0.3350663,0.08085585
0.347617,-52.45643,0.1430135,0.5621481,0.3386082,0.07925118
0.3774091,-51.14834,0.1580448,0.5552204,0.3425593,0.07768431
0.410722,-49.49213,0.1773317,0.5462922,0.3475314,0.07598181
0.4440348,-47.55513,0.200109,0.5358476,0.3531927,0.07433896
0.4773477,-45.18453,0.2278541,0.5234097,0.3597299,0.07276814
0.5106606,-42.1229,0.2628465,0.5082301,0.3674371,0.071288
0.5269971,-40.25789,0.2836344,0.499468,0.3717719,0.07060319
0.5433335,-38.06433,0.3075671,0.489593,0.3765734,0.06995146
0.55967,-35.44852,0.3353668,0.4783958,0.3819463,0.0693389
0.5760065,-32.29184,0.3679495,0.465652,0.3880309,0.06877345
0.592343,-28.46125,0.4063821,0.4511711,0.3950071,0.06826521
0.6086794,-23.74993,0.4517864,0.4349039,0.4031018,0.06782668
0.6250159,-17.98238,0.5048317,0.4170627,0.4125827,0.06747307
0.6413524,-11.0797,0.5655548,0.3981742,0.4237574,0.06722265
0.6584701,-2.682465,0.6363671,0.3780522,0.437609,0.06709189
0.6755878,6.381583,0.7094821,0.358237,0.4538026,0.0671121
0.6927055,15.26594,0.7789611,0.3391516,0.4722041,0.06728689
0.7098232,22.93176,0.8396036,0.3209794,0.4923645,0.06760435
0.720042,26.5307,0.8699201,0.3105705,0.5049401,0.06785074
0.7302609,29.36028,0.895595,0.3004901,0.5177089,0.06812991
0.7404797,31.43659,0.9168156,0.2907319,0.5305177,0.06843423
0.7506985,32.82302,0.9340087,0.2812881,0.5432292,0.06875623
0.7609173,33.62216,0.9477702,0.2721499,0.5557251,0.06908883
0.7711361,33.92944,0.95866,0.2633083,0.56793,0.06942705
0.7813549,33.82906,0.9671908,0.254754,0.579788,0.0697667
0.7915737,33.39995,0.9738217,0.2464787,0.59125,0.0701036
0.8017815,32.71452,0.9789575,0.2384822,0.60227,0.0704339
0.8119892,31.8193,0.9829223,0.2307469,0.6128527,0.0707561
0.822197,30.75136,0.9859626,0.2232645,0.6229935,0.07106847
0.8324048,29.54636,0.9882808,0.2160274,0.6326881,0.07136922
0.8440459,28.04504,0.990245,0.2080638,0.6431994,0.07169601
0.855687,26.4274,0.9916474,0.2003983,0.6531475,0.07200462
0.8673281,24.71163,0.9926154,0.1930204,0.6625501,0.07229414
0.8789692,22.92462,0.99324,0.1859203,0.6714198,0.07256326
0.8911856,21.0004,0.9935943,0.1787581,0.6801695,0.07282252
0.9034019,19.02852,0.9937015,0.171881,0.6883763,0.07305798
0.9156183,17.01607,0.9936025,0.1652789,0.6960657,0.07326941
0.9278347,14.98229,0.9933122,0.1589427,0.7032567,0.07345613
0.9401198,12.93416,0.9928305,0.1528307,0.7100043,0.07361844
0.952405,10.88012,0.9921764,0.1469704,0.7162939,0.07375554
0.9646902,8.822996,0.9913535,0.1413536,0.7221491,0.07386761
0.9769754,6.774407,0.9903459,0.1359735,0.7275882,0.07395449
0.9891748,4.759413,0.9891414,0.1308591,0.7325947,0.07401571
1.001374,2.760432,0.9877311,0.1259653,0.7372298,0.07405245
1.013574,0.7783112,0.986101,0.1212864,0.7415123,0.07406505
1.025773,-1.180952,0.9842215,0.1168177,0.7454575,0.07405363
1.037266,-3.001005,0.9821932,0.1127963,0.7488788,0.07402103
1.048759,-4.79811,0.9798995,0.1089541,0.7520277,0.07396766
1.060253,-6.572198,0.9773174,0.1052878,0.7549165,0.07389382
1.071746,-8.321284,0.9744147,0.1017949,0.7575558,0.07379976
1.085344,-10.3559,0.9705174,0.0978834,0.76037,0.07366266
1.098942,-12.35502,0.9660767,0.09420775,0.7628664,0.07349816
1.112541,-14.31975,0.9610389,0.09076456,0.765061,0.07330681
1.126139,-16.24896,0.9553336,0.08755152,0.7669674,0.07308902
1.144207,-18.75746,0.9465977,0.08363454,0.7690768,0.07275951
1.162275,-21.20695,0.9363995,0.08011385,0.7707294,0.07238527
1.180343,-23.60036,0.9245621,0.07698353,0.7719513,0.07196735
1.198412,-25.94257,0.9108982,0.07423723,0.7727662,0.07150674
1.216968,-28.30623,0.8948068,0.07180731,0.7732033,0.07099039
1.235524,-30.62589,0.8763422,0.06976716,0.7732525,0.07043067
1.25408,-32.90289,0.8552223,0.06810975,0.772929,0.06982799
1.272636,-35.15765,0.8313202,0.06682163,0.7722519,0.0691833
1.291192,-37.41521,0.804574,0.06588797,0.7712391,0.06849757
1.309748,-39.6658,0.7745481,0.06530692,0.7698943,0.0677701
1.328304,-41.9091,0.7409329,0.06507448,0.7682228,0.06700046
1.34686,-44.16777,0.7037679,0.06517989,0.7662372,0.06618909
1.366551,-46.60369,0.6606365,0.06565062,0.7637998,0.06528291
1.386242,-49.05191,0.6133745,0.06650032,0.7610207,0.06432871
1.405934,-51.4891,0.5621046,0.06773523,0.7579058,0.06332589
1.425625,-53.90344,0.5077132,0.06935276,0.7544726,0.06227536
1.445521,-56.29327,0.4508529,0.07137394,0.7507016,0.06116686
1.465417,-58.56724,0.3932691,0.07379316,0.7466443,0.06001208
1.485313,-60.67232,0.3366039,0.07660692,0.7423285,0.05881365
1.505209,-62.56851,0.2828631,0.07979757,0.7377899,0.05757552
1.52548,-64.25589,0.2331018,0.08340758,0.732977,0.05627811
1.545752,-65.68491,0.1894517,0.0873445,0.7280116,0.05494942
1.566024,-66.86332,0.1524908,0.09156485,0.7229309,0.0535945
1.586295,-67.81399,0.1222694,0.09602016,0.7177696,0.05221827
1.600239,-68.35266,0.1051342,0.09919521,0.7141887,0.05126161
1.614183,-68.8088,0.09066742,0.1024442,0.710592,0.05029816
1.628127,-69.19239,0.07859492,0.105754,0.7069865,0.04932898
1.642071,-69.51261,0.06859718,0.1091124,0.7033784,0.04835505
1.656015,-69.77795,0.06034683,0.1125083,0.6997732,0.04737719
1.669959,-69.99583,0.05360336,0.1159325,0.6961751,0.0463961
1.683903,-70.17272,0.04813908,0.1193765,0.6925881,0.0454124
1.697847,-70.31424,0.04372047,0.122833,0.6890154,0.04442662
1.711659,-70.42428,0.04017119,0.1262624,0.6854935,0.0434486
1.72547,-70.50835,0.03731843,0.1296924,0.6819906,0.04246937
1.739282,-70.56987,0.03504427,0.1331181,0.6785089,0.04148928
1.753094,-70.6118,0.033233,0.1365355,0.6750498,0.04050861
1.767388,-70.63723,0.03174273,0.1400596,0.6714954,0.03949337
1.781682,-70.64674,0.03058093,0.1435676,0.6679683,0.03847804
1.795976,-70.64233,0.02968934,0.1470566,0.6644695,0.03746281
1.81027,-70.62576,0.02901148,0.150524,0.6609999,0.03644787
1.826217,-70.59473,0.02845128,0.1543645,0.6571647,0.03531609
1.842164,-70.55213,0.0280647,0.158173,0.6533678,0.03418508
1.858111,-70.49942,0.02782024,0.1619473,0.6496101,0.03305501
1.874059,-70.43787,0.02768656,0.1656856,0.6458923,0.03192604
1.892795,-70.35569,0.0276378,0.1700294,0.641576,0.03060122
1.911531,-70.26419,0.02768895,0.1743194,0.637316,0.02927828
1.930266,-70.16456,0.02782284,0.1785537,0.633113,0.02795737
1.949002,-70.05783,0.02802131,0.1827312,0.6289672,0.02663865
1.972253,-69.91676,0.02833696,0.1878344,0.6239025,0.02500536
1.995504,-69.76734,0.02872137,0.1928465,0.6189269,0.02337583
2.018755,-69.61064,0.02916529,0.1977665,0.6140405,0.02175023
2.042006,-69.44759,0.02965787,0.2025933,0.6092434,0.02012873
2.072926,-69.2222,0.03037526,0.2088667,0.6030023,0.01797896
2.103847,-68.98824,0.03116102,0.2149735,0.5969187,0.01583697
2.134767,-68.74684,0.03201049,0.2209135,0.590992,0.01370297
