t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.008601802,-64.69482,0.05308394,0.5960966,0.3176934,0.09943359
0.0172036,-64.34784,0.05352162,0.5960206,0.3177451,0.09887002
0.02580541,-64.00376,0.05421807,0.5958893,0.3178344,0.0983095
0.03440721,-63.67051,0.05514257,0.5957015,0.3179617,0.09775198
0.04300901,-63.3375,0.05626243,0.5954579,0.3181261,0.09719735
0.05161081,-63.00707,0.05755307,0.5951586,0.3183274,0.09664562
0.06021261,-62.67909,0.05899542,0.5948035,0.3185653,0.09609677
0.06881441,-62.35341,0.06057306,0.5943923,0.3188398,0.09555078
0.08567644,-61.72101,0.06400301,0.5934227,0.3194835,0.09448869
0.1025385,-61.09588,0.06783776,0.5922343,0.3202664,0.09343738
0.1194005,-60.47698,0.0720386,0.590824,0.3211879,0.09239674
0.1362625,-59.86275,0.07656214,0.5891888,0.3222472,0.09136667
0.1557846,-59.15515,0.08216229,0.58701,0.3236453,0.09018721
0.1753067,-58.44939,0.08816754,0.5845173,0.3252279,0.08902176
0.1948288,-57.74268,0.09459193,0.5817014,0.326996,0.08787034
0.2143508,-57.03107,0.1014352,0.5785524,0.3289511,0.08673299
0.2378224,-56.16196,0.1102258,0.5743085,0.3315522,0.08538431
0.2612939,-55.27137,0.1197425,0.5695361,0.3344351,0.08405658
0.2847654,-54.34897,0.1301124,0.5641968,0.3376124,0.08275048
0.3082369,-53.37913,0.1414413,0.5582449,0.3410994,0.08146688
0.3344885,-52.21209,0.1554334,0.5507882,0.3453936,0.08005942
0.3607401,-50.93114,0.1712502,0.5423682,0.3501508,0.07868431
0.3869916,-49.48906,0.1894771,0.5328058,0.3554429,0.07734535
0.4132432,-47.80955,0.2108365,0.521857,0.361368,0.07604766
0.442743,-45.50794,0.2402307,0.5074141,0.3689938,0.07464885
0.4722428,-42.54104,0.2773209,0.4899674,0.3778967,0.07332609
0.5017426,-38.45066,0.326054,0.4682549,0.3886404,0.0721055
0.5312424,-32.52174,0.3935371,0.4403364,0.4022556,0.07103198
0.5428683,-29.46123,0.4273134,0.4271425,0.4087316,0.07066302
0.5544942,-25.83911,0.4659762,0.4126404,0.4160301,0.07033289
0.5661201,-21.56421,0.5099019,0.3969312,0.4243115,0.07004845
0.577746,-16.57761,0.5591617,0.3802816,0.433757,0.06981776
0.5893719,-10.87117,0.6133635,0.3630957,0.4445506,0.06964947
0.6009978,-4.538524,0.6706805,0.3458293,0.4568312,0.06955158
0.6126237,2.175144,0.7285094,0.3288583,0.4706439,0.06952956
0.6242496,8.854911,0.7838558,0.3124341,0.4859201,0.06958554
0.6328117,13.45169,0.8211828,0.3007687,0.497995,0.06967551
0.6413739,17.58865,0.8544945,0.2894932,0.5106106,0.06980288
0.6499361,21.14194,0.8832544,0.2786143,0.523607,0.06996302
0.6584982,24.03373,0.9073898,0.2681298,0.536824,0.07015081
0.6670604,26.23954,0.9271987,0.2580309,0.5500997,0.07036051
0.6756226,27.80455,0.9430887,0.2483074,0.5632864,0.07058629
0.6841847,28.78916,0.9555698,0.2389478,0.5762624,0.0708229
0.6927469,29.25274,0.9652466,0.2299402,0.58893,0.07106564
0.703527,29.19998,0.974389,0.2190816,0.6043203,0.07137337
0.7143071,28.58376,0.980887,0.2087379,0.6189995,0.07167745
0.7250872,27.52481,0.9853851,0.1988859,0.6329089,0.07197268
0.7358673,26.09973,0.9884406,0.1895043,0.6460101,0.07225441
0.74872,24.02693,0.9907929,0.1789061,0.6605459,0.07256701
0.7615727,21.65686,0.9921612,0.1689126,0.6739317,0.07285107
0.7744254,19.06226,0.9928293,0.1594917,0.6862124,0.07310402
0.7872781,16.31649,0.9929217,0.1506166,0.6974193,0.07332267
0.7987103,13.79903,0.9925717,0.1431609,0.7065163,0.07348628
0.8101424,11.23094,0.9919086,0.1360983,0.7148476,0.07362082
0.8215746,8.631092,0.9909537,0.1294121,0.7224576,0.0737261
0.8330068,6.025581,0.9896729,0.1230892,0.7293821,0.07380165
0.8440011,3.535319,0.9880888,0.11734,0.7354269,0.07384599
0.8549955,1.064027,0.9861576,0.1119042,0.7409087,0.07386306
0.8659898,-1.381745,0.9838483,0.1067722,0.745861,0.07385323
0.8769841,-3.792316,0.9810975,0.1019366,0.7503123,0.07381672
0.8872146,-5.99693,0.9780801,0.09769786,0.7540279,0.07375904
0.8974452,-8.164024,0.9745849,0.09370485,0.7573564,0.07367901
0.9076757,-10.29202,0.9705602,0.08995316,0.7603187,0.07357706
0.9179062,-12.37877,0.9659403,0.08643941,0.7629332,0.07345356
0.9322425,-15.2313,0.9583299,0.08191034,0.7660451,0.07324501
0.9465789,-18.00107,0.9492356,0.0778342,0.7685546,0.0729962
0.9609152,-20.68948,0.9384607,0.07420286,0.7705032,0.07270833
0.9752515,-23.29892,0.9257792,0.07100886,0.7719279,0.07238254
0.9916902,-26.20468,0.9086677,0.06787151,0.7729623,0.07196392
1.008129,-29.0175,0.8883865,0.06528305,0.773396,0.07149834
1.024567,-31.74026,0.8645165,0.0632288,0.7732656,0.07098694
