t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.02562599,-64.72793,0.05300992,0.596104,0.317688,0.098312
0.05125198,-64.26226,0.05332692,0.5960554,0.3177213,0.09663384
0.07687798,-63.80389,0.05392885,0.5959701,0.3177802,0.09496815
0.102504,-63.38792,0.05475225,0.5958335,0.3178734,0.09331462
0.12813,-62.96649,0.05573487,0.5956412,0.3180032,0.09167196
0.153756,-62.55096,0.05690053,0.5954028,0.3181635,0.09004043
0.1793819,-62.1409,0.05823469,0.5951181,0.3183542,0.0884199
0.2050079,-61.73583,0.05972475,0.5947869,0.3185752,0.08681023
0.2679075,-60.75896,0.06397045,0.5937754,0.3192448,0.08290441
0.330807,-59.80261,0.06898859,0.5924758,0.3200955,0.0790618
0.3937066,-58.85948,0.07472298,0.590879,0.321128,0.07528151
0.4566061,-57.91799,0.0811218,0.5889746,0.3223434,0.07156284
0.5261529,-56.86209,0.08894812,0.586494,0.3239036,0.06752286
0.5956996,-55.77583,0.09764758,0.5835879,0.3257016,0.06355998
0.6652463,-54.63543,0.1073466,0.5802109,0.3277539,0.0596775
0.734793,-53.40455,0.1182011,0.5763039,0.3300824,0.05588009
0.8153803,-51.79653,0.1326013,0.5709883,0.333174,0.05159661
0.8959676,-49.91393,0.1495548,0.5646494,0.33676,0.04745508
0.976555,-47.58786,0.170209,0.5569261,0.3409799,0.04348554
1.057142,-44.52682,0.1964706,0.5472046,0.346064,0.0397354
1.091783,-42.87977,0.210172,0.5421887,0.348598,0.0382074
1.126424,-40.95614,0.2258167,0.5365059,0.3514012,0.03674143
1.161066,-38.67706,0.2438819,0.5300049,0.3545325,0.03534837
1.195707,-35.93826,0.2650061,0.5224967,0.3580713,0.03404247
1.230348,-32.60877,0.2900068,0.5137786,0.3621228,0.03284211
1.264989,-28.49604,0.319918,0.5036215,0.3668217,0.03177022
1.29963,-23.36967,0.355948,0.4919375,0.3723497,0.0308574
1.334271,-16.97956,0.3994721,0.4788637,0.3789457,0.03014361
1.349727,-13.65368,0.4216693,0.4726709,0.3823077,0.02990182
1.365183,-10.01221,0.4456707,0.4663232,0.3859657,0.02971394
1.380639,-6.055579,0.4714789,0.4598716,0.3899462,0.0295848
1.396095,-1.802251,0.4990222,0.4533644,0.3942735,0.02951912
1.411552,2.708484,0.5281441,0.4468458,0.3989678,0.0295212
1.427008,7.401523,0.5585728,0.4403493,0.4040426,0.02959458
1.442464,12.17275,0.5899379,0.4339001,0.4095008,0.02974131
1.45792,16.89354,0.6217761,0.4275158,0.4153326,0.02996149
1.477746,22.66289,0.6624376,0.4194379,0.4233187,0.0303476
1.497573,27.7853,0.7018636,0.4114958,0.4318002,0.03084181
1.517399,32.0146,0.739094,0.4036954,0.4406762,0.03143059
1.537226,35.30593,0.7733412,0.3960384,0.4498179,0.03209455
1.548375,36.77412,0.791083,0.3917955,0.4550241,0.03249281
1.559524,37.96681,0.8077084,0.3875974,0.4602576,0.03290587
1.570673,38.90319,0.8232145,0.3834439,0.4655026,0.03333108
1.581822,39.62361,0.8376096,0.3793346,0.4707423,0.03376551
1.592971,40.17299,0.850921,0.3752692,0.4759618,0.0342065
1.604121,40.56441,0.8632034,0.3712473,0.4811537,0.03465269
1.61527,40.81738,0.8745133,0.3672683,0.4863107,0.03510274
1.626419,40.96605,0.8849049,0.363332,0.4914245,0.03555501
1.638518,41.04596,0.8952103,0.3591081,0.4969173,0.03604672
1.650617,41.04336,0.9045865,0.3549332,0.502349,0.03653885
1.662716,40.96793,0.9131108,0.350807,0.5077169,0.03703073
1.674815,40.84249,0.9208529,0.3467288,0.513017,0.03752138
1.688305,40.66667,0.9286444,0.3422377,0.5188427,0.03806598
1.701796,40.44644,0.9356371,0.337805,0.5245808,0.03860785
1.715286,40.18411,0.9419116,0.3334298,0.5302308,0.03914661
1.728776,39.89308,0.9475398,0.3291114,0.5357911,0.0396816
1.744834,39.52611,0.9534873,0.324044,0.5422913,0.04031268
1.760893,39.12311,0.9587125,0.3190549,0.548665,0.04093751
1.776951,38.68043,0.9633033,0.3141429,0.5549134,0.04155579
1.79301,38.21331,0.9673362,0.3093068,0.5610357,0.04216673
1.810897,37.68603,0.9712535,0.304008,0.5677054,0.04283757
1.828785,37.12261,0.9746453,0.2988003,0.5742226,0.04349858
1.846672,36.51122,0.9775825,0.2936824,0.5805903,0.04414966
1.864559,35.87943,0.9801247,0.2886527,0.5868073,0.04478965
1.881957,35.27204,0.9822671,0.283844,0.5927082,0.04540034
1.899354,34.63455,0.9841283,0.279116,0.5984717,0.04600014
1.916751,33.95528,0.9857451,0.2744673,0.6041012,0.04658907
1.934148,33.26104,0.9871473,0.2698967,0.6095957,0.04716609
1.950841,32.60423,0.9883148,0.2655834,0.6147402,0.04770762
1.967534,31.92495,0.9893309,0.2613396,0.6197652,0.04823795
1.984227,31.21466,0.9902144,0.2571644,0.6246737,0.04875711
2.00092,30.49312,0.9909797,0.2530567,0.6294653,0.04926433
2.01758,29.78077,0.991638,0.2490232,0.634131,0.04975792
2.034241,29.05089,0.9922044,0.2450549,0.6386849,0.05023945
2.050901,28.29601,0.9926897,0.2411507,0.6431299,0.05070898
2.067561,27.53281,0.9931016,0.2373097,0.6474661,0.05116587
2.084395,26.76996,0.9934499,0.233492,0.651737,0.05161404
2.101229,25.9932,0.9937384,0.2297368,0.6559014,0.0520492
2.118062,25.19572,0.9939737,0.2260431,0.6599622,0.05247146
2.134896,24.39244,0.9941597,0.2224102,0.6639197,0.05288025
2.151881,23.59105,0.9943008,0.2188052,0.6678083,0.05327851
2.168865,22.77908,0.9944004,0.2152601,0.6715964,0.05366303
2.18585,21.95047,0.9944626,0.211774,0.6752865,0.05403393
2.202835,21.11829,0.9944888,0.208346,0.6788793,0.05439073
2.219968,20.28837,0.99448,0.2049461,0.6824053,0.05473589
2.2371,19.45085,0.9944396,0.2016036,0.6858366,0.05506674
2.254233,18.60048,0.9943697,0.1983175,0.6891759,0.05538341
2.271366,17.7485,0.9942704,0.1950872,0.6924237,0.0556855
2.28863,16.89966,0.9941405,0.1918879,0.6956045,0.05597476
2.305893,16.04588,0.9939831,0.1887435,0.6986967,0.0562493
2.323157,15.18266,0.9937993,0.1856532,0.7017026,0.05650926
2.34042,14.31947,0.9935884,0.1826163,0.7046231,0.05675433
2.357756,13.46214,0.993348,0.1796197,0.7074706,0.05698514
2.375092,12.60216,0.9930808,0.1766755,0.7102358,0.05720103
2.392427,11.73577,0.9927871,0.1737828,0.712921,0.05740217
2.409763,10.87073,0.9924654,0.170941,0.7155269,0.05758831
2.427066,10.01629,0.9921146,0.1681548,0.7180498,0.05775892
2.444369,9.161086,0.9917352,0.1654179,0.7204974,0.05791472
2.461672,8.302133,0.991327,0.1627298,0.7228714,0.05805586
2.478976,7.445483,0.9908881,0.1600898,0.7251729,0.05818217
2.496073,6.60717,0.9904218,0.157528,0.7273765,0.05829225
2.51317,5.769572,0.9899239,0.1550122,0.7295124,0.058388
2.530267,4.930451,0.9893937,0.1525416,0.7315821,0.05846954
2.547364,4.094235,0.9888288,0.1501159,0.7335866,0.05853678
2.563952,3.289833,0.9882451,0.1478048,0.7354698,0.05858825
2.58054,2.487167,0.9876265,0.1455351,0.7372941,0.05862639
2.597128,1.68474,0.986972,0.1433062,0.7390609,0.0586513
2.613716,0.8854321,0.9862792,0.1411177,0.7407708,0.05866295
2.629167,0.1462196,0.9855972,0.1391155,0.7423132,0.05866182
2.644618,-0.5907918,0.9848793,0.1371477,0.7438081,0.0586493
2.660069,-1.326385,0.9841245,0.1352141,0.7452566,0.05862545
2.675519,-2.059098,0.9833307,0.1333145,0.7466593,0.05859027
2.68973,-2.729195,0.9825643,0.1315971,0.7479094,0.0585479
2.70394,-3.397063,0.9817623,0.129908,0.7491221,0.05849604
2.718151,-4.063095,0.9809237,0.1282469,0.750298,0.05843474
2.732361,-4.726605,0.9800467,0.1266138,0.7514376,0.058364
2.750068,-5.548214,0.9788973,0.1246178,0.7528073,0.05826265
2.767774,-6.366438,0.9776835,0.1226646,0.7541227,0.05814682
2.785481,-7.182545,0.9764028,0.1207538,0.7553848,0.05801661
2.803187,-7.994512,0.9750512,0.1188852,0.7565945,0.05787203
2.823187,-8.90361,0.973433,0.1168252,0.7578986,0.05769141
2.843187,-9.808689,0.9717158,0.1148184,0.7591386,0.05749269
2.863186,-10.71176,0.9698957,0.1128644,0.7603158,0.05727607
2.883186,-11.60959,0.9679649,0.1109631,0.7614313,0.0570415
2.905551,-12.60304,0.9656645,0.1088991,0.7626065,0.05675789
2.927916,-13.59206,0.9632118,0.1069003,0.7637078,0.05645219
2.950282,-14.57944,0.9606003,0.1049661,0.764737,0.05612465
2.972647,-15.56067,0.9578171,0.1030966,0.7656952,0.05577521
2.997667,-16.64566,0.9544827,0.1010821,0.7666841,0.05535824
3.022688,-17.72617,0.9509098,0.09914777,0.7675881,0.0549143
3.047708,-18.80562,0.9470871,0.09729325,0.7684095,0.0544437
3.072729,-19.87865,0.9429928,0.09551877,0.7691492,0.05394634
3.101257,-21.08885,0.9379651,0.09359351,0.7698945,0.05334652
3.129785,-22.29519,0.9325412,0.09177159,0.7705384,0.05271243
3.158313,-23.50114,0.9266981,0.09005254,0.7710836,0.05204434
3.186841,-24.70234,0.9203995,0.08843668,0.7715312,0.05134216
3.221789,-26.16862,0.9120184,0.08659757,0.7719494,0.05043563
3.256737,-27.63237,0.9028473,0.08491274,0.772227,0.04947822
3.291685,-29.09254,0.8928139,0.08338231,0.7723663,0.04846977
3.326632,-30.55922,0.8818598,0.08200522,0.7723702,0.04741048
3.358105,-31.89945,0.8711679,0.08089477,0.7722607,0.04641334
3.389577,-33.24507,0.8595907,0.07990913,0.7720431,0.04537422
3.421049,-34.59101,0.8470386,0.07904941,0.7717169,0.04429231
3.452522,-35.95846,0.833479,0.07831356,0.7712847,0.04316791
3.483994,-37.37155,0.8188877,0.0776993,0.7707487,0.0420013
3.515467,-38.8048,0.8030889,0.07721101,0.7701049,0.04079023
3.546939,-40.25159,0.7859452,0.07685101,0.7693511,0.03953312
3.578411,-41.74128,0.7674248,0.07661726,0.7684891,0.03822999
3.610196,-43.32023,0.7473009,0.07650745,0.7675103,0.03686718
3.64198,-44.94108,0.725481,0.07653159,0.7664163,0.03545387
3.673765,-46.59496,0.7017735,0.0766941,0.7652035,0.03398765
3.705549,-48.31303,0.6761604,0.07699448,0.7638729,0.03246806
3.737517,-50.13538,0.6484895,0.07743555,0.7624171,0.03088539
3.769485,-52.00991,0.618593,0.07802696,0.7608365,0.02924401
3.801453,-53.91682,0.586326,0.07877685,0.7591279,0.02754124
3.833421,-55.87176,0.5518442,0.07968756,0.7572943,0.02577702
3.866247,-57.93858,0.5144147,0.08079223,0.7552853,0.02390187
3.899074,-59.99593,0.4749292,0.08208482,0.753146,0.02195941
3.931901,-61.99378,0.4337146,0.08357581,0.7508793,0.01994934
3.964728,-63.91522,0.3915881,0.08526428,0.7484956,0.01787521
3.999322,-65.83451,0.3473204,0.08725151,0.7458713,0.01562563
4.033916,-67.56228,0.3040204,0.08945663,0.7431404,0.01331357
4.06851,-69.05226,0.2626683,0.09187143,0.7403165,0.01094494
4.103104,-70.30709,0.2243792,0.0944696,0.7374194,0.008529261
4.136287,-71.30861,0.1913798,0.09710349,0.7345904,0.00617724
4.169469,-72.10691,0.1621859,0.09985829,0.7317223,0.003796119
4.202652,-72.71856,0.1368237,0.1027122,0.7288256,0.001391468
4.235835,-73.18102,0.1152218,0.1056389,0.7259124,-0.001030319
4.270294,-73.54503,0.09648999,0.1087286,0.7228809,-0.003557414
4.304752,-73.80555,0.08102255,0.1118569,0.7198473,-0.006094417
4.339211,-73.98254,0.06836092,0.115011,0.7168164,-0.008638694
4.373669,-74.10102,0.05809744,0.1181768,0.7137938,-0.01118723
4.407222,-74.1794,0.05002238,0.1212601,0.7108625,-0.01367063
4.440775,-74.22655,0.04349354,0.1243408,0.7079439,-0.01615532
4.474327,-74.24951,0.03823987,0.1274149,0.7050392,-0.0186405
4.50788,-74.25561,0.03402013,0.1304785,0.7021499,-0.02112534
4.541432,-74.25038,0.03062889,0.1335285,0.6992771,-0.02360921
4.574985,-74.23565,0.0279167,0.136564,0.6964209,-0.02609191
4.608537,-74.21355,0.02575808,0.1395838,0.6935819,-0.02857321
4.64209,-74.18616,0.0240401,0.1425868,0.6907602,-0.03105284
4.67758,-74.15315,0.02260009,0.1457441,0.6877948,-0.03367368
4.713071,-74.11662,0.02147746,0.1488814,0.6848492,-0.03629236
4.748562,-74.07729,0.02061049,0.1519983,0.6819235,-0.03890878
4.784052,-74.03585,0.01994292,0.1550944,0.6790178,-0.04152284
4.82289,-73.9887,0.01938783,0.1584584,0.675861,-0.04438059
4.861727,-73.93985,0.01898195,0.1617972,0.672728,-0.04723537
4.900564,-73.88955,0.01869461,0.1651107,0.6696189,-0.05008712
4.939401,-73.83805,0.01849731,0.1683989,0.6665336,-0.05293579
4.984312,-73.77728,0.01835234,0.1721696,0.6629954,-0.05622601
5.029222,-73.71523,0.01827958,0.1759063,0.6594888,-0.059512
5.074133,-73.65193,0.01826328,0.1796092,0.6560137,-0.06279372
5.119043,-73.58754,0.01828817,0.1832783,0.6525699,-0.06607109
5.173626,-73.50804,0.01835758,0.187692,0.6484264,-0.0700484
5.22821,-73.42701,0.01846211,0.192056,0.6443289,-0.07401916
5.282793,-73.3444,0.01859395,0.1963706,0.6402769,-0.07798332
5.337376,-73.26037,0.01874542,0.2006357,0.6362702,-0.08194077
5.409915,-73.14696,0.01896953,0.2062273,0.6310156,-0.08718949
5.482454,-73.03096,0.01921402,0.2117326,0.62584,-0.0924261
5.554992,-72.91205,0.01947363,0.2171521,0.6207428,-0.09765049
5.627531,-72.79075,0.01974787,0.2224858,0.6157237,-0.1028624
5.711481,-72.64825,0.02008727,0.2285514,0.6100121,-0.1088782
5.795431,-72.50234,0.02043966,0.2345037,0.6044035,-0.1148769
5.87938,-72.35253,0.02079909,0.2403437,0.5988967,-0.1208583
5.96333,-72.19964,0.02117516,0.2460715,0.5934914,-0.1268221
6.04728,-72.04448,0.0215774,0.251687,0.5881871,-0.1327677
6.13123,-71.88612,0.02199197,0.2571917,0.5829826,-0.1386951
6.215179,-71.72428,0.02241475,0.2625868,0.577877,-0.1446043
6.299129,-71.55949,0.02285462,0.2678723,0.5728698,-0.1504949
6.39043,-71.37759,0.02336304,0.2734965,0.5675354,-0.1568796
6.481731,-71.19221,0.02388797,0.2789931,0.5623156,-0.1632418
6.573032,-71.0031,0.02442433,0.2843632,0.5572093,-0.1695813
6.664333,-70.81083,0.02498329,0.2896073,0.5522158,-0.1758975
6.761166,-70.60412,0.02561295,0.2950317,0.5470425,-0.1825708
6.858,-70.39397,0.02626392,0.3003166,0.5419941,-0.1892174
6.954834,-70.18023,0.02693112,0.3054634,0.5370693,-0.1958373
7.051668,-69.96345,0.02762625,0.3104727,0.5322675,-0.2024298
7.155746,-69.72774,0.02841735,0.3157039,0.5272428,-0.2094848
7.259823,-69.48877,0.02923643,0.320779,0.5223575,-0.2165078
7.363901,-69.2465,0.03007816,0.3256997,0.5176103,-0.2234985
7.467979,-69.0015,0.03095506,0.3304669,0.5130002,-0.2304567
7.581266,-68.73246,0.0319632,0.3354822,0.508137,-0.237993
7.694552,-68.46062,0.03300816,0.3403192,0.5034331,-0.2454901
7.807839,-68.18604,0.03408422,0.34498,0.4988864,-0.252948
7.921126,-67.90935,0.0352049,0.3494659,0.4944957,-0.2603662
8.046346,-67.60191,0.03651001,0.354222,0.4898226,-0.2685194
8.171566,-67.29256,0.03786365,0.3587691,0.4853356,-0.2766238
8.296786,-66.98143,0.03925972,0.3631101,0.481032,-0.2846793
8.422007,-66.66926,0.04071264,0.3672467,0.4769099,-0.2926858
8.56364,-66.3159,0.04243922,0.3716811,0.4724639,-0.3016823
8.705273,-65.96209,0.04423061,0.3758608,0.4682432,-0.3106161
8.846906,-65.60803,0.04608046,0.3797899,0.4642437,-0.3194873
8.988539,-65.25454,0.04800365,0.383471,0.4604622,-0.3282959
9.155185,-64.84034,0.05037341,0.3874876,0.456288,-0.3385799
9.321831,-64.42793,0.05283426,0.3911713,0.4524039,-0.348778
9.488476,-64.01754,0.05538128,0.3945283,0.4488029,-0.3588909
9.655122,-63.60976,0.05802758,0.3975627,0.4454794,-0.3689189
9.872064,-63.08251,0.06161892,0.4010362,0.4415592,-0.3818468
10.08901,-62.56068,0.06537558,0.4039823,0.4380844,-0.3946332
10.30595,-62.04495,0.06931261,0.4064121,0.4350403,-0.4072793
10.52289,-61.53237,0.07341514,0.4083344,0.4324141,-0.4197866
10.71087,-61.08764,0.07708304,0.4095954,0.4304669,-0.4305128
10.89885,-60.64445,0.08091284,0.4104835,0.4288178,-0.4411355
11.08683,-60.20257,0.08493868,0.4110003,0.427461,-0.4516546
11.27481,-59.75716,0.08912489,0.4111494,0.4263893,-0.4620705
11.46279,-59.3026,0.0934442,0.4109328,0.4255968,-0.4723833
11.65078,-58.84099,0.09801635,0.4103425,0.4250843,-0.4825908
11.83876,-58.36998,0.1029093,0.40937,0.4248526,-0.4926906
12.02674,-57.87964,0.108105,0.4080088,0.4249014,-0.5026811
12.22235,-57.33559,0.1138412,0.4061669,0.4252533,-0.5129582
12.41797,-56.7562,0.1201608,0.4038556,0.4259303,-0.5231059
12.61359,-56.12803,0.1272779,0.4010284,0.4269567,-0.5331143
12.80921,-55.41721,0.1353269,0.3976301,0.4283615,-0.5429721
13.00479,-54.57306,0.1446557,0.393565,0.4301979,-0.5526592
13.20037,-53.56463,0.1559074,0.3886963,0.4325458,-0.5621505
13.39595,-52.27709,0.1702322,0.3827537,0.4355592,-0.5713986
13.59153,-50.46808,0.189631,0.3752674,0.4395015,-0.5803269
