t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01541421,-64.07608,0.05320799,0.5960757,0.3177074,0.09898979
0.03082843,-63.09374,0.05402026,0.5959377,0.3178009,0.09799442
0.04624264,-62.13293,0.05534243,0.5957022,0.3179602,0.09701422
0.06165685,-61.20718,0.05714034,0.5953636,0.3181868,0.09604885
0.07707107,-60.2965,0.05937847,0.594919,0.318481,0.0950977
0.09248528,-59.40444,0.06203369,0.5943677,0.318842,0.09416058
0.1078995,-58.52991,0.06508769,0.5937067,0.3192703,0.09323723
0.1233137,-57.67172,0.06852571,0.592933,0.3197658,0.09232737
0.1616103,-55.5987,0.07864303,0.5905038,0.3212886,0.09012354
0.1999069,-53.5973,0.09097477,0.5873027,0.3232315,0.08799844
0.2382035,-51.63904,0.1055277,0.5832608,0.3256026,0.08595026
0.2765002,-49.67363,0.1223224,0.5783034,0.3284119,0.08397797
0.3172016,-47.4984,0.1427642,0.5719231,0.3318999,0.08196588
0.3579031,-45.15765,0.1663505,0.5642094,0.335958,0.08004577
0.3986045,-42.51251,0.1938738,0.5548736,0.340681,0.07822828
0.439306,-39.33408,0.2264541,0.5435188,0.3462106,0.07652979
0.4664212,-36.77078,0.2518107,0.5345706,0.3504496,0.07547674
0.4935365,-33.70467,0.2810013,0.5242402,0.3552481,0.07449972
0.5206517,-29.95844,0.3150167,0.5123237,0.3607468,0.07361448
0.547767,-25.31444,0.3551559,0.4986886,0.3671432,0.07284279
0.5748822,-19.54623,0.4028581,0.4833446,0.374684,0.07221193
0.6019975,-12.29462,0.4594944,0.4667171,0.3837052,0.07175869
0.6291127,-3.462177,0.5250902,0.4493798,0.3945381,0.07152257
0.656228,6.582395,0.5978008,0.4319447,0.4074579,0.07154169
0.6721365,12.70932,0.6422124,0.4218888,0.4160732,0.07168383
0.688045,18.64133,0.6862639,0.4120094,0.4254058,0.07192218
0.7039535,24.06873,0.7286267,0.4023311,0.4353699,0.07225124
0.719862,28.73337,0.768123,0.3928654,0.4458414,0.07266096
0.7300106,31.22958,0.7913724,0.3869386,0.4527149,0.072958
0.7401591,33.33233,0.8129435,0.3810989,0.4596924,0.07327836
0.7503077,35.0439,0.8327711,0.3753458,0.466737,0.0736183
