t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.007611777,-64.91874,0.05299069,0.596113,0.3176821,0.09949791
0.01522355,-64.77853,0.05316657,0.5960847,0.3177014,0.0989967
0.02283533,-64.6387,0.05345624,0.5960306,0.3177386,0.09849662
0.03044711,-64.50995,0.0538481,0.5959484,0.3177945,0.09799765
0.03805889,-64.37842,0.0543232,0.5958396,0.3178683,0.09749967
0.04567066,-64.24736,0.05486648,0.595705,0.3179593,0.09700273
0.05328244,-64.11674,0.05546718,0.5955447,0.3180674,0.09650683
0.06089422,-63.98654,0.05611567,0.595359,0.3181924,0.09601196
0.07558714,-63.73625,0.05746937,0.5949284,0.3184812,0.09505961
0.09028006,-63.48727,0.05894075,0.5944033,0.3188319,0.09411107
0.104973,-63.23949,0.06051263,0.593784,0.3192436,0.09316632
0.1196659,-62.99272,0.0621553,0.593071,0.3197155,0.09222534
0.1364533,-62.71177,0.0640905,0.5921421,0.3203272,0.09115482
0.1532408,-62.43183,0.06609859,0.5910915,0.3210153,0.09008919
0.1700282,-62.15277,0.06817995,0.5899193,0.3217789,0.08902843
0.1868157,-61.87435,0.07032109,0.588626,0.3226169,0.08797253
0.2076654,-61.52899,0.07304223,0.5868512,0.3237597,0.08666785
0.2285152,-61.18398,0.07586135,0.5848893,0.3250142,0.08537064
0.249365,-60.83902,0.07879474,0.58274,0.3263791,0.0840809
0.2702148,-60.49343,0.08182294,0.580403,0.3278527,0.08279863
0.2934007,-60.10745,0.08527439,0.577583,0.3296177,0.08138147
0.3165865,-59.71942,0.08887139,0.574528,0.3315147,0.0799736
0.3397724,-59.3287,0.09264547,0.5712351,0.3335434,0.0785751
0.3629583,-58.93385,0.09657235,0.5677022,0.3357029,0.07718604
0.3875592,-58.5085,0.1008756,0.5636878,0.3381368,0.07572261
0.41216,-58.0759,0.1054072,0.5593926,0.3407193,0.07427009
0.4367608,-57.63461,0.1102191,0.5548087,0.3434527,0.0728287
0.4613616,-57.1817,0.115292,0.5499283,0.346339,0.07139867
0.4870727,-56.69201,0.1208512,0.5445005,0.3495223,0.06991652
0.5127838,-56.18378,0.1268104,0.53872,0.3528838,0.06844758
0.5384949,-55.65338,0.1332672,0.5325652,0.3564331,0.06699241
0.564206,-55.094,0.1402333,0.5260136,0.36018,0.06555162
0.5907489,-54.47675,0.14798,0.518804,0.3642689,0.06408011
0.6172917,-53.81307,0.1565462,0.5110924,0.368606,0.06262594
0.6438345,-53.09178,0.1661644,0.5028174,0.3732211,0.06119063
0.6703773,-52.293,0.1769797,0.4939084,0.3781485,0.05977586
0.697269,-51.37578,0.1893734,0.4841403,0.3835057,0.05836569
0.7241606,-50.32611,0.2038408,0.4734764,0.3893037,0.05698218
0.7510523,-49.09754,0.2211435,0.4617058,0.3956453,0.05562979
0.7779439,-47.60751,0.2421247,0.4485493,0.4026655,0.05431427
0.8050619,-45.71487,0.2684855,0.4334491,0.4106458,0.05303359
0.83218,-43.26911,0.3023493,0.4158552,0.4198199,0.05181072
0.859298,-39.9392,0.3474546,0.3947312,0.4307237,0.05066577
0.8864161,-35.17331,0.4096967,0.3685519,0.4442417,0.04963032
0.8962197,-32.95019,0.4379049,0.3574856,0.4500113,0.04929131
0.9060234,-30.37943,0.4697965,0.3454556,0.4563871,0.04897579
0.9158271,-27.40826,0.5056875,0.332456,0.463473,0.04868737
0.9256307,-23.99229,0.5457623,0.3185595,0.4713875,0.04843023
0.9354344,-20.10527,0.5899932,0.3039247,0.4802564,0.04820898
0.9452381,-15.74372,0.6376931,0.2888355,0.4901968,0.04802831
0.9550417,-10.96926,0.6875972,0.2736051,0.5012908,0.04789236
0.9648454,-5.931033,0.7379583,0.258538,0.5135753,0.04780453
0.9727731,-1.814746,0.7775219,0.2466582,0.5243645,0.04777014
0.9807009,2.189095,0.8146445,0.2351454,0.535841,0.04776801
0.9886286,5.938264,0.8482861,0.2240566,0.5478984,0.04779659
0.9965564,9.299202,0.8777947,0.2134213,0.5604061,0.04785343
1.004484,12.15814,0.902907,0.203247,0.573212,0.04793519
1.012412,14.46511,0.9236062,0.1935313,0.5861445,0.04803738
1.02034,16.20204,0.9401462,0.1842649,0.5990434,0.0481554
1.028267,17.36849,0.9531094,0.1754345,0.6117723,0.04828489
1.0357,17.96561,0.9626281,0.1675368,0.6234449,0.04841292
1.043133,18.12941,0.9699702,0.1599946,0.6347753,0.04854374
1.050566,17.90511,0.9755207,0.1527944,0.6456967,0.04867426
1.057999,17.33244,0.9796623,0.1459228,0.6561599,0.04880176
1.066453,16.30977,0.9830668,0.1384899,0.6674589,0.04894007
1.074907,14.956,0.9853655,0.1314466,0.6780854,0.04906829
1.083362,13.32841,0.9867968,0.1247754,0.6880225,0.0491839
1.091816,11.47613,0.9875335,0.1184604,0.6972648,0.04928475
1.102046,8.999595,0.9876412,0.1112754,0.7075244,0.04938449
1.112276,6.330269,0.9870431,0.1045649,0.7168016,0.04945789
1.122506,3.525471,0.9858167,0.09830648,0.7251352,0.04950343
1.132736,0.6380667,0.9839026,0.09248339,0.7325632,0.04951984
1.142966,-2.287812,0.9811995,0.08708192,0.7391277,0.04950628
1.153195,-5.223481,0.9777006,0.08208587,0.7448824,0.04946274
1.163425,-8.144232,0.9733181,0.07748339,0.7498774,0.04938934
1.173655,-11.02756,0.9678739,0.07326773,0.7541575,0.04928627
1.184943,-14.14583,0.9604027,0.06905886,0.758103,0.04913854
1.196231,-17.18614,0.951218,0.06530552,0.761292,0.04895607
1.207519,-20.13919,0.9400757,0.06200053,0.7637796,0.04873983
1.218807,-22.99945,0.9266819,0.05913794,0.7656156,0.04849079
1.234007,-26.70912,0.9047463,0.05596547,0.767144,0.04810578
