t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01098666,-64.60096,0.05310063,0.5960933,0.3176955,0.09927704
0.02197331,-64.12119,0.0536083,0.5960072,0.3177541,0.09855897
0.03295997,-63.64644,0.05444233,0.5958575,0.3178563,0.09784628
0.04394662,-63.19196,0.05556547,0.5956398,0.3180038,0.09713887
0.05493328,-62.73736,0.05693645,0.5953538,0.3181963,0.09643647
0.06591994,-62.28721,0.05853596,0.595001,0.3184327,0.09573911
0.07690659,-61.84126,0.06034395,0.594581,0.3187129,0.09504676
0.08789325,-61.39922,0.06234339,0.5940931,0.3190368,0.09435936
0.1110828,-60.47745,0.06712562,0.5928371,0.319864,0.09292452
0.1342723,-59.56905,0.07261667,0.5912673,0.320886,0.09151123
0.1574618,-58.67092,0.07877002,0.5893744,0.3221036,0.09011924
0.1806514,-57.77831,0.08554086,0.587148,0.3235175,0.08874833
0.2075108,-56.74368,0.09412334,0.584137,0.325402,0.08718665
0.2343703,-55.70103,0.1035527,0.5806366,0.3275573,0.08565325
0.2612298,-54.63928,0.1139011,0.576614,0.3299919,0.08414858
0.2880892,-53.54196,0.1252402,0.5720302,0.3327168,0.08267329
0.3195688,-52.18039,0.1399454,0.5658744,0.3363018,0.08098313
0.3510483,-50.70475,0.1565558,0.5587578,0.3403505,0.07933793
0.3825279,-49.05757,0.1756326,0.5504997,0.3449296,0.07774248
0.4140074,-47.14645,0.1979033,0.5408494,0.3501326,0.07620344
0.4417189,-45.14337,0.2210763,0.5309021,0.3553455,0.07490333
0.4694305,-42.71085,0.2487218,0.5192087,0.3612909,0.07366418
0.497142,-39.63673,0.2825383,0.5052133,0.3681945,0.07250079
0.5248535,-35.60579,0.3251914,0.4881093,0.3764159,0.0714357
0.5409633,-32.6538,0.3554402,0.4763589,0.3819995,0.07087386
0.5570731,-29.09063,0.3907516,0.4630527,0.3883447,0.07036435
0.5731829,-24.76507,0.4319999,0.4481384,0.3956333,0.069918
0.5892927,-19.52876,0.4800095,0.4317633,0.4040947,0.06954849
0.6054025,-13.26505,0.5353256,0.4142867,0.4139834,0.06927149
0.6215123,-5.929182,0.5970878,0.3963034,0.4255721,0.06910494
0.6376221,2.253318,0.6629276,0.3783539,0.439037,0.06906364
0.6537319,10.70508,0.7290817,0.3608331,0.4544017,0.06915644
0.6644766,16.07966,0.7710039,0.3495056,0.4656322,0.06929344
0.6752214,20.96452,0.8096167,0.3384928,0.477504,0.06948559
0.6859661,25.17335,0.844006,0.3278051,0.4898616,0.06972648
0.6967109,28.58995,0.873714,0.3174434,0.5025386,0.07000846
0.7074556,31.19052,0.8987025,0.3074024,0.5153561,0.07032239
