t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.01420246,-64.19351,0.0533735,0.5960474,0.3177262,0.09906833
0.02840493,-63.29263,0.05463996,0.5958242,0.3178777,0.0981489
0.04260739,-62.40785,0.05664774,0.5954425,0.3181367,0.09724234
0.05680986,-61.55829,0.05931367,0.5948884,0.3185086,0.09634839
0.07101232,-60.71683,0.06256117,0.5941557,0.3189937,0.09546647
0.08521479,-59.88855,0.06634081,0.5932473,0.3195895,0.09459654
0.09941725,-59.0722,0.07061657,0.5921587,0.3202962,0.09373842
0.1136197,-58.26623,0.07535995,0.590885,0.3211141,0.09289193
0.1373627,-56.93642,0.08427374,0.5883288,0.3227307,0.0915024
0.1611057,-55.62197,0.09441122,0.5852121,0.3246624,0.09014457
0.1848487,-54.31155,0.1057927,0.5814991,0.3269151,0.08881827
0.2085917,-52.98732,0.1184415,0.5771501,0.3294962,0.08752356
0.235858,-51.41824,0.1346163,0.5713066,0.3328799,0.08607624
0.2631243,-49.76497,0.1528554,0.564447,0.3367445,0.08467306
0.2903907,-47.97181,0.1736127,0.5564089,0.3411428,0.08331738
0.317657,-45.95022,0.1974635,0.5469765,0.3461486,0.082014
0.3479492,-43.29362,0.2288507,0.5344712,0.3525803,0.08063738
0.3782415,-39.96795,0.2671109,0.5191461,0.3601369,0.07934993
0.4085338,-35.54805,0.3152513,0.5000601,0.3692391,0.07817795
0.438826,-29.41277,0.378239,0.4760297,0.3806185,0.07716512
0.4542547,-25.36718,0.4180408,0.4615427,0.3876198,0.07672988
0.4696835,-20.47524,0.4640685,0.445648,0.3956831,0.07636361
0.4851122,-14.61028,0.5166311,0.428642,0.4050292,0.07607978
0.5005409,-7.755669,0.5753835,0.4110063,0.4158962,0.07589383
0.5159697,-0.02912972,0.639045,0.3933069,0.4285003,0.07582136
0.5313984,8.121146,0.7039297,0.3759273,0.4429035,0.07587229
0.5468271,16.05663,0.7659291,0.3591122,0.4589866,0.07604769
0.5622558,23.03621,0.8213808,0.3429714,0.4764465,0.07633882
0.5728586,26.93071,0.8541566,0.3322762,0.4889965,0.07659617
0.5834614,30.0214,0.8822168,0.3219049,0.5017933,0.07689047
0.5940641,32.31118,0.9056462,0.311852,0.5146776,0.07721354
0.6046669,33.87004,0.9247974,0.3021103,0.5275024,0.07755702
0.6152696,34.81867,0.9402351,0.2926718,0.5401385,0.07791292
0.6258724,35.25237,0.9525453,0.2835276,0.5525101,0.07827614
0.6364752,35.25844,0.9622679,0.274669,0.5645601,0.07864235
0.6470779,34.93078,0.9698816,0.2660879,0.5762332,0.07900684
