t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.009567049,-63.71903,0.05363059,0.5960047,0.3177556,0.09937472
0.0191341,-62.42048,0.05559182,0.595649,0.3179956,0.09876184
0.02870115,-61.15306,0.05865829,0.595042,0.3184015,0.0981613
0.0382682,-59.92421,0.0627279,0.5941717,0.3189757,0.09757281
0.04783524,-58.72037,0.06772373,0.5930276,0.3197189,0.09699599
0.05740229,-57.54253,0.07358019,0.5916002,0.3206316,0.0964306
0.06696934,-56.38853,0.08026078,0.5898774,0.3217148,0.09587643
0.07653639,-55.25565,0.08773812,0.5878469,0.3229692,0.09533325
0.09252362,-53.3991,0.1019524,0.5837329,0.325449,0.09444954
0.1085108,-51.57589,0.118344,0.5786558,0.3284142,0.09359533
0.1244981,-49.76322,0.1369836,0.5725367,0.3318756,0.0927704
0.1404853,-47.92388,0.1579399,0.5652914,0.3358466,0.09197479
0.1582297,-45.78955,0.1840881,0.5558072,0.3408784,0.09112679
0.1759741,-43.49088,0.2138275,0.5445934,0.3466293,0.09031803
0.1937185,-40.91794,0.2479767,0.5313587,0.3532041,0.08955274
0.2114629,-37.90165,0.2875751,0.5157431,0.360753,0.08883709
0.2251494,-35.1392,0.3227934,0.5017953,0.3673823,0.08832479
0.2388359,-31.8494,0.3631585,0.4859056,0.3748787,0.08785374
0.2525225,-27.86568,0.4096597,0.4679405,0.3834432,0.08743207
0.266209,-23.01363,0.4633689,0.4479571,0.3933458,0.0870707
0.276235,-18.81216,0.5077878,0.4322063,0.4016352,0.08685188
0.286261,-13.99657,0.5563231,0.4158303,0.4109504,0.08667837
0.2962871,-8.576892,0.6082621,0.3991542,0.4214115,0.08655602
0.3063131,-2.664596,0.662337,0.3825016,0.4331143,0.08649044
0.3163391,3.527746,0.7166961,0.3661582,0.44611,0.08648629
0.3263652,9.677887,0.7687096,0.3502883,0.4603188,0.08654423
0.3363912,15.44147,0.8160822,0.3349899,0.4755736,0.08666169
0.3464172,20.4844,0.857258,0.320304,0.4916443,0.08683354
0.3550087,24.03207,0.8869901,0.3082068,0.5058413,0.08701792
0.3636001,26.83357,0.9115649,0.2965539,0.5202152,0.0872295
0.3721915,28.90617,0.931309,0.2853346,0.5345855,0.08746188
0.3807829,30.29575,0.9468552,0.2745362,0.5487988,0.08770909
0.3904711,31.14365,0.9603439,0.2628471,0.5644743,0.0879985
0.4001593,31.37183,0.970351,0.2516553,0.5796534,0.08829309
0.4098474,31.10054,0.9776185,0.2409407,0.5942484,0.08858771
0.4195356,30.41259,0.9828417,0.2306845,0.6081921,0.0888776
0.430699,29.20873,0.9870951,0.2194114,0.6233938,0.08920038
0.4418624,27.6735,0.9899616,0.2086944,0.6376643,0.08950788
0.4530258,25.87876,0.9918168,0.1985071,0.6510149,0.08979731
0.4641893,23.88631,0.9929459,0.1888258,0.6634527,0.0900656
0.4750149,21.81837,0.993536,0.1798994,0.6746579,0.09030309
0.4858406,19.64506,0.9937568,0.1714066,0.685064,0.09051762
0.4966662,17.38842,0.9936856,0.1633283,0.6947108,0.09070851
0.5074919,15.08073,0.9933498,0.1556474,0.7036288,0.09087472
0.5181187,12.79403,0.9927671,0.148479,0.7117039,0.09101304
0.5287456,10.49081,0.9919639,0.1416631,0.7191486,0.09112698
0.5393724,8.180039,0.9909439,0.1351857,0.7259996,0.0912166
0.5499993,5.877917,0.9896793,0.1290351,0.7322864,0.09128174
0.560556,3.613881,0.9881453,0.1232381,0.7380008,0.0913221
0.5711128,1.373159,0.9863291,0.1177419,0.7432197,0.0913387
0.5816695,-0.8406626,0.984207,0.1125367,0.747972,0.0913319
0.5922263,-3.020133,0.9817315,0.1076146,0.7522825,0.09130193
0.6020686,-5.015576,0.9790603,0.1032744,0.7559235,0.09125335
0.6119109,-6.976252,0.9760139,0.09916782,0.7592208,0.09118531
0.6217532,-8.901138,0.9725568,0.09528957,0.7621927,0.09109819
0.6315955,-10.78819,0.968643,0.09163512,0.7648553,0.09099233
0.6447337,-13.24546,0.9626209,0.08709866,0.7679534,0.09082239
0.6578719,-15.63327,0.9556013,0.08294321,0.7705629,0.09062066
0.67101,-17.95223,0.9474777,0.07915888,0.7727161,0.09038809
0.6841482,-20.20185,0.9381205,0.07573694,0.7744417,0.09012556
0.7035235,-23.40558,0.9219216,0.07132813,0.7762662,0.08968593
0.7228987,-26.46185,0.9023456,0.06765584,0.7772936,0.08918571
0.742274,-29.36526,0.8789052,0.06468938,0.7775868,0.08862708
0.7616493,-32.14974,0.8515473,0.06238116,0.7772161,0.08801331
0.7798313,-34.69416,0.8224836,0.06076629,0.7763238,0.08739026
0.7980134,-37.14266,0.7894733,0.05966849,0.7749256,0.08672184
0.8161954,-39.48498,0.7521864,0.05906575,0.7730468,0.08600885
0.8343775,-41.75854,0.7111959,0.05891747,0.7707319,0.08525382
0.8510422,-43.80821,0.6709858,0.05914939,0.7682614,0.08452691
0.867707,-45.79177,0.6280541,0.0597309,0.7654644,0.08376645
0.8843718,-47.6947,0.5827138,0.06065128,0.7623581,0.08297326
0.9010365,-49.51528,0.5358385,0.06189122,0.7589699,0.08214908
0.9182718,-51.30385,0.4868405,0.06348963,0.7551985,0.08126613
0.9355072,-52.96335,0.4380521,0.06539931,0.7511778,0.08035358
0.9527425,-54.47109,0.3904586,0.0676017,0.7469368,0.07941365
0.9699778,-55.8142,0.3452591,0.07006954,0.7425107,0.07844925
0.9881991,-57.04632,0.301294,0.07293281,0.7376705,0.07740657
1.00642,-58.07932,0.2618488,0.07602308,0.7327014,0.07634345
1.024642,-58.91834,0.2273174,0.07930135,0.727641,0.07526339
1.042863,-59.57808,0.1978801,0.08272598,0.7225253,0.07416987
1.062673,-60.11531,0.1714615,0.0865672,0.7169395,0.07296953
1.082482,-60.49002,0.1502613,0.090489,0.7113599,0.07176042
1.102292,-60.72797,0.1336378,0.09445218,0.7058144,0.07054543
1.122101,-60.85254,0.1208912,0.09842134,0.7003279,0.06932712
1.143656,-60.88382,0.1105656,0.1027117,0.6944489,0.06800023
1.16521,-60.82868,0.1032427,0.1069455,0.6886814,0.06667389
1.186764,-60.70534,0.0983346,0.1111001,0.6830395,0.06534973
1.208318,-60.52778,0.0952815,0.115156,0.6775357,0.06402912
1.2273,-60.3354,0.09376617,0.1186342,0.6728109,0.06286996
1.246281,-60.11633,0.09316171,0.1220172,0.6682045,0.06171494
1.265262,-59.87568,0.09330541,0.1252994,0.66372,0.06056449
1.284244,-59.6176,0.09405463,0.1284759,0.6593599,0.059419
1.3076,-59.28103,0.0956445,0.1322339,0.6541691,0.05801677
1.330955,-58.92819,0.09784976,0.1358217,0.6491719,0.05662293
1.354311,-58.56306,0.1005635,0.1392361,0.6443694,0.05523778
1.377667,-58.18879,0.1036964,0.1424747,0.6397625,0.05386159
1.409496,-57.66847,0.1085288,0.1466018,0.6337991,0.05200095
1.441325,-57.14054,0.1139117,0.1503987,0.6281959,0.05015758
1.473154,-56.60848,0.1197608,0.1538665,0.6229487,0.04833163
1.504982,-56.07483,0.1260239,0.1570059,0.6180536,0.04652321
1.550132,-55.31842,0.1355785,0.1608981,0.6117056,0.04398821
1.595281,-54.56526,0.1457739,0.1641445,0.6060374,0.0414884
1.64043,-53.8165,0.1565125,0.1667583,0.6010288,0.0390235
1.68558,-53.07174,0.1678449,0.1687481,0.5966634,0.0365934
1.730729,-52.3308,0.179871,0.1701212,0.5929267,0.03419813
1.775878,-51.58886,0.1924188,0.1708944,0.5897966,0.03183738
1.821028,-50.84094,0.2054306,0.1710809,0.5872555,0.0295111
1.866177,-50.08664,0.2191004,0.1706857,0.5852935,0.02721971
1.909862,-49.35354,0.2332288,0.169749,0.5839424,0.0250366
1.953548,-48.60036,0.2479508,0.1682867,0.5831111,0.02288685
1.997233,-47.81514,0.2631816,0.1663102,0.5827896,0.02077095
2.040919,-47.00539,0.2793772,0.1638081,0.5829882,0.01869064
2.079361,-46.28047,0.2948226,0.1611602,0.5836052,0.01689109
2.117804,-45.51855,0.3109964,0.1581162,0.584623,0.01512076
2.156246,-44.70698,0.3278377,0.1546836,0.5860415,0.01338056
2.194689,-43.85789,0.3458125,0.1508465,0.5878829,0.01167276
2.229936,-43.0571,0.3636577,0.1469616,0.5899627,0.01013744
2.265183,-42.20997,0.3824339,0.1427501,0.5924082,0.008631674
2.30043,-41.30883,0.4020725,0.1382252,0.5952229,0.007156582
2.335676,-40.37059,0.4228779,0.1333857,0.5984264,0.005714279
2.371039,-39.40882,0.445101,0.1282239,0.6020452,0.004302052
2.406401,-38.41738,0.4682313,0.1228013,0.6060545,0.002924921
2.441763,-37.40998,0.4919967,0.117164,0.610441,0.001583257
2.477125,-36.42313,0.5162247,0.1113625,0.6151887,0.0002772821
2.51872,-35.30986,0.5442634,0.1044423,0.6211615,-0.001216038
2.560315,-34.36796,0.5714288,0.09753911,0.6274816,-0.002665626
2.601911,-33.71955,0.597025,0.09079607,0.6340222,-0.004077802
2.643506,-33.36441,0.6183999,0.08443033,0.640524,-0.005467468
2.668907,-33.29008,0.6282426,0.08081913,0.644351,-0.0063126
2.694308,-33.38132,0.6359833,0.07743268,0.6480337,-0.007157691
2.71971,-33.64889,0.6414609,0.07429763,0.6515204,-0.008006431
2.745111,-34.07358,0.6441706,0.07144859,0.6547451,-0.008863605
2.770512,-34.63559,0.6437128,0.06891302,0.6576493,-0.009733758
2.795913,-35.34283,0.6402629,0.066697,0.6602039,-0.01061982
2.821314,-36.18478,0.6338068,0.06481032,0.6623765,-0.01152506
2.846716,-37.13724,0.6241777,0.06326446,0.6641353,-0.01245282
2.877406,-38.40652,0.6083142,0.06185761,0.6656811,-0.01360758
2.908097,-39.77775,0.588011,0.06095441,0.6665798,-0.01480261
2.938788,-41.21375,0.5634837,0.06055253,0.6668269,-0.01604073
2.969479,-42.68635,0.5353178,0.06063883,0.666439,-0.01732324
2.995504,-43.94475,0.5091958,0.06107998,0.6656357,-0.01844571
3.021529,-45.18324,0.4813171,0.06185176,0.6644143,-0.01960044
3.047555,-46.37894,0.4521293,0.06294217,0.6627992,-0.02078691
3.07358,-47.51889,0.422435,0.06432982,0.6608269,-0.02200356
3.099605,-48.59079,0.3930726,0.06599061,0.6585376,-0.02324841
3.125631,-49.57336,0.3644604,0.06790502,0.6559656,-0.02451969
3.151656,-50.45357,0.3371146,0.07004723,0.653151,-0.02581505
3.177682,-51.22629,0.3116525,0.07238554,0.650138,-0.02713164
3.206174,-51.94703,0.2865133,0.07513095,0.6466638,-0.02859383
3.234667,-52.53505,0.2643682,0.07803075,0.6430553,-0.03007424
3.26316,-52.99513,0.2453061,0.08104305,0.6393615,-0.03156919
3.291652,-53.33714,0.2293552,0.08412623,0.6356285,-0.03307513
3.324898,-53.60233,0.2144775,0.08776165,0.6312774,-0.03484189
3.358144,-53.74233,0.2032079,0.09138727,0.626982,-0.03661475
3.39139,-53.77721,0.1951291,0.0949562,0.6227875,-0.03838984
3.424636,-53.72311,0.1897557,0.09842898,0.6187308,-0.04016395
3.464356,-53.56115,0.186194,0.1024069,0.6141051,-0.04227863
3.504077,-53.32001,0.1852928,0.1061563,0.6097561,-0.04438442
3.543797,-53.02084,0.1866048,0.1096431,0.6057115,-0.04647843
3.583517,-52.67357,0.1895874,0.1128447,0.6019884,-0.04855868
3.620843,-52.31046,0.1935472,0.1155784,0.5987926,-0.05049964
3.65817,-51.92368,0.1985289,0.1180336,0.5958981,-0.05242587
3.695496,-51.51943,0.2043734,0.1202036,0.5933074,-0.05433656
3.732823,-51.10081,0.2109224,0.1220855,0.5910201,-0.05623116
3.784195,-50.50743,0.2209714,0.1242005,0.5883662,-0.05881147
3.835567,-49.89746,0.2319353,0.1257705,0.5862733,-0.06135955
3.88694,-49.27253,0.2435717,0.1268046,0.5847272,-0.06387483
3.938312,-48.63882,0.2559772,0.1273085,0.5837184,-0.06635653
3.977869,-48.1492,0.2661576,0.1273397,0.5833019,-0.06824406
4.017425,-47.65282,0.2766524,0.1270741,0.5831855,-0.07011137
4.056982,-47.14758,0.287374,0.1265223,0.5833596,-0.07195839
4.096538,-46.63909,0.298457,0.1256886,0.5838212,-0.07378469
