t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.02645974,-62.39141,0.05372244,0.595987,0.3177653,0.09828855
0.05291948,-59.79086,0.05601023,0.5955822,0.3180342,0.09664638
0.07937922,-57.3287,0.05971709,0.5948842,0.3184903,0.09507158
0.105839,-55.01981,0.06482332,0.5938485,0.3191419,0.09356065
0.1322987,-52.82019,0.07131142,0.5924378,0.3199921,0.0921096
0.1587584,-50.72635,0.07914052,0.5906363,0.3210379,0.09071571
0.1852182,-48.72548,0.08829999,0.5884169,0.3222794,0.08937635
0.2116779,-46.8021,0.09877889,0.5857554,0.3237159,0.08808923
0.2579558,-43.55437,0.1202098,0.579982,0.3266924,0.08595749
0.3042336,-40.37839,0.1457174,0.5726776,0.3302721,0.08397453
0.3505114,-37.12241,0.175605,0.5637146,0.3344932,0.0821429
0.3967892,-33.52346,0.2102523,0.5529823,0.3394142,0.08047058
0.4411413,-29.47014,0.2486945,0.540925,0.3448983,0.07903672
0.4854934,-24.43626,0.2937684,0.5269774,0.3513274,0.07780319
0.5298455,-17.96799,0.3471378,0.5112399,0.358981,0.07682156
0.5741976,-9.651042,0.410687,0.4941582,0.3682567,0.07616615
0.592626,-5.57189,0.4404713,0.4868343,0.3727004,0.07601126
0.6110544,-1.132721,0.4721634,0.4794583,0.3775371,0.07593504
0.6294828,3.615485,0.5055779,0.4720789,0.3827929,0.07594354
0.6479112,8.578163,0.5403906,0.464735,0.3884845,0.07604157
0.6663396,13.62163,0.5761341,0.4574558,0.3946159,0.07623199
0.684768,18.55589,0.6121914,0.4502596,0.4011721,0.07651458
0.7031964,23.18767,0.6478986,0.4431583,0.4081193,0.07688576
0.7216248,27.34843,0.6825778,0.4361585,0.4154044,0.07733823
0.7336059,29.73798,0.7042618,0.4316634,0.4202892,0.07767104
0.745587,31.8468,0.7251074,0.4272126,0.4252687,0.07803078
0.7575682,33.66238,0.7450083,0.4228065,0.4303233,0.07841425
0.7695493,35.19732,0.7638782,0.4184448,0.4354319,0.07881779
0.7815304,36.48144,0.781658,0.4141274,0.4405735,0.07923766
0.7935115,37.5201,0.798338,0.4098541,0.4457341,0.07967142
0.8054926,38.32969,0.8139247,0.4056245,0.4509006,0.08011667
0.8174738,38.95538,0.8284294,0.4014383,0.4560579,0.08057052
0.8294479,39.44516,0.8418719,0.3972975,0.4611897,0.08103011
0.841422,39.80114,0.8543179,0.3931994,0.4662941,0.08149472
0.8533961,40.03653,0.8658226,0.3891435,0.4713657,0.08196324
0.8653702,40.18621,0.876436,0.3851294,0.4763969,0.08243405
0.877662,40.28323,0.8864597,0.3810518,0.4815132,0.08291835
0.8899538,40.31664,0.8956684,0.3770175,0.4865798,0.08340341
0.9022455,40.2916,0.904123,0.3730259,0.4915948,0.08388871
0.9145373,40.22667,0.9118789,0.3690766,0.496555,0.08437343
0.9284841,40.1247,0.9198999,0.3646463,0.5021136,0.08492185
0.9424309,39.98286,0.927167,0.3602692,0.5075988,0.0854685
0.9563776,39.80121,0.9337497,0.3559449,0.5130102,0.08601305
0.9703244,39.59359,0.9397099,0.3516725,0.5183461,0.08655486
0.9865829,39.33622,0.9459482,0.3467569,0.524469,0.08718219
1.002841,39.0448,0.9515031,0.3419101,0.5304891,0.08780498
1.0191,38.71416,0.9564497,0.3371314,0.5364073,0.08842298
1.035358,38.36192,0.9608533,0.3324196,0.5422221,0.08903541
1.053012,37.97814,0.9650881,0.3273783,0.5484171,0.08969311
1.070666,37.56068,0.9688212,0.3224137,0.5544926,0.09034367
1.08832,37.09708,0.972113,0.3175248,0.5604508,0.09098702
1.105974,36.61695,0.9750141,0.3127103,0.5662898,0.09162206
1.12306,36.16423,0.9774918,0.3081208,0.5718256,0.09222772
1.140145,35.68286,0.9796847,0.303599,0.5772533,0.09282535
1.157231,35.1604,0.9816261,0.299144,0.5825754,0.09341497
1.174316,34.62596,0.983343,0.2947547,0.5877901,0.09399561
1.190645,34.12836,0.9847963,0.2906204,0.5926726,0.09454128
1.206975,33.6089,0.986088,0.2865445,0.5974605,0.0950786
1.223304,33.05847,0.987236,0.2825262,0.6021558,0.0956076
1.239633,32.4985,0.9882545,0.2785647,0.6067577,0.09612756
1.255924,31.95025,0.9891543,0.2746684,0.611255,0.09663656
1.272215,31.38431,0.9899512,0.2708272,0.6156627,0.09713644
1.288506,30.79258,0.9906564,0.2670403,0.6199826,0.09762725
1.304796,30.19328,0.9912784,0.2633068,0.6242144,0.09810837
1.321302,29.59634,0.9918314,0.2595781,0.6284116,0.09858532
1.337807,28.98431,0.9923157,0.2559029,0.6325217,0.09905224
1.354313,28.3494,0.9927384,0.2522803,0.6365466,0.09950923
1.370818,27.70866,0.9931047,0.2487098,0.6404862,0.09995569
1.38747,27.07304,0.9934217,0.2451596,0.6443742,0.1003949
1.404123,26.42481,0.9936918,0.2416609,0.6481786,0.1008234
1.420775,25.7568,0.9939197,0.2382129,0.6519015,0.1012412
1.437428,25.08453,0.9941083,0.2348151,0.6555428,0.1016479
1.454222,24.41741,0.9942611,0.2314385,0.6591325,0.1020463
1.471016,23.74007,0.9943804,0.2281115,0.6626425,0.1024333
1.48781,23.04609,0.9944694,0.2248334,0.6660748,0.1028091
1.504604,22.34926,0.9945294,0.2216036,0.6694294,0.1031732
1.521565,21.6562,0.9945614,0.21839,0.6727388,0.1035287
1.538526,20.95512,0.9945678,0.2152244,0.6759723,0.1038723
1.555487,20.24029,0.9945506,0.212106,0.6791316,0.1042042
1.572448,19.5239,0.9945101,0.2090343,0.6822172,0.1045239
1.589569,18.81121,0.9944456,0.2059804,0.6852572,0.104834
1.60669,18.09251,0.9943596,0.2029727,0.6882251,0.1051318
1.623811,17.36276,0.9942535,0.2000106,0.6911227,0.1054174
1.640932,16.63258,0.9941267,0.1970937,0.6939503,0.1056906
1.658177,15.90715,0.9939776,0.1942005,0.6967281,0.1059527
1.675423,15.17754,0.9938087,0.1913518,0.6994378,0.1062023
1.692669,14.43939,0.9936208,0.188547,0.7020812,0.1064395
1.709915,13.7018,0.993413,0.1857857,0.7046587,0.106664
