t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.003805889,-64.8802,0.05297804,0.5961136,0.3176818,0.09974903
0.007611777,-64.73116,0.05311714,0.5960903,0.3176977,0.09949859
0.01141767,-64.58253,0.05334808,0.5960488,0.317726,0.09924873
0.01522355,-64.43968,0.053662,0.595989,0.3177667,0.09899944
0.01902944,-64.29567,0.0540469,0.5959114,0.3178194,0.0987507
0.02283533,-64.15213,0.05449549,0.5958161,0.317884,0.09850252
0.02664122,-64.00903,0.05500111,0.5957029,0.3179605,0.09825489
0.03044711,-63.86638,0.0555578,0.5955721,0.3180489,0.09800782
0.04075153,-63.48218,0.05727527,0.5951285,0.3183474,0.09734163
0.05105596,-63.10083,0.05925908,0.5945547,0.3187318,0.09667945
0.06136038,-62.72213,0.06146531,0.5938502,0.3192012,0.09602126
0.0716648,-62.34574,0.06384255,0.5930149,0.3197548,0.09536702
0.08297451,-61.93491,0.06660446,0.5919471,0.3204585,0.09465349
0.09428421,-61.52627,0.06952575,0.5907205,0.3212619,0.09394467
0.1055939,-61.11951,0.07259887,0.5893342,0.3221642,0.09324054
0.1169036,-60.71419,0.07580671,0.5877873,0.3231645,0.09254109
0.1311509,-60.20484,0.08001546,0.5856085,0.3245631,0.09166658
0.1453982,-59.69629,0.08443638,0.58317,0.326115,0.09079945
0.1596455,-59.18767,0.0890865,0.5804685,0.3278196,0.08993969
0.1738927,-58.67761,0.09395359,0.5775004,0.3296761,0.08908731
0.1901915,-58.09024,0.09976985,0.5737726,0.3319856,0.08812126
0.2064902,-57.49725,0.1059198,0.5696812,0.3344944,0.08716499
0.222789,-56.89632,0.1124553,0.5652153,0.3372044,0.08621862
0.2390877,-56.2838,0.1193798,0.5603635,0.3401179,0.08528229
0.2569277,-55.59465,0.1274091,0.5545944,0.343544,0.08426916
0.2747677,-54.88181,0.1360555,0.5483194,0.3472273,0.0832687
0.2926077,-54.13877,0.1454507,0.5415051,0.3511803,0.08228144
0.3104476,-53.35504,0.1556654,0.5341142,0.3554171,0.08130796
0.329504,-52.45729,0.1675874,0.5255294,0.3602779,0.08028421
0.3485604,-51.48311,0.1809132,0.516147,0.3655216,0.07927844
0.3676168,-50.40916,0.1960465,0.5058529,0.3711986,0.07829242
0.3866731,-49.19743,0.2133773,0.4945057,0.3773716,0.07732836
0.4067687,-47.70969,0.2346785,0.4811808,0.384517,0.07633878
0.4268643,-45.93966,0.2602679,0.4661316,0.3924621,0.07538177
0.4469599,-43.76048,0.2918602,0.4488526,0.4014414,0.07446458
0.4670555,-40.96054,0.331813,0.4286279,0.4117983,0.07359746
0.4781503,-39.0433,0.358639,0.4158555,0.4182821,0.07314527
0.489245,-36.77208,0.3898553,0.4016621,0.4254622,0.07271626
0.5003397,-34.0539,0.4263132,0.3858419,0.4334963,0.07231481
0.5114345,-30.78225,0.4689691,0.3682274,0.4425887,0.07194654
0.5225292,-26.86089,0.5188135,0.3487507,0.4529886,0.07161836
0.533624,-22.14333,0.5759469,0.3276647,0.4649807,0.07133825
0.5447187,-16.58738,0.6391856,0.3054987,0.4788306,0.07111463
0.5558134,-10.35084,0.7061672,0.2830306,0.4947689,0.07095628
0.5627616,-6.239034,0.7482945,0.2692019,0.5058722,0.07089372
0.5697097,-2.102685,0.788765,0.2557362,0.5177889,0.07085989
0.5766578,1.917043,0.8262809,0.2427396,0.5304368,0.07085439
0.583606,5.670796,0.8598692,0.2302752,0.543698,0.07087597
0.5905541,9.014521,0.888935,0.2183704,0.5574217,0.07092247
0.5975022,11.86079,0.9131671,0.2070317,0.5714195,0.07099046
0.6044504,14.1571,0.9326414,0.1962529,0.585506,0.07107613
0.6113985,15.87507,0.947939,0.1860191,0.5995161,0.07117574
0.6177212,16.93756,0.9588876,0.1771629,0.6120709,0.07127525
0.624044,17.55603,0.9673607,0.1687252,0.6243316,0.07138004
0.6303667,17.76579,0.973767,0.1606893,0.6362149,0.07148737
0.6366895,17.59908,0.9785599,0.1530387,0.6476571,0.0715948
0.6436282,17.02535,0.9824297,0.1450667,0.6596489,0.07171016
0.6505669,16.09858,0.9851213,0.1375182,0.6710042,0.07182029
0.6575056,14.86942,0.9868867,0.1303731,0.6816943,0.07192291
0.6644443,13.38153,0.9879374,0.1236129,0.6917041,0.07201607
0.6736663,11.07536,0.9884548,0.1151952,0.7039475,0.07212233
0.6828883,8.476887,0.9881754,0.1073877,0.7150023,0.07220594
0.6921102,5.662906,0.9872252,0.1001549,0.7249072,0.07226471
0.7013322,2.702146,0.985553,0.09346932,0.733705,0.07229681
0.7117264,-0.7369095,0.9826451,0.0865618,0.7423569,0.07229941
0.7221206,-4.226775,0.978703,0.08028283,0.7497615,0.07226601
0.7325148,-7.718266,0.973613,0.07460349,0.756011,0.07219652
0.7429089,-11.16614,0.96699,0.06950921,0.7611851,0.07209098
0.7528208,-14.38314,0.9588862,0.06518588,0.7651887,0.07195714
0.7627327,-17.51585,0.9488806,0.06136783,0.7683581,0.07179184
0.7726445,-20.55146,0.9366928,0.05804349,0.7707575,0.071596
0.7825564,-23.48205,0.9219922,0.05520262,0.7724456,0.07137062
0.7956298,-27.18718,0.8983989,0.05217147,0.7736795,0.07103011
0.8087031,-30.70304,0.8692149,0.04992514,0.7738822,0.07064244
0.8217765,-34.03094,0.8337522,0.04842739,0.7731491,0.07020973
0.8348499,-37.19613,0.7920471,0.04762821,0.7715765,0.06973458
0.8479233,-40.23048,0.7446107,0.04747449,0.7692514,0.06921954
0.8609967,-43.13232,0.6909861,0.04794428,0.7662255,0.06866572
0.8740701,-45.90204,0.6314146,0.04901675,0.7625513,0.06807441
0.8871435,-48.5499,0.5676225,0.05066146,0.758293,0.0674477
0.8985362,-50.75845,0.5102904,0.05254287,0.754153,0.06687429
0.909929,-52.85324,0.4522678,0.05484085,0.7496431,0.06627641
0.9213217,-54.81763,0.3949313,0.05754704,0.7447992,0.0656554
0.9327145,-56.6365,0.3399657,0.06064759,0.7396602,0.06501289
0.9446313,-58.3687,0.2867191,0.06429376,0.7340125,0.06431975
0.9565482,-59.91842,0.2389399,0.06832742,0.7281304,0.06360714
0.968465,-61.2853,0.1974131,0.07271755,0.7220574,0.06287725
0.9803819,-62.47614,0.1623923,0.07742887,0.7158346,0.0621322
0.9872086,-63.08386,0.1451774,0.08025765,0.712217,0.06169937
0.9940352,-63.64094,0.1299295,0.08317199,0.708569,0.06126259
1.000862,-64.15047,0.1165337,0.08616469,0.7048967,0.0608222
1.007689,-64.61558,0.1048322,0.08922867,0.7012054,0.06037852
1.014515,-65.03938,0.09464785,0.09235702,0.6975001,0.05993183
1.021342,-65.42498,0.08584531,0.09554313,0.6937856,0.05948241
1.028169,-65.7753,0.07828218,0.09878066,0.6900659,0.05903052
1.034995,-66.09306,0.0717958,0.1020636,0.6863448,0.05857637
1.042903,-66.42378,0.06541654,0.1059155,0.6820374,0.05804779
1.050811,-66.71794,0.06011049,0.1098124,0.6777377,0.05751678
1.058718,-66.9789,0.05572899,0.1137465,0.6734499,0.05698363
1.066626,-67.20965,0.05209544,0.1177105,0.669178,0.05644857
1.07426,-67.40634,0.04915034,0.1215599,0.6650718,0.05593038
1.081895,-67.57963,0.04669356,0.1254256,0.6609864,0.05541083
1.08953,-67.73156,0.04465393,0.1293024,0.6569243,0.05489007
1.097165,-67.86391,0.04295102,0.1331856,0.6528876,0.05436827
1.105298,-67.98521,0.04142991,0.1373246,0.6486175,0.0538114
1.113432,-68.08793,0.04017572,0.1414611,0.6443808,0.05325366
1.121565,-68.17366,0.03914966,0.1455908,0.6401794,0.0526952
1.129698,-68.24384,0.03830617,0.1497096,0.6360149,0.05213616
1.138778,-68.30539,0.03753353,0.1542903,0.6314114,0.05151151
1.147858,-68.35076,0.03692161,0.1588483,0.6268577,0.05088644
1.156938,-68.38139,0.03644888,0.1633793,0.6223554,0.05026107
1.166018,-68.39856,0.03608763,0.1678795,0.6179061,0.04963555
1.176603,-68.40309,0.03577708,0.1730824,0.6127877,0.04890631
1.187188,-68.39247,0.03557769,0.1782341,0.6077445,0.04817717
1.197773,-68.36812,0.03547703,0.1833304,0.602778,0.0474483
1.208358,-68.33131,0.03545665,0.1883676,0.5978893,0.04671983
1.22123,-68.27133,0.03551888,0.1944087,0.5920506,0.0458347
1.234101,-68.1963,0.03567384,0.2003523,0.58633,0.04495054
1.246973,-68.10775,0.0359137,0.2061942,0.5807285,0.04406755
1.259845,-68.00702,0.03622485,0.2119304,0.5752469,0.0431859
1.276261,-67.86273,0.03670764,0.2190878,0.5684312,0.0420637
1.292676,-67.70265,0.03728854,0.226063,0.5618121,0.04094418
1.309092,-67.52859,0.03796331,0.232852,0.5553899,0.03982759
1.325507,-67.34213,0.03871857,0.2394512,0.5491645,0.03871415
1.345941,-67.09472,0.0397461,0.247397,0.5416892,0.03733281
1.366375,-66.83246,0.04089511,0.2550417,0.5345165,0.03595696
1.386809,-66.55733,0.04217661,0.2623829,0.5276441,0.03458689
1.407243,-66.27099,0.04355617,0.2694195,0.5210698,0.03322283
1.427173,-65.98229,0.04495886,0.2759886,0.514942,0.03189846
1.447102,-65.68554,0.04647133,0.2822681,0.5090919,0.03058019
1.467031,-65.38184,0.04811431,0.2882587,0.5035162,0.02926817
1.486961,-65.07209,0.04984319,0.2939616,0.4982115,0.02796253
1.505427,-64.78039,0.05148515,0.2989906,0.4935349,0.02675852
1.523893,-64.48486,0.05321814,0.3037754,0.4890848,0.02556017
1.542359,-64.18611,0.05505709,0.3083176,0.4848582,0.02436752
1.560826,-63.88458,0.05697135,0.3126189,0.4808518,0.02318063
1.579446,-63.57813,0.05894646,0.3167141,0.4770317,0.02198974
1.598066,-63.2698,0.06101174,0.3205683,0.4734287,0.0208048
1.616686,-62.96,0.06318275,0.3241833,0.4700395,0.01962583
1.635306,-62.64901,0.06543042,0.3275614,0.4668602,0.01845286
1.654646,-62.32498,0.06781282,0.3308215,0.4637766,0.01724091
1.673986,-62.00036,0.07029268,0.3338307,0.4609117,0.01603547
1.693326,-61.67549,0.07288846,0.3365912,0.4582615,0.01483654
1.712666,-61.35047,0.07556702,0.3391057,0.4558217,0.01364413
1.732737,-61.01305,0.07839656,0.3414579,0.4535075,0.01241349
1.752809,-60.67593,0.08133244,0.3435504,0.451411,0.01118987
