t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.008105106,-64.85871,0.05297575,0.5961138,0.3176816,0.09946561
0.01621021,-64.65515,0.05312063,0.5960902,0.3176977,0.09893266
0.02431532,-64.45259,0.05337547,0.596047,0.3177273,0.09840143
0.03242042,-64.26241,0.05372955,0.595983,0.317771,0.09787189
0.04052553,-64.06978,0.05416665,0.5958987,0.3178282,0.0973439
0.04863064,-63.87819,0.05468234,0.5957947,0.3178986,0.09681752
0.05673574,-63.68759,0.05526982,0.595671,0.3179823,0.09629273
0.06484085,-63.49793,0.05592303,0.5955276,0.3180791,0.09576952
0.08876183,-62.94314,0.05817747,0.5949889,0.3184412,0.0942345
0.1126828,-62.39519,0.06086023,0.5942773,0.3189167,0.09271304
0.1366038,-61.85318,0.06390775,0.5933912,0.3195049,0.09120499
0.1605248,-61.31569,0.06725537,0.5923293,0.3202051,0.08971021
0.1868504,-60.7276,0.0712323,0.5909552,0.3211044,0.08808037
0.2131759,-60.1419,0.07551258,0.5893619,0.3221386,0.08646641
0.2395015,-59.55679,0.08009053,0.5875451,0.323308,0.08486829
0.2658271,-58.96979,0.08495316,0.5854996,0.3246132,0.08328603
0.2986236,-58.23122,0.09139833,0.5826224,0.3264303,0.08133707
0.3314202,-57.48029,0.09833428,0.5793643,0.3284641,0.07941316
0.3642167,-56.71048,0.1058295,0.5757037,0.3307213,0.07751486
0.3970133,-55.91195,0.1139325,0.5716156,0.3332102,0.07564289
0.4344121,-54.94965,0.1240041,0.566391,0.3363461,0.07354166
0.471811,-53.91585,0.1352193,0.5604988,0.3398266,0.07147841
0.5092099,-52.78242,0.1479114,0.5538397,0.3436924,0.06945655
0.5466088,-51.5041,0.1624586,0.5462833,0.3479972,0.06748049
0.5879044,-49.84096,0.1814512,0.536647,0.3533632,0.06535975
0.6291999,-47.81648,0.2046214,0.5253193,0.3595118,0.06331452
0.6704955,-45.20828,0.2340949,0.5116249,0.3667184,0.0613651
0.7117911,-41.61904,0.2734925,0.4944086,0.3754486,0.05954389
0.729624,-39.61852,0.2948911,0.4854711,0.3798607,0.05880859
0.7474569,-37.23199,0.3198631,0.4753305,0.3847855,0.0581123
0.7652899,-34.34636,0.3492566,0.4637537,0.3903474,0.05746283
0.7831228,-30.81905,0.3841432,0.4505063,0.3967149,0.05687049
0.8009558,-26.4965,0.4257443,0.4354135,0.4041019,0.05634827
0.8187887,-21.1294,0.4752715,0.4185436,0.4127827,0.05591251
0.8366216,-14.54516,0.5331544,0.4002544,0.4230644,0.05558247
0.8544546,-6.752109,0.5987619,0.3812089,0.4352748,0.05538023
0.8681288,-0.08715233,0.652977,0.3665953,0.4461254,0.05532545
0.881803,6.856298,0.7079422,0.3522282,0.4582981,0.05536424
0.8954773,13.66386,0.7609909,0.3382624,0.4717158,0.05549733
0.9091515,19.8622,0.8096428,0.3247758,0.4861962,0.05571973
0.9228257,25.01237,0.8518518,0.3117878,0.5014531,0.05602016
0.9364999,28.94293,0.8868295,0.2993004,0.5171481,0.05638249
0.9501742,31.63822,0.9146345,0.2873042,0.5329691,0.05679035
0.9638484,33.21652,0.9360087,0.2757853,0.5486398,0.05722749
0.9731378,33.76421,0.947476,0.2682239,0.5590815,0.05753341
0.9824271,33.96004,0.956869,0.2608697,0.5693055,0.05784274
0.9917165,33.85888,0.9645125,0.2537174,0.5792777,0.05815268
1.001006,33.51383,0.9707011,0.2467619,0.5889686,0.0584605
1.010295,32.97229,0.9756995,0.239998,0.598357,0.05876392
1.019585,32.26565,0.9797227,0.2334207,0.6074351,0.0590615
1.028874,31.4207,0.9829483,0.2270251,0.6161977,0.05935197
