t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.03735383,-64.41377,0.05307473,0.5960886,0.3176982,0.09754537
0.07470765,-63.55688,0.05361557,0.5960047,0.3177555,0.0951185
0.1120615,-62.7231,0.05461211,0.5958671,0.3178506,0.09272437
0.1494153,-61.96219,0.05596934,0.5956469,0.3180001,0.09036201
0.1867691,-61.20273,0.057601,0.595331,0.3182108,0.08802841
0.224123,-60.46118,0.05954701,0.5949387,0.3184705,0.0857237
0.2614768,-59.73601,0.06178974,0.5944689,0.318779,0.08344724
0.2988306,-59.02559,0.06431454,0.5939203,0.3191361,0.08119844
0.3888859,-57.35946,0.07147793,0.5922673,0.3201955,0.075887
0.4789411,-55.74419,0.08012548,0.5901224,0.321538,0.07072776
0.5689963,-54.1491,0.09025768,0.5874463,0.3231702,0.06571853
0.6590516,-52.52168,0.1018931,0.5841933,0.3251014,0.06085885
0.7525679,-50.72197,0.1157031,0.580129,0.3274438,0.05597508
0.8460842,-48.74021,0.1316537,0.5752367,0.3301731,0.05127095
0.9396006,-46.44457,0.1504018,0.5692936,0.3333662,0.04677157
1.033117,-43.61512,0.1729413,0.5619608,0.3371409,0.04251536
1.087094,-41.62007,0.1882655,0.5569022,0.3396535,0.04019166
1.141071,-39.2565,0.2058454,0.5510513,0.3424759,0.03798593
1.195048,-36.39752,0.2263186,0.5442174,0.345684,0.03592126
1.249025,-32.87287,0.2505839,0.5361687,0.349386,0.03402938
1.303002,-28.47605,0.2798066,0.5266786,0.3537277,0.03235227
1.356979,-22.84906,0.3155755,0.5155975,0.3589072,0.03094506
1.410956,-15.62725,0.3595894,0.5030322,0.3651874,0.0298816
1.464933,-6.533259,0.4135045,0.4894281,0.3729019,0.02925687
1.483715,-2.900674,0.4348286,0.4845743,0.3759915,0.02916238
1.502498,0.9523287,0.4574299,0.4796953,0.3793117,0.0291383
1.52128,4.989214,0.4812254,0.4748114,0.3828733,0.02918841
1.540062,9.155306,0.5060758,0.4699389,0.3866828,0.02931559
1.558844,13.37877,0.531786,0.4650902,0.3907418,0.02952157
1.577627,17.56189,0.558106,0.4602738,0.3950464,0.02980663
1.596409,21.60032,0.5847484,0.4554958,0.3995856,0.03016915
1.615191,25.39338,0.6113941,0.45076,0.4043406,0.03060534
1.631531,28.42445,0.634315,0.4466761,0.4086328,0.03104013
1.647871,31.14466,0.6567881,0.4426267,0.4130506,0.03152189
1.664211,33.5159,0.6786372,0.4386123,0.417574,0.03204563
1.680551,35.53659,0.6997007,0.4346332,0.4221799,0.03260529
1.69689,37.23792,0.7198413,0.4306893,0.4268435,0.03319416
1.71323,38.60866,0.7389953,0.4267806,0.4315493,0.03380808
1.72957,39.65915,0.7571219,0.422907,0.4362822,0.03444291
1.74591,40.46388,0.7741801,0.4190683,0.4410226,0.03509299
1.760278,41.03244,0.788286,0.4157214,0.4451837,0.0356732
1.774647,41.46159,0.8015867,0.4124012,0.4493347,0.03626052
1.789015,41.76373,0.8141083,0.4091073,0.453471,0.03685359
1.803384,41.97861,0.8258724,0.4058398,0.4575862,0.03745037
1.817765,42.14246,0.8369156,0.4025955,0.4616784,0.03804966
1.832145,42.2455,0.8472702,0.3993772,0.4657437,0.0386508
1.846526,42.29202,0.8569737,0.3961846,0.4697807,0.03925327
1.860907,42.30303,0.8660594,0.3930176,0.4737866,0.03985612
1.876854,42.29526,0.8754528,0.3895352,0.47819,0.04052414
1.892801,42.25408,0.8841786,0.3860836,0.482553,0.04119168
1.908749,42.17885,0.8922827,0.3826627,0.4868752,0.04185847
1.924696,42.08417,0.8998059,0.3792721,0.491155,0.04252384
1.943238,41.96633,0.9078746,0.3753677,0.4960762,0.04329494
1.96178,41.82248,0.9152729,0.3715036,0.5009395,0.04406348
1.980322,41.64823,0.9220563,0.3676794,0.5057452,0.04482929
1.998864,41.4593,0.9282741,0.3638946,0.5104919,0.04559165
2.019928,41.24927,0.9347092,0.3596422,0.5158113,0.04645263
2.040993,41.01014,0.9405386,0.3554397,0.5210555,0.04730874
2.062057,40.72868,0.9458205,0.3512864,0.5262257,0.04815996
2.083122,40.43743,0.9506043,0.3471818,0.5313199,0.04900514
2.103826,40.17708,0.9548643,0.3431943,0.5362506,0.04982874
2.124529,39.88447,0.9587306,0.3392528,0.5411101,0.0506465
