t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.003458695,-64.94503,0.05295399,0.5961176,0.3176791,0.09977182
0.006917391,-64.8632,0.05302377,0.5961061,0.3176869,0.09954388
0.01037609,-64.78146,0.05314447,0.5960845,0.3177017,0.09931623
0.01383478,-64.70469,0.05331168,0.5960528,0.3177233,0.09908888
0.01729348,-64.62659,0.05351754,0.5960114,0.3177514,0.0988618
0.02075217,-64.54867,0.05375793,0.5959605,0.317786,0.098635
0.02421087,-64.4709,0.05402898,0.5958999,0.3178271,0.09840847
0.02766956,-64.39329,0.05432719,0.5958297,0.3178746,0.09818222
0.03794824,-64.16346,0.05533712,0.5955646,0.3180536,0.09751146
0.04822693,-63.93483,0.05650733,0.5952154,0.3182884,0.09684314
0.05850561,-63.70731,0.05780805,0.5947825,0.3185783,0.09617722
0.06878429,-63.48076,0.05919491,0.5942663,0.3189225,0.09551371
0.07976192,-63.23974,0.06073566,0.5936235,0.3193493,0.09480772
0.09073955,-62.99966,0.06234388,0.5928864,0.3198363,0.09410444
0.1017172,-62.76048,0.06401458,0.5920554,0.3203829,0.09340388
0.1126948,-62.52206,0.06573418,0.5911308,0.3209882,0.09270601
0.1269234,-62.214,0.0680149,0.5897937,0.3218587,0.09180547
0.1411521,-61.90696,0.07037258,0.5883004,0.3228248,0.09090944
0.1553807,-61.60079,0.07281618,0.5866512,0.3238851,0.0900179
0.1696093,-61.29522,0.07532795,0.5848464,0.3250381,0.08913083
0.1859495,-60.94459,0.07827065,0.5825825,0.3264744,0.08811764
0.2022897,-60.59416,0.08131841,0.5801139,0.3280291,0.08711033
0.2186299,-60.24366,0.08449303,0.5774402,0.3297005,0.08610893
0.2349701,-59.89246,0.08776916,0.5745615,0.3314869,0.08511342
0.2525655,-59.51263,0.09137746,0.571232,0.333537,0.08404803
0.270161,-59.1309,0.09513488,0.5676626,0.3357174,0.08298953
0.2877565,-58.74674,0.09907478,0.5638512,0.3380271,0.08193797
0.305352,-58.35892,0.1031673,0.5597961,0.3404652,0.08089338
0.3238574,-57.94552,0.1076,0.5552661,0.343167,0.07980236
0.3423629,-57.526,0.1122554,0.5504587,0.346011,0.07871924
0.3608684,-57.09927,0.1171835,0.5453676,0.3489986,0.07764417
0.3793739,-56.66299,0.1223575,0.5399872,0.3521309,0.07657728
0.3987092,-56.19386,0.1279949,0.5340491,0.3555605,0.07547148
0.4180445,-55.70995,0.1340013,0.5277733,0.3591562,0.0743751
0.4373797,-55.20869,0.1404631,0.5211437,0.3629252,0.07328849
0.456715,-54.68509,0.1473727,0.5141441,0.3668743,0.072212
0.4767152,-54.11323,0.1549858,0.5064936,0.3711583,0.07110958
0.4967154,-53.50692,0.1632966,0.4983902,0.3756625,0.07001915
0.5167156,-52.85909,0.1724858,0.4897912,0.3804083,0.06894153
0.5367158,-52.15697,0.1826245,0.48065,0.3854188,0.06787763
0.5570643,-51.36914,0.1940179,0.4707331,0.3908189,0.06681042
0.5774129,-50.49417,0.2069684,0.4600968,0.3965739,0.06576028
0.5977614,-49.50796,0.2219619,0.4486156,0.4027483,0.06472938
0.61811,-48.36834,0.2394129,0.436138,0.4094199,0.06372031
0.6384629,-47.01366,0.2599447,0.4224554,0.4166975,0.06273629
0.6588158,-45.38476,0.2848764,0.4072518,0.424741,0.06178251
0.6791687,-43.3686,0.3159443,0.3900757,0.433791,0.06086608
0.6995216,-40.772,0.3553118,0.3703258,0.4441828,0.05999667
0.7120907,-38.76693,0.3850909,0.3565037,0.4514752,0.05948899
0.7246599,-36.35212,0.4203265,0.3411327,0.4596327,0.05900901
0.737229,-33.41871,0.4620448,0.3240032,0.4688672,0.05856249
0.7497981,-29.85165,0.5113003,0.3049894,0.47945,0.05815674
0.7597031,-26.52658,0.5559865,0.2886923,0.4889478,0.05787145
0.7696081,-22.69638,0.6055395,0.2714654,0.4996459,0.05762171
0.7795131,-18.37539,0.6588911,0.2536567,0.5116832,0.05741219
0.7894181,-13.67532,0.7142883,0.2357201,0.5251601,0.05724733
0.7972411,-9.822614,0.757829,0.2217922,0.5368434,0.05715099
0.8050641,-5.989226,0.7992839,0.2082802,0.5493746,0.0570848
0.8128871,-2.327582,0.8371539,0.1953214,0.5626386,0.05704791
0.8207101,1.003374,0.8704198,0.1829984,0.5764793,0.05703845
0.8266467,3.218876,0.8922291,0.1740937,0.5872477,0.05704779
0.8325834,5.120346,0.9109472,0.1655806,0.598134,0.05706934
0.8385201,6.680601,0.9266446,0.1574567,0.6090398,0.05710112
0.8444568,7.882826,0.9395827,0.1497148,0.619874,0.05714111
0.8503935,8.722745,0.9501173,0.1423438,0.6305512,0.0571872
0.8563301,9.213322,0.9585174,0.1353318,0.6409921,0.05723723
0.8622668,9.372531,0.9650792,0.1286658,0.6511297,0.05728914
