t,V,m,h,n,phi
0,-65,0.05293249,0.5961208,0.3176769,0.1
0.007929207,-64.83494,0.05298203,0.5961128,0.3176823,0.0994773
0.01585841,-64.6092,0.05314417,0.5960862,0.3177004,0.0989562
0.02378762,-64.38466,0.05342571,0.5960383,0.3177333,0.09843694
0.03171683,-64.17245,0.05381548,0.5959677,0.3177813,0.09791951
0.03964603,-63.95805,0.05429704,0.5958751,0.3178442,0.09740379
0.04757524,-63.74487,0.05486523,0.5957609,0.3179215,0.09688979
0.05550445,-63.53286,0.05551283,0.595625,0.3180133,0.09637752
0.06343365,-63.32197,0.05623344,0.5954676,0.3181195,0.09586697
0.08686331,-62.70471,0.05872972,0.5948755,0.318517,0.09436832
0.110293,-62.0956,0.06171016,0.5940927,0.3190391,0.09288437
0.1337226,-61.49355,0.06510692,0.5931169,0.3196853,0.09141497
0.1571523,-60.89687,0.06885302,0.5919461,0.3204548,0.08995997
0.1830863,-60.24045,0.07335091,0.5904195,0.3214499,0.08836605
0.2090203,-59.58667,0.07821489,0.5886453,0.3225959,0.08678953
0.2349543,-58.93316,0.08344144,0.5866171,0.3238935,0.08523038
0.2608883,-58.27662,0.08902037,0.584328,0.3253437,0.08368862
0.293052,-57.45196,0.09642471,0.5811138,0.3273566,0.08180079
0.3252158,-56.60982,0.1044448,0.5774623,0.3296135,0.07994035
0.3573795,-55.741,0.1131745,0.5733433,0.3321242,0.07810806
0.3895432,-54.83162,0.1226931,0.5687211,0.334901,0.07630496
0.4260847,-53.72532,0.134612,0.5627992,0.3384009,0.07429366
0.4626261,-52.51659,0.1480578,0.5560668,0.3423069,0.07232519
0.4991676,-51.16166,0.1635208,0.5483749,0.3466795,0.07040435
0.5357091,-49.58922,0.1816136,0.5395184,0.3516014,0.06853762
0.5768276,-47.42823,0.2065911,0.5277166,0.3579819,0.06651508
0.6179461,-44.65391,0.238083,0.5133952,0.3654609,0.06459165
0.6590647,-40.80257,0.2798655,0.4953247,0.3745434,0.06280231
0.7001832,-35.08019,0.3392203,0.4713239,0.3861927,0.06120914
0.7167079,-31.98871,0.370333,0.459369,0.3919192,0.0606443
0.7332327,-28.23246,0.406906,0.445825,0.3984624,0.06013589
0.7497575,-23.65335,0.449829,0.4306699,0.4060211,0.05969592
0.7662822,-18.10722,0.4998591,0.414111,0.4148419,0.05933941
0.782807,-11.4927,0.5573622,0.3965816,0.4251915,0.0590832
0.7993318,-3.837318,0.620922,0.3786987,0.4373385,0.05894599
0.8158565,4.533411,0.6875677,0.3609867,0.451426,0.05894177
0.8323813,12.93928,0.7530526,0.3437957,0.467407,0.05907645
0.8437109,18.25192,0.7946759,0.3324066,0.479332,0.05924718
0.8550405,22.92163,0.8321566,0.3213618,0.4918582,0.05947445
0.8663701,26.78793,0.8647405,0.3106666,0.5047992,0.0597499
0.8776997,29.77685,0.8922043,0.3003185,0.5179676,0.06006428
0.8890293,31.91703,0.9147809,0.2903099,0.5311723,0.06040716
0.9003588,33.30058,0.9329831,0.2806321,0.5442675,0.06076996
0.9116884,34.02851,0.9474142,0.2712755,0.55714,0.06114544
0.923018,34.22166,0.9586877,0.2622307,0.5696863,0.06152613
0.9330963,34.04465,0.966573,0.2544394,0.5805091,0.06186397
0.9431745,33.59795,0.9728397,0.2468805,0.5909917,0.06219864
0.9532527,32.92905,0.9777941,0.2395472,0.6011169,0.06252791
0.963331,32.08313,0.9816968,0.2324332,0.6108692,0.06284951
0.9744932,30.98661,0.9850532,0.2248027,0.6212242,0.06319443
0.9856554,29.74804,0.9876084,0.2174253,0.631116,0.0635263
0.9968176,28.39048,0.9895351,0.2102929,0.6405511,0.06384391
1.00798,26.94125,0.9909691,0.2033981,0.6495341,0.06414584
1.020346,25.25914,0.9921058,0.196028,0.6589659,0.06446051
1.032713,23.50317,0.9928695,0.1889307,0.667873,0.06475391
1.04508,21.68286,0.9933376,0.182097,0.6762759,0.06502552
1.057446,19.82015,0.9935595,0.1755182,0.6841896,0.06527436
1.07009,17.89397,0.993564,0.1690472,0.6917899,0.06550436
1.082734,15.94295,0.9933803,0.1628256,0.6989205,0.06570984
1.095378,13.97052,0.9930292,0.1568451,0.7056038,0.06589079
1.108022,11.99166,0.9925118,0.1510985,0.7118566,0.06604678
1.120675,10.01942,0.9918207,0.1455753,0.7176992,0.06617754
